selection_groups,parent_rank,parent_residue,parent_component_count,parent_residual_measure,parent_max_component_width,parent_mod210,reflection_orbit,capacity_pass,lift_remainder,child_residue,transition_label,component_delta,phase_margin,phase_rank,aperture_tension,aperture_tension_rank,gap_width,gap_center,slack,nearest_q_grid_distance,is_close
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,8,8156,1,3/65,3/65,176,5/14,True,0,2560706,miss,0,-79/247,13,79/247,13,3/65,21/65,4/1235,21/65,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,8,8156,1,3/65,3/65,176,5/14,True,1,2050196,miss,0,-66/247,11,66/247,11,3/65,21/65,4/1235,334/1235,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,8,8156,1,3/65,3/65,176,5/14,True,2,1539686,miss,0,-53/247,9,53/247,9,3/65,21/65,4/1235,269/1235,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,8,8156,1,3/65,3/65,176,5/14,True,3,1029176,miss,0,-40/247,7,40/247,7,3/65,21/65,4/1235,204/1235,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,8,8156,1,3/65,3/65,176,5/14,True,4,518666,miss,0,-27/247,5,27/247,5,3/65,21/65,4/1235,139/1235,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,8,8156,1,3/65,3/65,176,5/14,True,5,8156,miss,0,-14/247,3,14/247,3,3/65,21/65,4/1235,74/1235,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,8,8156,1,3/65,3/65,176,5/14,True,6,9197336,trim,0,-1/247,1,1/247,1,3/65,21/65,4/1235,9/1235,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,8,8156,1,3/65,3/65,176,5/14,True,7,8686826,trim,0,-4/95,2,4/95,2,3/65,21/65,4/1235,56/1235,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,8,8156,1,3/65,3/65,176,5/14,True,8,8176316,miss,0,-9/95,4,9/95,4,3/65,21/65,4/1235,121/1235,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,8,8156,1,3/65,3/65,176,5/14,True,9,7665806,miss,0,-14/95,6,14/95,6,3/65,21/65,4/1235,186/1235,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,8,8156,1,3/65,3/65,176,5/14,True,10,7155296,miss,0,-1/5,8,1/5,8,3/65,21/65,4/1235,251/1235,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,8,8156,1,3/65,3/65,176,5/14,True,11,6644786,miss,0,-24/95,10,24/95,10,3/65,21/65,4/1235,316/1235,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,8,8156,1,3/65,3/65,176,5/14,True,12,6134276,miss,0,-29/95,12,29/95,12,3/65,21/65,4/1235,381/1235,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,8,8156,1,3/65,3/65,176,5/14,True,13,5623766,miss,0,-34/95,14,34/95,14,3/65,21/65,4/1235,446/1235,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,8,8156,1,3/65,3/65,176,5/14,True,14,5113256,miss,0,-39/95,16,39/95,16,3/65,21/65,4/1235,511/1235,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,8,8156,1,3/65,3/65,176,5/14,True,15,4602746,miss,0,-44/95,18,44/95,18,3/65,21/65,4/1235,576/1235,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,8,8156,1,3/65,3/65,176,5/14,True,16,4092236,miss,0,-118/247,19,118/247,19,3/65,21/65,4/1235,594/1235,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,8,8156,1,3/65,3/65,176,5/14,True,17,3581726,miss,0,-105/247,17,105/247,17,3/65,21/65,4/1235,529/1235,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,8,8156,1,3/65,3/65,176,5/14,True,18,3071216,miss,0,-92/247,15,92/247,15,3/65,21/65,4/1235,464/1235,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,9,212045,1,2/55,2/55,155,5/14,True,0,2764595,miss,0,-23/209,5,23/209,5,2/55,97/110,17/2090,13/110,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,9,212045,1,2/55,2/55,155,5/14,True,1,2254085,miss,0,-34/209,7,34/209,7,2/55,97/110,17/2090,357/2090,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,9,212045,1,2/55,2/55,155,5/14,True,2,1743575,miss,0,-45/209,9,45/209,9,2/55,97/110,17/2090,467/2090,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,9,212045,1,2/55,2/55,155,5/14,True,3,1233065,miss,0,-56/209,11,56/209,11,2/55,97/110,17/2090,577/2090,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,9,212045,1,2/55,2/55,155,5/14,True,4,722555,miss,0,-67/209,13,67/209,13,2/55,97/110,17/2090,687/2090,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,9,212045,1,2/55,2/55,155,5/14,True,5,212045,miss,0,-78/209,15,78/209,15,2/55,97/110,17/2090,797/2090,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,9,212045,1,2/55,2/55,155,5/14,True,6,9401225,miss,0,-89/209,17,89/209,17,2/55,97/110,17/2090,907/2090,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,9,212045,1,2/55,2/55,155,5/14,True,7,8890715,miss,0,-100/209,19,100/209,19,2/55,97/110,17/2090,1017/2090,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,9,212045,1,2/55,2/55,155,5/14,True,8,8380205,miss,0,-43/95,18,43/95,18,2/55,97/110,17/2090,963/2090,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,9,212045,1,2/55,2/55,155,5/14,True,9,7869695,miss,0,-2/5,16,2/5,16,2/55,97/110,17/2090,853/2090,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,9,212045,1,2/55,2/55,155,5/14,True,10,7359185,miss,0,-33/95,14,33/95,14,2/55,97/110,17/2090,743/2090,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,9,212045,1,2/55,2/55,155,5/14,True,11,6848675,miss,0,-28/95,12,28/95,12,2/55,97/110,17/2090,633/2090,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,9,212045,1,2/55,2/55,155,5/14,True,12,6338165,miss,0,-23/95,10,23/95,10,2/55,97/110,17/2090,523/2090,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,9,212045,1,2/55,2/55,155,5/14,True,13,5827655,miss,0,-18/95,8,18/95,8,2/55,97/110,17/2090,413/2090,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,9,212045,1,2/55,2/55,155,5/14,True,14,5317145,miss,0,-13/95,6,13/95,6,2/55,97/110,17/2090,303/2090,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,9,212045,1,2/55,2/55,155,5/14,True,15,4806635,miss,0,-8/95,4,8/95,4,2/55,97/110,17/2090,193/2090,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,9,212045,1,2/55,2/55,155,5/14,True,16,4296125,trim,0,-3/95,2,3/95,2,2/55,97/110,17/2090,83/2090,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,9,212045,1,2/55,2/55,155,5/14,True,17,3785615,trim,0,-1/209,1,1/209,1,2/55,97/110,17/2090,27/2090,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,9,212045,1,2/55,2/55,155,5/14,True,18,3275105,miss,0,-12/209,3,12/209,3,2/55,97/110,17/2090,137/2090,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,10,495299,1,5/77,5/77,119,7/12,False,0,4068869,miss,0,-23/209,4,23/209,4,5/77,8/77,-9/1463,8/77,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,10,495299,1,5/77,5/77,119,7/12,False,1,3558359,trim,0,-12/209,2,12/209,2,5/77,8/77,-9/1463,75/1463,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,10,495299,1,5/77,5/77,119,7/12,False,2,3047849,split,1,-1/133,1,1/133,1,5/77,8/77,-9/1463,2/1463,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,10,495299,1,5/77,5/77,119,7/12,False,3,2537339,trim,0,-8/133,3,8/133,3,5/77,8/77,-9/1463,79/1463,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,10,495299,1,5/77,5/77,119,7/12,False,4,2026829,miss,0,-15/133,5,15/133,5,5/77,8/77,-9/1463,156/1463,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,10,495299,1,5/77,5/77,119,7/12,False,5,1516319,miss,0,-22/133,7,22/133,7,5/77,8/77,-9/1463,233/1463,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,10,495299,1,5/77,5/77,119,7/12,False,6,1005809,miss,0,-29/133,9,29/133,9,5/77,8/77,-9/1463,310/1463,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,10,495299,1,5/77,5/77,119,7/12,False,7,495299,miss,0,-36/133,11,36/133,11,5/77,8/77,-9/1463,387/1463,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,10,495299,1,5/77,5/77,119,7/12,False,8,9684479,miss,0,-43/133,13,43/133,13,5/77,8/77,-9/1463,464/1463,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,10,495299,1,5/77,5/77,119,7/12,False,9,9173969,miss,0,-50/133,15,50/133,15,5/77,8/77,-9/1463,541/1463,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,10,495299,1,5/77,5/77,119,7/12,False,10,8663459,miss,0,-3/7,17,3/7,17,5/77,8/77,-9/1463,618/1463,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,10,495299,1,5/77,5/77,119,7/12,False,11,8152949,miss,0,-64/133,19,64/133,19,5/77,8/77,-9/1463,695/1463,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,10,495299,1,5/77,5/77,119,7/12,False,12,7642439,miss,0,-100/209,18,100/209,18,5/77,8/77,-9/1463,691/1463,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,10,495299,1,5/77,5/77,119,7/12,False,13,7131929,miss,0,-89/209,16,89/209,16,5/77,8/77,-9/1463,614/1463,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,10,495299,1,5/77,5/77,119,7/12,False,14,6621419,miss,0,-78/209,14,78/209,14,5/77,8/77,-9/1463,537/1463,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,10,495299,1,5/77,5/77,119,7/12,False,15,6110909,miss,0,-67/209,12,67/209,12,5/77,8/77,-9/1463,460/1463,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,10,495299,1,5/77,5/77,119,7/12,False,16,5600399,miss,0,-56/209,10,56/209,10,5/77,8/77,-9/1463,383/1463,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,10,495299,1,5/77,5/77,119,7/12,False,17,5089889,miss,0,-45/209,8,45/209,8,5/77,8/77,-9/1463,306/1463,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,10,495299,1,5/77,5/77,119,7/12,False,18,4579379,miss,0,-34/209,6,34/209,6,5/77,8/77,-9/1463,229/1463,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,11,52101,1,1/39,1/39,21,3/16,True,0,1583631,miss,0,-41/247,7,41/247,7,1/39,32/39,10/741,7/39,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,11,52101,1,1/39,1/39,21,3/16,True,1,1073121,miss,0,-54/247,9,54/247,9,1/39,32/39,10/741,172/741,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,11,52101,1,1/39,1/39,21,3/16,True,2,562611,miss,0,-67/247,11,67/247,11,1/39,32/39,10/741,211/741,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,11,52101,1,1/39,1/39,21,3/16,True,3,52101,miss,0,-80/247,13,80/247,13,1/39,32/39,10/741,250/741,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,11,52101,1,1/39,1/39,21,3/16,True,4,9241281,miss,0,-93/247,15,93/247,15,1/39,32/39,10/741,289/741,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,11,52101,1,1/39,1/39,21,3/16,True,5,8730771,miss,0,-106/247,17,106/247,17,1/39,32/39,10/741,328/741,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,11,52101,1,1/39,1/39,21,3/16,True,6,8220261,miss,0,-119/247,19,119/247,19,1/39,32/39,10/741,367/741,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,11,52101,1,1/39,1/39,21,3/16,True,7,7709751,miss,0,-25/57,18,25/57,18,1/39,32/39,10/741,335/741,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,11,52101,1,1/39,1/39,21,3/16,True,8,7199241,miss,0,-22/57,16,22/57,16,1/39,32/39,10/741,296/741,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,11,52101,1,1/39,1/39,21,3/16,True,9,6688731,miss,0,-1/3,14,1/3,14,1/39,32/39,10/741,257/741,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,11,52101,1,1/39,1/39,21,3/16,True,10,6178221,miss,0,-16/57,12,16/57,12,1/39,32/39,10/741,218/741,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,11,52101,1,1/39,1/39,21,3/16,True,11,5667711,miss,0,-13/57,10,13/57,10,1/39,32/39,10/741,179/741,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,11,52101,1,1/39,1/39,21,3/16,True,12,5157201,miss,0,-10/57,8,10/57,8,1/39,32/39,10/741,140/741,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,11,52101,1,1/39,1/39,21,3/16,True,13,4646691,miss,0,-7/57,6,7/57,6,1/39,32/39,10/741,101/741,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,11,52101,1,1/39,1/39,21,3/16,True,14,4136181,miss,0,-4/57,4,4/57,4,1/39,32/39,10/741,62/741,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,11,52101,1,1/39,1/39,21,3/16,True,15,3625671,trim,0,-1/57,2,1/57,2,1/39,32/39,10/741,23/741,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,11,52101,1,1/39,1/39,21,3/16,True,16,3115161,trim,0,-2/247,1,2/247,1,1/39,32/39,10/741,16/741,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,11,52101,1,1/39,1/39,21,3/16,True,17,2604651,miss,0,-15/247,3,15/247,3,1/39,32/39,10/741,55/741,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,11,52101,1,1/39,1/39,21,3/16,True,18,2094141,miss,0,-28/247,5,28/247,5,1/39,32/39,10/741,94/741,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,12,226821,1,1/39,1/39,21,1/18,True,0,9416001,miss,0,-41/247,7,41/247,7,1/39,32/39,10/741,7/39,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,12,226821,1,1/39,1/39,21,1/18,True,1,8905491,miss,0,-54/247,9,54/247,9,1/39,32/39,10/741,172/741,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,12,226821,1,1/39,1/39,21,1/18,True,2,8394981,miss,0,-67/247,11,67/247,11,1/39,32/39,10/741,211/741,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,12,226821,1,1/39,1/39,21,1/18,True,3,7884471,miss,0,-80/247,13,80/247,13,1/39,32/39,10/741,250/741,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,12,226821,1,1/39,1/39,21,1/18,True,4,7373961,miss,0,-93/247,15,93/247,15,1/39,32/39,10/741,289/741,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,12,226821,1,1/39,1/39,21,1/18,True,5,6863451,miss,0,-106/247,17,106/247,17,1/39,32/39,10/741,328/741,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,12,226821,1,1/39,1/39,21,1/18,True,6,6352941,miss,0,-119/247,19,119/247,19,1/39,32/39,10/741,367/741,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,12,226821,1,1/39,1/39,21,1/18,True,7,5842431,miss,0,-25/57,18,25/57,18,1/39,32/39,10/741,335/741,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,12,226821,1,1/39,1/39,21,1/18,True,8,5331921,miss,0,-22/57,16,22/57,16,1/39,32/39,10/741,296/741,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,12,226821,1,1/39,1/39,21,1/18,True,9,4821411,miss,0,-1/3,14,1/3,14,1/39,32/39,10/741,257/741,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,12,226821,1,1/39,1/39,21,1/18,True,10,4310901,miss,0,-16/57,12,16/57,12,1/39,32/39,10/741,218/741,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,12,226821,1,1/39,1/39,21,1/18,True,11,3800391,miss,0,-13/57,10,13/57,10,1/39,32/39,10/741,179/741,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,12,226821,1,1/39,1/39,21,1/18,True,12,3289881,miss,0,-10/57,8,10/57,8,1/39,32/39,10/741,140/741,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,12,226821,1,1/39,1/39,21,1/18,True,13,2779371,miss,0,-7/57,6,7/57,6,1/39,32/39,10/741,101/741,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,12,226821,1,1/39,1/39,21,1/18,True,14,2268861,miss,0,-4/57,4,4/57,4,1/39,32/39,10/741,62/741,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,12,226821,1,1/39,1/39,21,1/18,True,15,1758351,trim,0,-1/57,2,1/57,2,1/39,32/39,10/741,23/741,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,12,226821,1,1/39,1/39,21,1/18,True,16,1247841,trim,0,-2/247,1,2/247,1,1/39,32/39,10/741,16/741,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,12,226821,1,1/39,1/39,21,1/18,True,17,737331,miss,0,-15/247,3,15/247,3,1/39,32/39,10/741,55/741,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,12,226821,1,1/39,1/39,21,1/18,True,18,226821,miss,0,-28/247,5,28/247,5,1/39,32/39,10/741,94/741,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,13,236961,1,1/39,1/39,81,7/12,True,0,6363081,miss,0,-41/247,7,41/247,7,1/39,32/39,10/741,7/39,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,13,236961,1,1/39,1/39,81,7/12,True,1,5852571,miss,0,-54/247,9,54/247,9,1/39,32/39,10/741,172/741,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,13,236961,1,1/39,1/39,81,7/12,True,2,5342061,miss,0,-67/247,11,67/247,11,1/39,32/39,10/741,211/741,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,13,236961,1,1/39,1/39,81,7/12,True,3,4831551,miss,0,-80/247,13,80/247,13,1/39,32/39,10/741,250/741,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,13,236961,1,1/39,1/39,81,7/12,True,4,4321041,miss,0,-93/247,15,93/247,15,1/39,32/39,10/741,289/741,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,13,236961,1,1/39,1/39,81,7/12,True,5,3810531,miss,0,-106/247,17,106/247,17,1/39,32/39,10/741,328/741,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,13,236961,1,1/39,1/39,81,7/12,True,6,3300021,miss,0,-119/247,19,119/247,19,1/39,32/39,10/741,367/741,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,13,236961,1,1/39,1/39,81,7/12,True,7,2789511,miss,0,-25/57,18,25/57,18,1/39,32/39,10/741,335/741,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,13,236961,1,1/39,1/39,81,7/12,True,8,2279001,miss,0,-22/57,16,22/57,16,1/39,32/39,10/741,296/741,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,13,236961,1,1/39,1/39,81,7/12,True,9,1768491,miss,0,-1/3,14,1/3,14,1/39,32/39,10/741,257/741,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,13,236961,1,1/39,1/39,81,7/12,True,10,1257981,miss,0,-16/57,12,16/57,12,1/39,32/39,10/741,218/741,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,13,236961,1,1/39,1/39,81,7/12,True,11,747471,miss,0,-13/57,10,13/57,10,1/39,32/39,10/741,179/741,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,13,236961,1,1/39,1/39,81,7/12,True,12,236961,miss,0,-10/57,8,10/57,8,1/39,32/39,10/741,140/741,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,13,236961,1,1/39,1/39,81,7/12,True,13,9426141,miss,0,-7/57,6,7/57,6,1/39,32/39,10/741,101/741,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,13,236961,1,1/39,1/39,81,7/12,True,14,8915631,miss,0,-4/57,4,4/57,4,1/39,32/39,10/741,62/741,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,13,236961,1,1/39,1/39,81,7/12,True,15,8405121,trim,0,-1/57,2,1/57,2,1/39,32/39,10/741,23/741,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,13,236961,1,1/39,1/39,81,7/12,True,16,7894611,trim,0,-2/247,1,2/247,1,1/39,32/39,10/741,16/741,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,13,236961,1,1/39,1/39,81,7/12,True,17,7384101,miss,0,-15/247,3,15/247,3,1/39,32/39,10/741,55/741,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,13,236961,1,1/39,1/39,81,7/12,True,18,6873591,miss,0,-28/247,5,28/247,5,1/39,32/39,10/741,94/741,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,14,357789,1,1/39,1/39,159,0/0,True,0,357789,miss,0,-41/247,7,41/247,7,1/39,7/39,10/741,7/39,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,14,357789,1,1/39,1/39,159,0/0,True,1,9546969,miss,0,-28/247,5,28/247,5,1/39,7/39,10/741,94/741,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,14,357789,1,1/39,1/39,159,0/0,True,2,9036459,miss,0,-15/247,3,15/247,3,1/39,7/39,10/741,55/741,False
aperture_frontier_top_400;near_zero_margin_200;orbit_diversity_400,14,357789,1,1/39,1/39,159,0/0,True,3,8525949,trim,0,-2/247,1,2/247,1,1/39,7/39,10/741,16/741,False
