parent_k,child_k,parent_modulus,child_modulus,parent_residue,child_residue,new_prime,new_prime_remainder,old_gap_count,old_gap_boundary_endpoints,new_prime_closed_arc_boundary_endpoints,closed_gap_count,remaining_gap_count,remaining_gap_boundary_endpoints,transition_type,is_b5_birth
5,6,2310,30030,10,4630,13,2,1,1/2-3/4,3/26-5/26,0,1,1/2-3/4,not_close,False
5,6,2310,30030,10,6940,13,11,1,1/2-3/4,21/26-23/26,0,1,1/2-3/4,not_close,False
5,6,2310,30030,10,9250,13,7,1,1/2-3/4,1/2-15/26,0,1,15/26-3/4,not_close,False
5,6,2310,30030,10,11560,13,3,1,1/2-3/4,5/26-7/26,0,1,1/2-3/4,not_close,False
5,6,2310,30030,10,13870,13,12,1,1/2-3/4,23/26-25/26,0,1,1/2-3/4,not_close,False
5,6,2310,30030,10,16180,13,8,1,1/2-3/4,15/26-17/26,0,2,1/2-15/26;17/26-3/4,not_close,False
5,6,2310,30030,10,18490,13,4,1,1/2-3/4,7/26-9/26,0,1,1/2-3/4,not_close,False
5,6,2310,30030,10,20800,13,0,1,1/2-3/4,0-1/26;25/26-1,0,1,1/2-3/4,not_close,False
5,6,2310,30030,10,23110,13,9,1,1/2-3/4,17/26-19/26,0,2,1/2-17/26;19/26-3/4,not_close,False
5,6,2310,30030,10,25420,13,5,1,1/2-3/4,9/26-11/26,0,1,1/2-3/4,not_close,False
5,6,2310,30030,10,27730,13,1,1,1/2-3/4,1/26-3/26,0,1,1/2-3/4,not_close,False
5,6,2310,30030,11,11,13,11,2,1/22-1/10;5/6-21/22,21/26-23/26,0,2,1/22-1/10;23/26-21/22,not_close,False
5,6,2310,30030,11,2321,13,7,2,1/22-1/10;5/6-21/22,1/2-15/26,0,2,1/22-1/10;5/6-21/22,not_close,False
5,6,2310,30030,11,4631,13,3,2,1/22-1/10;5/6-21/22,5/26-7/26,0,2,1/22-1/10;5/6-21/22,not_close,False
5,6,2310,30030,11,6941,13,12,2,1/22-1/10;5/6-21/22,23/26-25/26,0,2,1/22-1/10;5/6-23/26,not_close,False
