scope,birth_parent_residue,child_residue,new_prime_remainder,is_birth,is_close,final_transition_label,transition_sequence,component_delta_sequence,phase_remainder_sequence
B7_birth_parent_siblings,26218,146338,2,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>1>3>3>5>10>2
B7_birth_parent_siblings,26218,176368,10,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>1>3>3>5>10>10
B7_birth_parent_siblings,26218,206398,1,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>1>3>3>5>10>1
B7_birth_parent_siblings,26218,236428,9,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>1>3>3>5>10>9
B7_birth_parent_siblings,26218,266458,0,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>1>3>3>5>10>0
B7_birth_parent_siblings,26218,296488,8,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>1>3>3>5>10>8
B7_birth_parent_siblings,26218,326518,16,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>1>3>3>5>10>16
B7_birth_parent_siblings,26218,356548,7,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>1>3>3>5>10>7
B7_birth_parent_siblings,26218,386578,15,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>1>3>3>5>10>15
B7_birth_parent_siblings,26218,416608,6,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>1>3>3>5>10>6
B7_birth_parent_siblings,26218,446638,14,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>1>3>3>5>10>14
B7_birth_parent_siblings,26218,476668,5,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>1>3>3>5>10>5
B7_birth_parent_siblings,26218,506698,13,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>1>3>3>5>10>13
B7_birth_parent_siblings,26289,26289,7,False,False,miss,start>split>partial_close>miss>miss>trim>miss,0>1>-1>0>0>0>0,1>0>4>4>10>3>7
B7_birth_parent_siblings,26289,56319,15,False,False,miss,start>split>partial_close>miss>miss>trim>miss,0>1>-1>0>0>0>0,1>0>4>4>10>3>15
B7_birth_parent_siblings,26289,86349,6,False,False,miss,start>split>partial_close>miss>miss>trim>miss,0>1>-1>0>0>0>0,1>0>4>4>10>3>6
B7_birth_parent_siblings,26289,116379,14,False,False,miss,start>split>partial_close>miss>miss>trim>miss,0>1>-1>0>0>0>0,1>0>4>4>10>3>14
B7_birth_parent_siblings,26289,146409,5,False,False,miss,start>split>partial_close>miss>miss>trim>miss,0>1>-1>0>0>0>0,1>0>4>4>10>3>5
B7_birth_parent_siblings,26289,176439,13,False,False,miss,start>split>partial_close>miss>miss>trim>miss,0>1>-1>0>0>0>0,1>0>4>4>10>3>13
B7_birth_parent_siblings,26289,206469,4,False,False,miss,start>split>partial_close>miss>miss>trim>miss,0>1>-1>0>0>0>0,1>0>4>4>10>3>4
B7_birth_parent_siblings,26289,236499,12,False,False,miss,start>split>partial_close>miss>miss>trim>miss,0>1>-1>0>0>0>0,1>0>4>4>10>3>12
B7_birth_parent_siblings,26289,266529,3,True,True,close,start>split>partial_close>miss>miss>trim>close,0>1>-1>0>0>0>-1,1>0>4>4>10>3>3
B7_birth_parent_siblings,26289,296559,11,False,False,miss,start>split>partial_close>miss>miss>trim>miss,0>1>-1>0>0>0>0,1>0>4>4>10>3>11
B7_birth_parent_siblings,26289,326589,2,False,False,miss,start>split>partial_close>miss>miss>trim>miss,0>1>-1>0>0>0>0,1>0>4>4>10>3>2
B7_birth_parent_siblings,26289,356619,10,False,False,miss,start>split>partial_close>miss>miss>trim>miss,0>1>-1>0>0>0>0,1>0>4>4>10>3>10
B7_birth_parent_siblings,26289,386649,1,False,False,miss,start>split>partial_close>miss>miss>trim>miss,0>1>-1>0>0>0>0,1>0>4>4>10>3>1
B7_birth_parent_siblings,26289,416679,9,False,False,miss,start>split>partial_close>miss>miss>trim>miss,0>1>-1>0>0>0>0,1>0>4>4>10>3>9
B7_birth_parent_siblings,26289,446709,0,False,False,miss,start>split>partial_close>miss>miss>trim>miss,0>1>-1>0>0>0>0,1>0>4>4>10>3>0
B7_birth_parent_siblings,26289,476739,8,False,False,miss,start>split>partial_close>miss>miss>trim>miss,0>1>-1>0>0>0>0,1>0>4>4>10>3>8
B7_birth_parent_siblings,26289,506769,16,False,False,miss,start>split>partial_close>miss>miss>trim>miss,0>1>-1>0>0>0>0,1>0>4>4>10>3>16
B7_birth_parent_siblings,26349,26349,16,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>4>1>4>11>16
B7_birth_parent_siblings,26349,56379,7,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>4>1>4>11>7
B7_birth_parent_siblings,26349,86409,15,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>4>1>4>11>15
B7_birth_parent_siblings,26349,116439,6,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>4>1>4>11>6
B7_birth_parent_siblings,26349,146469,14,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>4>1>4>11>14
B7_birth_parent_siblings,26349,176499,5,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>4>1>4>11>5
B7_birth_parent_siblings,26349,206529,13,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>4>1>4>11>13
B7_birth_parent_siblings,26349,236559,4,True,True,close,start>split>partial_close>trim>miss>miss>close,0>1>-1>0>0>0>-1,1>0>4>1>4>11>4
B7_birth_parent_siblings,26349,266589,12,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>4>1>4>11>12
B7_birth_parent_siblings,26349,296619,3,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>4>1>4>11>3
B7_birth_parent_siblings,26349,326649,11,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>4>1>4>11>11
B7_birth_parent_siblings,26349,356679,2,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>4>1>4>11>2
B7_birth_parent_siblings,26349,386709,10,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>4>1>4>11>10
B7_birth_parent_siblings,26349,416739,1,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>4>1>4>11>1
B7_birth_parent_siblings,26349,446769,9,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>4>1>4>11>9
B7_birth_parent_siblings,26349,476799,0,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>4>1>4>11>0
B7_birth_parent_siblings,26349,506829,8,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>4>1>4>11>8
B7_birth_parent_siblings,26432,26432,14,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>2>2>0>10>3>14
B7_birth_parent_siblings,26432,56462,5,True,True,close,start>trim>trim>miss>miss>trim>close,0>0>0>0>0>0>-1,0>2>2>0>10>3>5
B7_birth_parent_siblings,26432,86492,13,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>2>2>0>10>3>13
B7_birth_parent_siblings,26432,116522,4,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>2>2>0>10>3>4
B7_birth_parent_siblings,26432,146552,12,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>2>2>0>10>3>12
B7_birth_parent_siblings,26432,176582,3,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>2>2>0>10>3>3
B7_birth_parent_siblings,26432,206612,11,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>2>2>0>10>3>11
B7_birth_parent_siblings,26432,236642,2,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>2>2>0>10>3>2
B7_birth_parent_siblings,26432,266672,10,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>2>2>0>10>3>10
B7_birth_parent_siblings,26432,296702,1,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>2>2>0>10>3>1
B7_birth_parent_siblings,26432,326732,9,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>2>2>0>10>3>9
B7_birth_parent_siblings,26432,356762,0,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>2>2>0>10>3>0
B7_birth_parent_siblings,26432,386792,8,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>2>2>0>10>3>8
B7_birth_parent_siblings,26432,416822,16,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>2>2>0>10>3>16
B7_birth_parent_siblings,26432,446852,7,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>2>2>0>10>3>7
B7_birth_parent_siblings,26432,476882,15,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>2>2>0>10>3>15
B7_birth_parent_siblings,26432,506912,6,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>2>2>0>10>3>6
B7_birth_parent_siblings,26464,26464,12,False,False,miss,start>trim>trim>trim>miss>trim>miss,0>0>0>0>0>0>0,0>1>4>4>9>9>12
B7_birth_parent_siblings,26464,56494,3,False,False,miss,start>trim>trim>trim>miss>trim>miss,0>0>0>0>0>0>0,0>1>4>4>9>9>3
B7_birth_parent_siblings,26464,86524,11,True,True,close,start>trim>trim>trim>miss>trim>close,0>0>0>0>0>0>-1,0>1>4>4>9>9>11
B7_birth_parent_siblings,26464,116554,2,False,False,miss,start>trim>trim>trim>miss>trim>miss,0>0>0>0>0>0>0,0>1>4>4>9>9>2
B7_birth_parent_siblings,26464,146584,10,False,False,miss,start>trim>trim>trim>miss>trim>miss,0>0>0>0>0>0>0,0>1>4>4>9>9>10
B7_birth_parent_siblings,26464,176614,1,False,False,miss,start>trim>trim>trim>miss>trim>miss,0>0>0>0>0>0>0,0>1>4>4>9>9>1
B7_birth_parent_siblings,26464,206644,9,False,False,miss,start>trim>trim>trim>miss>trim>miss,0>0>0>0>0>0>0,0>1>4>4>9>9>9
B7_birth_parent_siblings,26464,236674,0,False,False,miss,start>trim>trim>trim>miss>trim>miss,0>0>0>0>0>0>0,0>1>4>4>9>9>0
B7_birth_parent_siblings,26464,266704,8,False,False,miss,start>trim>trim>trim>miss>trim>miss,0>0>0>0>0>0>0,0>1>4>4>9>9>8
B7_birth_parent_siblings,26464,296734,16,False,False,miss,start>trim>trim>trim>miss>trim>miss,0>0>0>0>0>0>0,0>1>4>4>9>9>16
B7_birth_parent_siblings,26464,326764,7,False,False,miss,start>trim>trim>trim>miss>trim>miss,0>0>0>0>0>0>0,0>1>4>4>9>9>7
B7_birth_parent_siblings,26464,356794,15,False,False,miss,start>trim>trim>trim>miss>trim>miss,0>0>0>0>0>0>0,0>1>4>4>9>9>15
B7_birth_parent_siblings,26464,386824,6,False,False,miss,start>trim>trim>trim>miss>trim>miss,0>0>0>0>0>0>0,0>1>4>4>9>9>6
B7_birth_parent_siblings,26464,416854,14,False,False,miss,start>trim>trim>trim>miss>trim>miss,0>0>0>0>0>0>0,0>1>4>4>9>9>14
B7_birth_parent_siblings,26464,446884,5,False,False,miss,start>trim>trim>trim>miss>trim>miss,0>0>0>0>0>0>0,0>1>4>4>9>9>5
B7_birth_parent_siblings,26464,476914,13,False,False,miss,start>trim>trim>trim>miss>trim>miss,0>0>0>0>0>0>0,0>1>4>4>9>9>13
B7_birth_parent_siblings,26464,506944,4,False,False,miss,start>trim>trim>trim>miss>trim>miss,0>0>0>0>0>0>0,0>1>4>4>9>9>4
B7_birth_parent_siblings,26541,26541,4,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>1>4>9>8>4
B7_birth_parent_siblings,26541,56571,12,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>1>4>9>8>12
B7_birth_parent_siblings,26541,86601,3,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>1>4>9>8>3
B7_birth_parent_siblings,26541,116631,11,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>1>4>9>8>11
B7_birth_parent_siblings,26541,146661,2,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>1>4>9>8>2
B7_birth_parent_siblings,26541,176691,10,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>1>4>9>8>10
B7_birth_parent_siblings,26541,206721,1,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>1>4>9>8>1
B7_birth_parent_siblings,26541,236751,9,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>1>4>9>8>9
B7_birth_parent_siblings,26541,266781,0,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>1>4>9>8>0
B7_birth_parent_siblings,26541,296811,8,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>1>4>9>8>8
B7_birth_parent_siblings,26541,326841,16,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>1>4>9>8>16
B7_birth_parent_siblings,26541,356871,7,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>1>4>9>8>7
B7_birth_parent_siblings,26541,386901,15,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>1>4>9>8>15
B7_birth_parent_siblings,26541,416931,6,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>1>4>9>8>6
B7_birth_parent_siblings,26541,446961,14,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>1>4>9>8>14
B7_birth_parent_siblings,26541,476991,5,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>1>4>9>8>5
B7_birth_parent_siblings,26541,507021,13,True,True,close,start>split>partial_close>miss>trim>miss>close,0>1>-1>0>0>0>-1,1>0>1>4>9>8>13
B7_birth_parent_siblings,26559,26559,5,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>4>1>5>0>5
B7_birth_parent_siblings,26559,56589,13,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>4>1>5>0>13
B7_birth_parent_siblings,26559,86619,4,True,True,close,start>split>partial_close>trim>miss>miss>close,0>1>-1>0>0>0>-1,1>0>4>1>5>0>4
B7_birth_parent_siblings,26559,116649,12,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>4>1>5>0>12
B7_birth_parent_siblings,26559,146679,3,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>4>1>5>0>3
B7_birth_parent_siblings,26559,176709,11,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>4>1>5>0>11
B7_birth_parent_siblings,26559,206739,2,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>4>1>5>0>2
B7_birth_parent_siblings,26559,236769,10,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>4>1>5>0>10
B7_birth_parent_siblings,26559,266799,1,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>4>1>5>0>1
B7_birth_parent_siblings,26559,296829,9,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>4>1>5>0>9
B7_birth_parent_siblings,26559,326859,0,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>4>1>5>0>0
B7_birth_parent_siblings,26559,356889,8,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>4>1>5>0>8
B7_birth_parent_siblings,26559,386919,16,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>4>1>5>0>16
B7_birth_parent_siblings,26559,416949,7,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>4>1>5>0>7
B7_birth_parent_siblings,26559,446979,15,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>4>1>5>0>15
B7_birth_parent_siblings,26559,477009,6,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>4>1>5>0>6
B7_birth_parent_siblings,26559,507039,14,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>4>1>5>0>14
B7_birth_parent_siblings,26571,26571,0,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>1>6>6>12>0
B7_birth_parent_siblings,26571,56601,8,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>1>6>6>12>8
B7_birth_parent_siblings,26571,86631,16,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>1>6>6>12>16
B7_birth_parent_siblings,26571,116661,7,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>1>6>6>12>7
B7_birth_parent_siblings,26571,146691,15,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>1>6>6>12>15
B7_birth_parent_siblings,26571,176721,6,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>1>6>6>12>6
B7_birth_parent_siblings,26571,206751,14,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>1>6>6>12>14
B7_birth_parent_siblings,26571,236781,5,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>1>6>6>12>5
B7_birth_parent_siblings,26571,266811,13,True,True,close,start>split>partial_close>trim>miss>miss>close,0>1>-1>0>0>0>-1,1>0>1>6>6>12>13
B7_birth_parent_siblings,26571,296841,4,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>1>6>6>12>4
B7_birth_parent_siblings,26571,326871,12,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>1>6>6>12>12
B7_birth_parent_siblings,26571,356901,3,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>1>6>6>12>3
B7_birth_parent_siblings,26571,386931,11,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>1>6>6>12>11
B7_birth_parent_siblings,26571,416961,2,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>1>6>6>12>2
B7_birth_parent_siblings,26571,446991,10,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>1>6>6>12>10
B7_birth_parent_siblings,26571,477021,1,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>1>6>6>12>1
B7_birth_parent_siblings,26571,507051,9,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>1>6>6>12>9
B7_birth_parent_siblings,26589,26589,1,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>4>3>2>4>1
B7_birth_parent_siblings,26589,56619,9,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>4>3>2>4>9
B7_birth_parent_siblings,26589,86649,0,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>4>3>2>4>0
B7_birth_parent_siblings,26589,116679,8,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>4>3>2>4>8
B7_birth_parent_siblings,26589,146709,16,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>4>3>2>4>16
B7_birth_parent_siblings,26589,176739,7,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>4>3>2>4>7
B7_birth_parent_siblings,26589,206769,15,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>4>3>2>4>15
B7_birth_parent_siblings,26589,236799,6,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>4>3>2>4>6
B7_birth_parent_siblings,26589,266829,14,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>4>3>2>4>14
B7_birth_parent_siblings,26589,296859,5,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>4>3>2>4>5
B7_birth_parent_siblings,26589,326889,13,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>4>3>2>4>13
B7_birth_parent_siblings,26589,356919,4,True,True,close,start>split>partial_close>miss>trim>miss>close,0>1>-1>0>0>0>-1,1>0>4>3>2>4>4
B7_birth_parent_siblings,26589,386949,12,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>4>3>2>4>12
B7_birth_parent_siblings,26589,416979,3,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>4>3>2>4>3
B7_birth_parent_siblings,26589,447009,11,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>4>3>2>4>11
B7_birth_parent_siblings,26589,477039,2,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>4>3>2>4>2
B7_birth_parent_siblings,26589,507069,10,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>4>3>2>4>10
B7_birth_parent_siblings,26608,26608,3,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>1>3>1>10>10>3
B7_birth_parent_siblings,26608,56638,11,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>1>3>1>10>10>11
B7_birth_parent_siblings,26608,86668,2,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>1>3>1>10>10>2
B7_birth_parent_siblings,26608,116698,10,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>1>3>1>10>10>10
B7_birth_parent_siblings,26608,146728,1,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>1>3>1>10>10>1
B7_birth_parent_siblings,26608,176758,9,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>1>3>1>10>10>9
B7_birth_parent_siblings,26608,206788,0,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>1>3>1>10>10>0
B7_birth_parent_siblings,26608,236818,8,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>1>3>1>10>10>8
B7_birth_parent_siblings,26608,266848,16,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>1>3>1>10>10>16
B7_birth_parent_siblings,26608,296878,7,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>1>3>1>10>10>7
B7_birth_parent_siblings,26608,326908,15,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>1>3>1>10>10>15
B7_birth_parent_siblings,26608,356938,6,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>1>3>1>10>10>6
B7_birth_parent_siblings,26608,386968,14,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>1>3>1>10>10>14
B7_birth_parent_siblings,26608,416998,5,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>1>3>1>10>10>5
B7_birth_parent_siblings,26608,447028,13,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>1>3>1>10>10>13
B7_birth_parent_siblings,26608,477058,4,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>1>3>1>10>10>4
B7_birth_parent_siblings,26608,507088,12,True,True,close,start>trim>trim>miss>miss>trim>close,0>0>0>0>0>0>-1,0>1>3>1>10>10>12
B7_birth_parent_siblings,26679,26679,6,False,False,miss,start>split>partial_close>trim>miss>trim>miss,0>1>-1>0>0>0>0,1>0>4>2>4>3>6
B7_birth_parent_siblings,26679,56709,14,False,False,miss,start>split>partial_close>trim>miss>trim>miss,0>1>-1>0>0>0>0,1>0>4>2>4>3>14
B7_birth_parent_siblings,26679,86739,5,False,False,miss,start>split>partial_close>trim>miss>trim>miss,0>1>-1>0>0>0>0,1>0>4>2>4>3>5
B7_birth_parent_siblings,26679,116769,13,False,False,miss,start>split>partial_close>trim>miss>trim>miss,0>1>-1>0>0>0>0,1>0>4>2>4>3>13
B7_birth_parent_siblings,26679,146799,4,False,False,miss,start>split>partial_close>trim>miss>trim>miss,0>1>-1>0>0>0>0,1>0>4>2>4>3>4
B7_birth_parent_siblings,26679,176829,12,False,False,miss,start>split>partial_close>trim>miss>trim>miss,0>1>-1>0>0>0>0,1>0>4>2>4>3>12
B7_birth_parent_siblings,26679,206859,3,True,True,close,start>split>partial_close>trim>miss>trim>close,0>1>-1>0>0>0>-1,1>0>4>2>4>3>3
B7_birth_parent_siblings,26679,236889,11,False,False,miss,start>split>partial_close>trim>miss>trim>miss,0>1>-1>0>0>0>0,1>0>4>2>4>3>11
B7_birth_parent_siblings,26679,266919,2,False,False,miss,start>split>partial_close>trim>miss>trim>miss,0>1>-1>0>0>0>0,1>0>4>2>4>3>2
B7_birth_parent_siblings,26679,296949,10,False,False,miss,start>split>partial_close>trim>miss>trim>miss,0>1>-1>0>0>0>0,1>0>4>2>4>3>10
B7_birth_parent_siblings,26679,326979,1,False,False,miss,start>split>partial_close>trim>miss>trim>miss,0>1>-1>0>0>0>0,1>0>4>2>4>3>1
B7_birth_parent_siblings,26679,357009,9,False,False,miss,start>split>partial_close>trim>miss>trim>miss,0>1>-1>0>0>0>0,1>0>4>2>4>3>9
B7_birth_parent_siblings,26679,387039,0,False,False,miss,start>split>partial_close>trim>miss>trim>miss,0>1>-1>0>0>0>0,1>0>4>2>4>3>0
B7_birth_parent_siblings,26679,417069,8,False,False,miss,start>split>partial_close>trim>miss>trim>miss,0>1>-1>0>0>0>0,1>0>4>2>4>3>8
