birth_k,birth_residue,birth_parent_residue,birth_new_prime,birth_new_prime_remainder,layer_k,layer_prime,layer_modulus,layer_residue,residue_gcd_with_modulus,zero_center_available,origin_component_present,residual_component_count,uncovered_measure_fraction,residual_component_endpoints,transition_label,transition_component_delta,transition_touched_component_count,transition_closed_component_count,is_final_birth_layer,is_zero_residual_state
6,22779,1989,13,3,6,13,30030,22779,3,True,False,0,0,,close,-1,1,1,True,True
6,23241,141,13,10,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
6,23241,141,13,10,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
6,23241,141,13,10,3,5,30,21,3,True,False,1,1/12,3/4-5/6,partial_close,-1,1,1,False,False
6,23241,141,13,10,4,7,210,141,3,True,False,1,1/12,3/4-5/6,miss,0,0,0,False,False
6,23241,141,13,10,5,11,2310,141,3,True,False,1,1/44,3/4-17/22,trim,0,1,0,False,False
6,23241,141,13,10,6,13,30030,23241,3,True,False,0,0,,close,-1,1,1,True,True
6,23631,531,13,10,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
6,23631,531,13,10,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
6,23631,531,13,10,3,5,30,21,3,True,False,1,1/12,3/4-5/6,partial_close,-1,1,1,False,False
6,23631,531,13,10,4,7,210,111,3,True,False,1,1/28,3/4-11/14,trim,0,1,0,False,False
6,23631,531,13,10,5,11,2310,531,3,True,False,1,1/28,3/4-11/14,miss,0,0,0,False,False
6,23631,531,13,10,6,13,30030,23631,3,True,False,0,0,,close,-1,1,1,True,True
6,23734,634,13,9,1,2,2,0,2,True,False,1,1/2,1/4-3/4,start,0,0,0,False,False
6,23734,634,13,9,2,3,6,4,2,True,False,1,1/4,1/2-3/4,trim,0,1,0,False,False
6,23734,634,13,9,3,5,30,4,2,True,False,1,1/5,1/2-7/10,trim,0,1,0,False,False
6,23734,634,13,9,4,7,210,4,2,True,False,1,2/35,9/14-7/10,trim,0,1,0,False,False
6,23734,634,13,9,5,11,2310,634,2,True,False,1,1/55,15/22-7/10,trim,0,1,0,False,False
6,23734,634,13,9,6,13,30030,23734,2,True,False,0,0,,close,-1,1,1,True,True
6,25509,99,13,3,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
6,25509,99,13,3,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
6,25509,99,13,3,3,5,30,9,3,True,False,1,1/12,1/6-1/4,partial_close,-1,1,1,False,False
6,25509,99,13,3,4,7,210,99,3,True,False,1,1/28,3/14-1/4,trim,0,1,0,False,False
6,25509,99,13,3,5,11,2310,99,33,True,False,1,1/28,3/14-1/4,miss,0,0,0,False,False
6,25509,99,13,3,6,13,30030,25509,33,True,False,0,0,,close,-1,1,1,True,True
6,26164,754,13,8,1,2,2,0,2,True,False,1,1/2,1/4-3/4,start,0,0,0,False,False
6,26164,754,13,8,2,3,6,4,2,True,False,1,1/4,1/2-3/4,trim,0,1,0,False,False
6,26164,754,13,8,3,5,30,4,2,True,False,1,1/5,1/2-7/10,trim,0,1,0,False,False
6,26164,754,13,8,4,7,210,124,2,True,False,1,1/7,1/2-9/14,trim,0,1,0,False,False
6,26164,754,13,8,5,11,2310,754,2,True,False,1,4/77,13/22-9/14,trim,0,1,0,False,False
6,26164,754,13,8,6,13,30030,26164,2,True,False,0,0,,close,-1,1,1,True,True
6,26361,951,13,10,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
6,26361,951,13,10,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
6,26361,951,13,10,3,5,30,21,3,True,False,1,1/12,3/4-5/6,partial_close,-1,1,1,False,False
6,26361,951,13,10,4,7,210,111,3,True,False,1,1/28,3/4-11/14,trim,0,1,0,False,False
6,26361,951,13,10,5,11,2310,951,3,True,False,1,1/28,3/4-11/14,miss,0,0,0,False,False
6,26361,951,13,10,6,13,30030,26361,3,True,False,0,0,,close,-1,1,1,True,True
6,27531,2121,13,10,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
6,27531,2121,13,10,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
6,27531,2121,13,10,3,5,30,21,3,True,False,1,1/12,3/4-5/6,partial_close,-1,1,1,False,False
6,27531,2121,13,10,4,7,210,21,21,True,False,1,1/12,3/4-5/6,miss,0,0,0,False,False
6,27531,2121,13,10,5,11,2310,2121,21,True,False,1,1/44,3/4-17/22,trim,0,1,0,False,False
6,27531,2121,13,10,6,13,30030,27531,21,True,False,0,0,,close,-1,1,1,True,True
6,27890,170,13,5,1,2,2,0,2,True,False,1,1/2,1/4-3/4,start,0,0,0,False,False
6,27890,170,13,5,2,3,6,2,2,True,False,1,1/4,1/4-1/2,trim,0,1,0,False,False
6,27890,170,13,5,3,5,30,20,10,True,False,1,1/4,1/4-1/2,miss,0,0,0,False,False
6,27890,170,13,5,4,7,210,170,10,True,False,1,1/7,5/14-1/2,trim,0,1,0,False,False
6,27890,170,13,5,5,11,2310,170,10,True,False,1,4/77,5/14-9/22,trim,0,1,0,False,False
6,27890,170,13,5,6,13,30030,27890,10,True,False,0,0,,close,-1,1,1,True,True
6,28239,519,13,3,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
6,28239,519,13,3,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
6,28239,519,13,3,3,5,30,9,3,True,False,1,1/12,1/6-1/4,partial_close,-1,1,1,False,False
6,28239,519,13,3,4,7,210,99,3,True,False,1,1/28,3/14-1/4,trim,0,1,0,False,False
6,28239,519,13,3,5,11,2310,519,3,True,False,1,1/44,5/22-1/4,trim,0,1,0,False,False
6,28239,519,13,3,6,13,30030,28239,3,True,False,0,0,,close,-1,1,1,True,True
6,29091,1371,13,10,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
6,29091,1371,13,10,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
6,29091,1371,13,10,3,5,30,21,3,True,False,1,1/12,3/4-5/6,partial_close,-1,1,1,False,False
6,29091,1371,13,10,4,7,210,111,3,True,False,1,1/28,3/4-11/14,trim,0,1,0,False,False
6,29091,1371,13,10,5,11,2310,1371,3,True,False,1,1/28,3/4-11/14,miss,0,0,0,False,False
6,29091,1371,13,10,6,13,30030,29091,3,True,False,0,0,,close,-1,1,1,True,True
7,1245,1245,17,4,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,1245,1245,17,4,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,1245,1245,17,4,3,5,30,15,15,True,False,2,1/6,1/6-1/4;3/4-5/6,miss,0,0,0,False,False
7,1245,1245,17,4,4,7,210,195,15,True,False,2,5/42,1/6-1/4;3/4-11/14,trim,0,1,0,False,False
7,1245,1245,17,4,5,11,2310,1245,15,True,False,2,9/154,5/22-1/4;3/4-11/14,trim,0,1,0,False,False
7,1245,1245,17,4,6,13,30030,1245,15,True,False,1,1/44,5/22-1/4,partial_close,-1,1,1,False,False
7,1245,1245,17,4,7,17,510510,1245,15,True,False,0,0,,close,-1,1,1,True,True
7,1329,1329,17,3,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,1329,1329,17,3,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,1329,1329,17,3,3,5,30,9,3,True,False,1,1/12,1/6-1/4,partial_close,-1,1,1,False,False
7,1329,1329,17,3,4,7,210,69,3,True,False,1,1/12,1/6-1/4,miss,0,0,0,False,False
7,1329,1329,17,3,5,11,2310,1329,3,True,False,1,1/12,1/6-1/4,miss,0,0,0,False,False
7,1329,1329,17,3,6,13,30030,1329,3,True,False,1,1/39,1/6-5/26,trim,0,1,0,False,False
7,1329,1329,17,3,7,17,510510,1329,3,True,False,0,0,,close,-1,1,1,True,True
7,2121,2121,17,13,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,2121,2121,17,13,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,2121,2121,17,13,3,5,30,21,3,True,False,1,1/12,3/4-5/6,partial_close,-1,1,1,False,False
7,2121,2121,17,13,4,7,210,21,21,True,False,1,1/12,3/4-5/6,miss,0,0,0,False,False
7,2121,2121,17,13,5,11,2310,2121,21,True,False,1,1/44,3/4-17/22,trim,0,1,0,False,False
7,2121,2121,17,13,6,13,30030,2121,21,True,False,1,1/44,3/4-17/22,miss,0,0,0,False,False
7,2121,2121,17,13,7,17,510510,2121,21,True,False,0,0,,close,-1,1,1,True,True
7,2631,2631,17,13,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,2631,2631,17,13,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,2631,2631,17,13,3,5,30,21,3,True,False,1,1/12,3/4-5/6,partial_close,-1,1,1,False,False
7,2631,2631,17,13,4,7,210,111,3,True,False,1,1/28,3/4-11/14,trim,0,1,0,False,False
7,2631,2631,17,13,5,11,2310,321,3,True,False,1,1/28,3/4-11/14,miss,0,0,0,False,False
7,2631,2631,17,13,6,13,30030,2631,3,True,False,1,1/28,3/4-11/14,miss,0,0,0,False,False
7,2631,2631,17,13,7,17,510510,2631,3,True,False,0,0,,close,-1,1,1,True,True
7,3208,3208,17,12,1,2,2,0,2,True,False,1,1/2,1/4-3/4,start,0,0,0,False,False
7,3208,3208,17,12,2,3,6,4,2,True,False,1,1/4,1/2-3/4,trim,0,1,0,False,False
7,3208,3208,17,12,3,5,30,28,2,True,False,1,1/20,7/10-3/4,trim,0,1,0,False,False
7,3208,3208,17,12,4,7,210,58,2,True,False,1,1/20,7/10-3/4,miss,0,0,0,False,False
7,3208,3208,17,12,5,11,2310,898,2,True,False,1,1/20,7/10-3/4,miss,0,0,0,False,False
7,3208,3208,17,12,6,13,30030,3208,2,True,False,1,2/65,7/10-19/26,trim,0,1,0,False,False
7,3208,3208,17,12,7,17,510510,3208,2,True,False,0,0,,close,-1,1,1,True,True
7,3422,3422,17,5,1,2,2,0,2,True,False,1,1/2,1/4-3/4,start,0,0,0,False,False
7,3422,3422,17,5,2,3,6,2,2,True,False,1,1/4,1/4-1/2,trim,0,1,0,False,False
7,3422,3422,17,5,3,5,30,2,2,True,False,1,1/20,1/4-3/10,trim,0,1,0,False,False
7,3422,3422,17,5,4,7,210,62,2,True,False,1,1/20,1/4-3/10,miss,0,0,0,False,False
7,3422,3422,17,5,5,11,2310,1112,2,True,False,1,1/20,1/4-3/10,miss,0,0,0,False,False
7,3422,3422,17,5,6,13,30030,3422,2,True,False,1,2/65,7/26-3/10,trim,0,1,0,False,False
7,3422,3422,17,5,7,17,510510,3422,2,True,False,0,0,,close,-1,1,1,True,True
7,3489,3489,17,4,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,3489,3489,17,4,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,3489,3489,17,4,3,5,30,9,3,True,False,1,1/12,1/6-1/4,partial_close,-1,1,1,False,False
7,3489,3489,17,4,4,7,210,129,3,True,False,1,1/12,1/6-1/4,miss,0,0,0,False,False
7,3489,3489,17,4,5,11,2310,1179,3,True,False,1,1/44,5/22-1/4,trim,0,1,0,False,False
7,3489,3489,17,4,6,13,30030,3489,3,True,False,1,1/44,5/22-1/4,miss,0,0,0,False,False
7,3489,3489,17,4,7,17,510510,3489,3,True,False,0,0,,close,-1,1,1,True,True
7,4509,4509,17,4,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,4509,4509,17,4,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,4509,4509,17,4,3,5,30,9,3,True,False,1,1/12,1/6-1/4,partial_close,-1,1,1,False,False
7,4509,4509,17,4,4,7,210,99,3,True,False,1,1/28,3/14-1/4,trim,0,1,0,False,False
7,4509,4509,17,4,5,11,2310,2199,3,True,False,1,1/28,3/14-1/4,miss,0,0,0,False,False
7,4509,4509,17,4,6,13,30030,4509,3,True,False,1,1/28,3/14-1/4,miss,0,0,0,False,False
7,4509,4509,17,4,7,17,510510,4509,3,True,False,0,0,,close,-1,1,1,True,True
7,5223,5223,17,4,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,5223,5223,17,4,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,5223,5223,17,4,3,5,30,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,miss,0,0,0,False,False
7,5223,5223,17,4,4,7,210,183,3,True,False,2,5/42,3/14-1/4;3/4-5/6,trim,0,1,0,False,False
7,5223,5223,17,4,5,11,2310,603,3,True,False,2,9/154,3/14-1/4;3/4-17/22,trim,0,1,0,False,False
7,5223,5223,17,4,6,13,30030,5223,3,True,False,1,1/28,3/14-1/4,partial_close,-1,1,1,False,False
7,5223,5223,17,4,7,17,510510,5223,3,True,False,0,0,,close,-1,1,1,True,True
7,5301,5301,17,14,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,5301,5301,17,14,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,5301,5301,17,14,3,5,30,21,3,True,False,1,1/12,3/4-5/6,partial_close,-1,1,1,False,False
7,5301,5301,17,14,4,7,210,51,3,True,False,1,1/12,3/4-5/6,miss,0,0,0,False,False
7,5301,5301,17,14,5,11,2310,681,3,True,False,1,1/12,3/4-5/6,miss,0,0,0,False,False
7,5301,5301,17,14,6,13,30030,5301,3,True,False,1,1/39,21/26-5/6,trim,0,1,0,False,False
7,5301,5301,17,14,7,17,510510,5301,3,True,False,0,0,,close,-1,1,1,True,True
7,6201,6201,17,13,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,6201,6201,17,13,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,6201,6201,17,13,3,5,30,21,3,True,False,1,1/12,3/4-5/6,partial_close,-1,1,1,False,False
7,6201,6201,17,13,4,7,210,111,3,True,False,1,1/28,3/4-11/14,trim,0,1,0,False,False
7,6201,6201,17,13,5,11,2310,1581,3,True,False,1,1/77,17/22-11/14,trim,0,1,0,False,False
7,6201,6201,17,13,6,13,30030,6201,39,True,False,1,1/77,17/22-11/14,miss,0,0,0,False,False
7,6201,6201,17,13,7,17,510510,6201,39,True,False,0,0,,close,-1,1,1,True,True
7,7731,7731,17,13,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,7731,7731,17,13,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,7731,7731,17,13,3,5,30,21,3,True,False,1,1/12,3/4-5/6,partial_close,-1,1,1,False,False
7,7731,7731,17,13,4,7,210,171,3,True,False,1,1/12,3/4-5/6,miss,0,0,0,False,False
7,7731,7731,17,13,5,11,2310,801,3,True,False,1,1/44,3/4-17/22,trim,0,1,0,False,False
7,7731,7731,17,13,6,13,30030,7731,3,True,False,1,1/44,3/4-17/22,miss,0,0,0,False,False
7,7731,7731,17,13,7,17,510510,7731,3,True,False,0,0,,close,-1,1,1,True,True
7,7959,7959,17,3,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,7959,7959,17,3,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,7959,7959,17,3,3,5,30,9,3,True,False,1,1/12,1/6-1/4,partial_close,-1,1,1,False,False
7,7959,7959,17,3,4,7,210,189,21,True,False,1,1/12,1/6-1/4,miss,0,0,0,False,False
7,7959,7959,17,3,5,11,2310,1029,21,True,False,1,1/12,1/6-1/4,miss,0,0,0,False,False
7,7959,7959,17,3,6,13,30030,7959,21,True,False,1,1/39,1/6-5/26,trim,0,1,0,False,False
7,7959,7959,17,3,7,17,510510,7959,21,True,False,0,0,,close,-1,1,1,True,True
7,8079,8079,17,4,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,8079,8079,17,4,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,8079,8079,17,4,3,5,30,9,3,True,False,1,1/12,1/6-1/4,partial_close,-1,1,1,False,False
7,8079,8079,17,4,4,7,210,99,3,True,False,1,1/28,3/14-1/4,trim,0,1,0,False,False
7,8079,8079,17,4,5,11,2310,1149,3,True,False,1,1/28,3/14-1/4,miss,0,0,0,False,False
7,8079,8079,17,4,6,13,30030,8079,3,True,False,1,1/28,3/14-1/4,miss,0,0,0,False,False
7,8079,8079,17,4,7,17,510510,8079,3,True,False,0,0,,close,-1,1,1,True,True
7,9099,9099,17,4,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,9099,9099,17,4,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,9099,9099,17,4,3,5,30,9,3,True,False,1,1/12,1/6-1/4,partial_close,-1,1,1,False,False
7,9099,9099,17,4,4,7,210,69,3,True,False,1,1/12,1/6-1/4,miss,0,0,0,False,False
7,9099,9099,17,4,5,11,2310,2169,3,True,False,1,1/44,5/22-1/4,trim,0,1,0,False,False
7,9099,9099,17,4,6,13,30030,9099,3,True,False,1,1/44,5/22-1/4,miss,0,0,0,False,False
7,9099,9099,17,4,7,17,510510,9099,3,True,False,0,0,,close,-1,1,1,True,True
7,9771,9771,17,13,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,9771,9771,17,13,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,9771,9771,17,13,3,5,30,21,3,True,False,1,1/12,3/4-5/6,partial_close,-1,1,1,False,False
7,9771,9771,17,13,4,7,210,111,3,True,False,1,1/28,3/4-11/14,trim,0,1,0,False,False
7,9771,9771,17,13,5,11,2310,531,3,True,False,1,1/28,3/4-11/14,miss,0,0,0,False,False
7,9771,9771,17,13,6,13,30030,9771,3,True,False,1,1/28,3/4-11/14,miss,0,0,0,False,False
7,9771,9771,17,13,7,17,510510,9771,3,True,False,0,0,,close,-1,1,1,True,True
7,9838,9838,17,12,1,2,2,0,2,True,False,1,1/2,1/4-3/4,start,0,0,0,False,False
7,9838,9838,17,12,2,3,6,4,2,True,False,1,1/4,1/2-3/4,trim,0,1,0,False,False
7,9838,9838,17,12,3,5,30,28,2,True,False,1,1/20,7/10-3/4,trim,0,1,0,False,False
7,9838,9838,17,12,4,7,210,178,2,True,False,1,1/20,7/10-3/4,miss,0,0,0,False,False
7,9838,9838,17,12,5,11,2310,598,2,True,False,1,1/20,7/10-3/4,miss,0,0,0,False,False
7,9838,9838,17,12,6,13,30030,9838,2,True,False,1,2/65,7/10-19/26,trim,0,1,0,False,False
7,9838,9838,17,12,7,17,510510,9838,2,True,False,0,0,,close,-1,1,1,True,True
7,10052,10052,17,5,1,2,2,0,2,True,False,1,1/2,1/4-3/4,start,0,0,0,False,False
7,10052,10052,17,5,2,3,6,2,2,True,False,1,1/4,1/4-1/2,trim,0,1,0,False,False
7,10052,10052,17,5,3,5,30,2,2,True,False,1,1/20,1/4-3/10,trim,0,1,0,False,False
7,10052,10052,17,5,4,7,210,182,14,True,False,1,1/20,1/4-3/10,miss,0,0,0,False,False
7,10052,10052,17,5,5,11,2310,812,14,True,False,1,1/20,1/4-3/10,miss,0,0,0,False,False
7,10052,10052,17,5,6,13,30030,10052,14,True,False,1,2/65,7/26-3/10,trim,0,1,0,False,False
7,10052,10052,17,5,7,17,510510,10052,14,True,False,0,0,,close,-1,1,1,True,True
7,11378,11378,17,5,1,2,2,0,2,True,False,1,1/2,1/4-3/4,start,0,0,0,False,False
7,11378,11378,17,5,2,3,6,2,2,True,False,1,1/4,1/4-1/2,trim,0,1,0,False,False
7,11378,11378,17,5,3,5,30,8,2,True,False,1,1/4,1/4-1/2,miss,0,0,0,False,False
7,11378,11378,17,5,4,7,210,38,2,True,False,1,3/28,1/4-5/14,trim,0,1,0,False,False
7,11378,11378,17,5,5,11,2310,2138,2,True,False,1,3/44,1/4-7/22,trim,0,1,0,False,False
7,11378,11378,17,5,6,13,30030,11378,2,True,False,1,7/143,7/26-7/22,trim,0,1,0,False,False
7,11378,11378,17,5,7,17,510510,11378,2,True,False,0,0,,close,-1,1,1,True,True
7,11649,11649,17,4,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,11649,11649,17,4,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,11649,11649,17,4,3,5,30,9,3,True,False,1,1/12,1/6-1/4,partial_close,-1,1,1,False,False
7,11649,11649,17,4,4,7,210,99,3,True,False,1,1/28,3/14-1/4,trim,0,1,0,False,False
7,11649,11649,17,4,5,11,2310,99,33,True,False,1,1/28,3/14-1/4,miss,0,0,0,False,False
7,11649,11649,17,4,6,13,30030,11649,33,True,False,1,1/28,3/14-1/4,miss,0,0,0,False,False
7,11649,11649,17,4,7,17,510510,11649,33,True,False,0,0,,close,-1,1,1,True,True
7,11931,11931,17,14,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,11931,11931,17,14,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,11931,11931,17,14,3,5,30,21,3,True,False,1,1/12,3/4-5/6,partial_close,-1,1,1,False,False
7,11931,11931,17,14,4,7,210,171,3,True,False,1,1/12,3/4-5/6,miss,0,0,0,False,False
7,11931,11931,17,14,5,11,2310,381,3,True,False,1,1/12,3/4-5/6,miss,0,0,0,False,False
7,11931,11931,17,14,6,13,30030,11931,3,True,False,1,1/39,21/26-5/6,trim,0,1,0,False,False
7,11931,11931,17,14,7,17,510510,11931,3,True,False,0,0,,close,-1,1,1,True,True
7,12184,12184,17,12,1,2,2,0,2,True,False,1,1/2,1/4-3/4,start,0,0,0,False,False
7,12184,12184,17,12,2,3,6,4,2,True,False,1,1/4,1/2-3/4,trim,0,1,0,False,False
7,12184,12184,17,12,3,5,30,4,2,True,False,1,1/5,1/2-7/10,trim,0,1,0,False,False
7,12184,12184,17,12,4,7,210,4,2,True,False,1,2/35,9/14-7/10,trim,0,1,0,False,False
7,12184,12184,17,12,5,11,2310,634,2,True,False,1,1/55,15/22-7/10,trim,0,1,0,False,False
7,12184,12184,17,12,6,13,30030,12184,2,True,False,1,1/55,15/22-7/10,miss,0,0,0,False,False
7,12184,12184,17,12,7,17,510510,12184,2,True,False,0,0,,close,-1,1,1,True,True
7,12434,12434,17,7,1,2,2,0,2,True,False,1,1/2,1/4-3/4,start,0,0,0,False,False
7,12434,12434,17,7,2,3,6,2,2,True,False,1,1/4,1/4-1/2,trim,0,1,0,False,False
7,12434,12434,17,7,3,5,30,14,2,True,False,1,1/4,1/4-1/2,miss,0,0,0,False,False
7,12434,12434,17,7,4,7,210,44,2,True,False,1,1/7,5/14-1/2,trim,0,1,0,False,False
7,12434,12434,17,7,5,11,2310,884,2,True,False,1,1/11,9/22-1/2,trim,0,1,0,False,False
7,12434,12434,17,7,6,13,30030,12434,2,True,False,1,2/143,9/22-11/26,trim,0,1,0,False,False
7,12434,12434,17,7,7,17,510510,12434,2,True,False,0,0,,close,-1,1,1,True,True
7,13341,13341,17,13,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,13341,13341,17,13,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,13341,13341,17,13,3,5,30,21,3,True,False,1,1/12,3/4-5/6,partial_close,-1,1,1,False,False
7,13341,13341,17,13,4,7,210,111,3,True,False,1,1/28,3/4-11/14,trim,0,1,0,False,False
7,13341,13341,17,13,5,11,2310,1791,3,True,False,1,1/44,3/4-17/22,trim,0,1,0,False,False
7,13341,13341,17,13,6,13,30030,13341,3,True,False,1,1/44,3/4-17/22,miss,0,0,0,False,False
7,13341,13341,17,13,7,17,510510,13341,3,True,False,0,0,,close,-1,1,1,True,True
7,15219,15219,17,4,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,15219,15219,17,4,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,15219,15219,17,4,3,5,30,9,3,True,False,1,1/12,1/6-1/4,partial_close,-1,1,1,False,False
7,15219,15219,17,4,4,7,210,99,3,True,False,1,1/28,3/14-1/4,trim,0,1,0,False,False
7,15219,15219,17,4,5,11,2310,1359,3,True,False,1,1/28,3/14-1/4,miss,0,0,0,False,False
7,15219,15219,17,4,6,13,30030,15219,3,True,False,1,1/28,3/14-1/4,miss,0,0,0,False,False
7,15219,15219,17,4,7,17,510510,15219,3,True,False,0,0,,close,-1,1,1,True,True
7,16468,16468,17,12,1,2,2,0,2,True,False,1,1/2,1/4-3/4,start,0,0,0,False,False
7,16468,16468,17,12,2,3,6,4,2,True,False,1,1/4,1/2-3/4,trim,0,1,0,False,False
7,16468,16468,17,12,3,5,30,28,2,True,False,1,1/20,7/10-3/4,trim,0,1,0,False,False
7,16468,16468,17,12,4,7,210,88,2,True,False,1,1/20,7/10-3/4,miss,0,0,0,False,False
7,16468,16468,17,12,5,11,2310,298,2,True,False,1,1/20,7/10-3/4,miss,0,0,0,False,False
7,16468,16468,17,12,6,13,30030,16468,2,True,False,1,2/65,7/10-19/26,trim,0,1,0,False,False
7,16468,16468,17,12,7,17,510510,16468,2,True,False,0,0,,close,-1,1,1,True,True
7,16682,16682,17,5,1,2,2,0,2,True,False,1,1/2,1/4-3/4,start,0,0,0,False,False
7,16682,16682,17,5,2,3,6,2,2,True,False,1,1/4,1/4-1/2,trim,0,1,0,False,False
7,16682,16682,17,5,3,5,30,2,2,True,False,1,1/20,1/4-3/10,trim,0,1,0,False,False
7,16682,16682,17,5,4,7,210,92,2,True,False,1,1/20,1/4-3/10,miss,0,0,0,False,False
7,16682,16682,17,5,5,11,2310,512,2,True,False,1,1/20,1/4-3/10,miss,0,0,0,False,False
7,16682,16682,17,5,6,13,30030,16682,2,True,False,1,2/65,7/26-3/10,trim,0,1,0,False,False
7,16682,16682,17,5,7,17,510510,16682,2,True,False,0,0,,close,-1,1,1,True,True
7,16911,16911,17,13,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,16911,16911,17,13,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,16911,16911,17,13,3,5,30,21,3,True,False,1,1/12,3/4-5/6,partial_close,-1,1,1,False,False
7,16911,16911,17,13,4,7,210,111,3,True,False,1,1/28,3/4-11/14,trim,0,1,0,False,False
7,16911,16911,17,13,5,11,2310,741,3,True,False,1,1/28,3/4-11/14,miss,0,0,0,False,False
7,16911,16911,17,13,6,13,30030,16911,3,True,False,1,1/28,3/4-11/14,miss,0,0,0,False,False
7,16911,16911,17,13,7,17,510510,16911,3,True,False,0,0,,close,-1,1,1,True,True
7,18561,18561,17,14,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,18561,18561,17,14,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
