parent_rank,source_lineage_id,source_lineage_role,parent_residue,parent_component_count,parent_residual_measure,parent_max_component_width,lift_remainder,child_residue,transition_label,component_delta,phase_margin,phase_rank,is_close
99,B7_birth_parent_siblings:capacity_nonclose_control:4912:34942,capacity_nonclose,34942,1,4/77,4/77,15,2587492,miss,0,-36/209,7,False
99,B7_birth_parent_siblings:capacity_nonclose_control:4912:34942,capacity_nonclose,34942,1,4/77,4/77,16,2076982,miss,0,-47/209,9,False
99,B7_birth_parent_siblings:capacity_nonclose_control:4912:34942,capacity_nonclose,34942,1,4/77,4/77,17,1566472,miss,0,-58/209,11,False
99,B7_birth_parent_siblings:capacity_nonclose_control:4912:34942,capacity_nonclose,34942,1,4/77,4/77,18,1055962,miss,0,-69/209,13,False
100,B7_birth_parent_siblings:capacity_nonclose_control:5714:35744,capacity_nonclose,35744,1,4/77,4/77,0,2588294,miss,0,-80/209,15,False
100,B7_birth_parent_siblings:capacity_nonclose_control:5714:35744,capacity_nonclose,35744,1,4/77,4/77,1,2077784,miss,0,-69/209,13,False
100,B7_birth_parent_siblings:capacity_nonclose_control:5714:35744,capacity_nonclose,35744,1,4/77,4/77,2,1567274,miss,0,-58/209,11,False
100,B7_birth_parent_siblings:capacity_nonclose_control:5714:35744,capacity_nonclose,35744,1,4/77,4/77,3,1056764,miss,0,-47/209,9,False
100,B7_birth_parent_siblings:capacity_nonclose_control:5714:35744,capacity_nonclose,35744,1,4/77,4/77,4,546254,miss,0,-36/209,7,False
100,B7_birth_parent_siblings:capacity_nonclose_control:5714:35744,capacity_nonclose,35744,1,4/77,4/77,5,35744,miss,0,-25/209,5,False
100,B7_birth_parent_siblings:capacity_nonclose_control:5714:35744,capacity_nonclose,35744,1,4/77,4/77,6,9224924,miss,0,-14/209,3,False
100,B7_birth_parent_siblings:capacity_nonclose_control:5714:35744,capacity_nonclose,35744,1,4/77,4/77,7,8714414,trim,0,-3/209,1,False
100,B7_birth_parent_siblings:capacity_nonclose_control:5714:35744,capacity_nonclose,35744,1,4/77,4/77,8,8203904,trim,0,-5/133,2,False
100,B7_birth_parent_siblings:capacity_nonclose_control:5714:35744,capacity_nonclose,35744,1,4/77,4/77,9,7693394,miss,0,-12/133,4,False
100,B7_birth_parent_siblings:capacity_nonclose_control:5714:35744,capacity_nonclose,35744,1,4/77,4/77,10,7182884,miss,0,-1/7,6,False
100,B7_birth_parent_siblings:capacity_nonclose_control:5714:35744,capacity_nonclose,35744,1,4/77,4/77,11,6672374,miss,0,-26/133,8,False
100,B7_birth_parent_siblings:capacity_nonclose_control:5714:35744,capacity_nonclose,35744,1,4/77,4/77,12,6161864,miss,0,-33/133,10,False
100,B7_birth_parent_siblings:capacity_nonclose_control:5714:35744,capacity_nonclose,35744,1,4/77,4/77,13,5651354,miss,0,-40/133,12,False
100,B7_birth_parent_siblings:capacity_nonclose_control:5714:35744,capacity_nonclose,35744,1,4/77,4/77,14,5140844,miss,0,-47/133,14,False
100,B7_birth_parent_siblings:capacity_nonclose_control:5714:35744,capacity_nonclose,35744,1,4/77,4/77,15,4630334,miss,0,-54/133,16,False
100,B7_birth_parent_siblings:capacity_nonclose_control:5714:35744,capacity_nonclose,35744,1,4/77,4/77,16,4119824,miss,0,-61/133,18,False
100,B7_birth_parent_siblings:capacity_nonclose_control:5714:35744,capacity_nonclose,35744,1,4/77,4/77,17,3609314,miss,0,-102/209,19,False
100,B7_birth_parent_siblings:capacity_nonclose_control:5714:35744,capacity_nonclose,35744,1,4/77,4/77,18,3098804,miss,0,-91/209,17,False
101,B7_birth_parent_siblings:capacity_nonclose_control:5836:35866,capacity_nonclose,35866,1,4/77,4/77,0,6672496,miss,0,-80/209,15,False
101,B7_birth_parent_siblings:capacity_nonclose_control:5836:35866,capacity_nonclose,35866,1,4/77,4/77,1,6161986,miss,0,-91/209,17,False
101,B7_birth_parent_siblings:capacity_nonclose_control:5836:35866,capacity_nonclose,35866,1,4/77,4/77,2,5651476,miss,0,-102/209,19,False
101,B7_birth_parent_siblings:capacity_nonclose_control:5836:35866,capacity_nonclose,35866,1,4/77,4/77,3,5140966,miss,0,-61/133,18,False
101,B7_birth_parent_siblings:capacity_nonclose_control:5836:35866,capacity_nonclose,35866,1,4/77,4/77,4,4630456,miss,0,-54/133,16,False
101,B7_birth_parent_siblings:capacity_nonclose_control:5836:35866,capacity_nonclose,35866,1,4/77,4/77,5,4119946,miss,0,-47/133,14,False
101,B7_birth_parent_siblings:capacity_nonclose_control:5836:35866,capacity_nonclose,35866,1,4/77,4/77,6,3609436,miss,0,-40/133,12,False
101,B7_birth_parent_siblings:capacity_nonclose_control:5836:35866,capacity_nonclose,35866,1,4/77,4/77,7,3098926,miss,0,-33/133,10,False
101,B7_birth_parent_siblings:capacity_nonclose_control:5836:35866,capacity_nonclose,35866,1,4/77,4/77,8,2588416,miss,0,-26/133,8,False
101,B7_birth_parent_siblings:capacity_nonclose_control:5836:35866,capacity_nonclose,35866,1,4/77,4/77,9,2077906,miss,0,-1/7,6,False
101,B7_birth_parent_siblings:capacity_nonclose_control:5836:35866,capacity_nonclose,35866,1,4/77,4/77,10,1567396,miss,0,-12/133,4,False
101,B7_birth_parent_siblings:capacity_nonclose_control:5836:35866,capacity_nonclose,35866,1,4/77,4/77,11,1056886,trim,0,-5/133,2,False
101,B7_birth_parent_siblings:capacity_nonclose_control:5836:35866,capacity_nonclose,35866,1,4/77,4/77,12,546376,trim,0,-3/209,1,False
101,B7_birth_parent_siblings:capacity_nonclose_control:5836:35866,capacity_nonclose,35866,1,4/77,4/77,13,35866,miss,0,-14/209,3,False
101,B7_birth_parent_siblings:capacity_nonclose_control:5836:35866,capacity_nonclose,35866,1,4/77,4/77,14,9225046,miss,0,-25/209,5,False
101,B7_birth_parent_siblings:capacity_nonclose_control:5836:35866,capacity_nonclose,35866,1,4/77,4/77,15,8714536,miss,0,-36/209,7,False
101,B7_birth_parent_siblings:capacity_nonclose_control:5836:35866,capacity_nonclose,35866,1,4/77,4/77,16,8204026,miss,0,-47/209,9,False
101,B7_birth_parent_siblings:capacity_nonclose_control:5836:35866,capacity_nonclose,35866,1,4/77,4/77,17,7693516,miss,0,-58/209,11,False
101,B7_birth_parent_siblings:capacity_nonclose_control:5836:35866,capacity_nonclose,35866,1,4/77,4/77,18,7183006,miss,0,-69/209,13,False
102,B7_birth_parent_siblings:capacity_nonclose_control:6176:36206,capacity_nonclose,36206,1,4/77,4/77,0,5651816,miss,0,-80/209,15,False
102,B7_birth_parent_siblings:capacity_nonclose_control:6176:36206,capacity_nonclose,36206,1,4/77,4/77,1,5141306,miss,0,-69/209,13,False
102,B7_birth_parent_siblings:capacity_nonclose_control:6176:36206,capacity_nonclose,36206,1,4/77,4/77,2,4630796,miss,0,-58/209,11,False
102,B7_birth_parent_siblings:capacity_nonclose_control:6176:36206,capacity_nonclose,36206,1,4/77,4/77,3,4120286,miss,0,-47/209,9,False
102,B7_birth_parent_siblings:capacity_nonclose_control:6176:36206,capacity_nonclose,36206,1,4/77,4/77,4,3609776,miss,0,-36/209,7,False
102,B7_birth_parent_siblings:capacity_nonclose_control:6176:36206,capacity_nonclose,36206,1,4/77,4/77,5,3099266,miss,0,-25/209,5,False
102,B7_birth_parent_siblings:capacity_nonclose_control:6176:36206,capacity_nonclose,36206,1,4/77,4/77,6,2588756,miss,0,-14/209,3,False
102,B7_birth_parent_siblings:capacity_nonclose_control:6176:36206,capacity_nonclose,36206,1,4/77,4/77,7,2078246,trim,0,-3/209,1,False
102,B7_birth_parent_siblings:capacity_nonclose_control:6176:36206,capacity_nonclose,36206,1,4/77,4/77,8,1567736,trim,0,-5/133,2,False
102,B7_birth_parent_siblings:capacity_nonclose_control:6176:36206,capacity_nonclose,36206,1,4/77,4/77,9,1057226,miss,0,-12/133,4,False
102,B7_birth_parent_siblings:capacity_nonclose_control:6176:36206,capacity_nonclose,36206,1,4/77,4/77,10,546716,miss,0,-1/7,6,False
102,B7_birth_parent_siblings:capacity_nonclose_control:6176:36206,capacity_nonclose,36206,1,4/77,4/77,11,36206,miss,0,-26/133,8,False
102,B7_birth_parent_siblings:capacity_nonclose_control:6176:36206,capacity_nonclose,36206,1,4/77,4/77,12,9225386,miss,0,-33/133,10,False
102,B7_birth_parent_siblings:capacity_nonclose_control:6176:36206,capacity_nonclose,36206,1,4/77,4/77,13,8714876,miss,0,-40/133,12,False
102,B7_birth_parent_siblings:capacity_nonclose_control:6176:36206,capacity_nonclose,36206,1,4/77,4/77,14,8204366,miss,0,-47/133,14,False
102,B7_birth_parent_siblings:capacity_nonclose_control:6176:36206,capacity_nonclose,36206,1,4/77,4/77,15,7693856,miss,0,-54/133,16,False
102,B7_birth_parent_siblings:capacity_nonclose_control:6176:36206,capacity_nonclose,36206,1,4/77,4/77,16,7183346,miss,0,-61/133,18,False
102,B7_birth_parent_siblings:capacity_nonclose_control:6176:36206,capacity_nonclose,36206,1,4/77,4/77,17,6672836,miss,0,-102/209,19,False
102,B7_birth_parent_siblings:capacity_nonclose_control:6176:36206,capacity_nonclose,36206,1,4/77,4/77,18,6162326,miss,0,-91/209,17,False
103,B7_birth_parent_siblings:capacity_nonclose_control:6638:36668,capacity_nonclose,36668,1,4/77,4/77,0,8715338,miss,0,-80/209,15,False
103,B7_birth_parent_siblings:capacity_nonclose_control:6638:36668,capacity_nonclose,36668,1,4/77,4/77,1,8204828,miss,0,-69/209,13,False
103,B7_birth_parent_siblings:capacity_nonclose_control:6638:36668,capacity_nonclose,36668,1,4/77,4/77,2,7694318,miss,0,-58/209,11,False
103,B7_birth_parent_siblings:capacity_nonclose_control:6638:36668,capacity_nonclose,36668,1,4/77,4/77,3,7183808,miss,0,-47/209,9,False
103,B7_birth_parent_siblings:capacity_nonclose_control:6638:36668,capacity_nonclose,36668,1,4/77,4/77,4,6673298,miss,0,-36/209,7,False
103,B7_birth_parent_siblings:capacity_nonclose_control:6638:36668,capacity_nonclose,36668,1,4/77,4/77,5,6162788,miss,0,-25/209,5,False
103,B7_birth_parent_siblings:capacity_nonclose_control:6638:36668,capacity_nonclose,36668,1,4/77,4/77,6,5652278,miss,0,-14/209,3,False
103,B7_birth_parent_siblings:capacity_nonclose_control:6638:36668,capacity_nonclose,36668,1,4/77,4/77,7,5141768,trim,0,-3/209,1,False
103,B7_birth_parent_siblings:capacity_nonclose_control:6638:36668,capacity_nonclose,36668,1,4/77,4/77,8,4631258,trim,0,-5/133,2,False
103,B7_birth_parent_siblings:capacity_nonclose_control:6638:36668,capacity_nonclose,36668,1,4/77,4/77,9,4120748,miss,0,-12/133,4,False
103,B7_birth_parent_siblings:capacity_nonclose_control:6638:36668,capacity_nonclose,36668,1,4/77,4/77,10,3610238,miss,0,-1/7,6,False
103,B7_birth_parent_siblings:capacity_nonclose_control:6638:36668,capacity_nonclose,36668,1,4/77,4/77,11,3099728,miss,0,-26/133,8,False
103,B7_birth_parent_siblings:capacity_nonclose_control:6638:36668,capacity_nonclose,36668,1,4/77,4/77,12,2589218,miss,0,-33/133,10,False
103,B7_birth_parent_siblings:capacity_nonclose_control:6638:36668,capacity_nonclose,36668,1,4/77,4/77,13,2078708,miss,0,-40/133,12,False
103,B7_birth_parent_siblings:capacity_nonclose_control:6638:36668,capacity_nonclose,36668,1,4/77,4/77,14,1568198,miss,0,-47/133,14,False
103,B7_birth_parent_siblings:capacity_nonclose_control:6638:36668,capacity_nonclose,36668,1,4/77,4/77,15,1057688,miss,0,-54/133,16,False
103,B7_birth_parent_siblings:capacity_nonclose_control:6638:36668,capacity_nonclose,36668,1,4/77,4/77,16,547178,miss,0,-61/133,18,False
103,B7_birth_parent_siblings:capacity_nonclose_control:6638:36668,capacity_nonclose,36668,1,4/77,4/77,17,36668,miss,0,-102/209,19,False
103,B7_birth_parent_siblings:capacity_nonclose_control:6638:36668,capacity_nonclose,36668,1,4/77,4/77,18,9225848,miss,0,-91/209,17,False
104,B7_birth_parent_siblings:capacity_nonclose_control:6760:36790,capacity_nonclose,36790,1,4/77,4/77,0,3099850,miss,0,-80/209,15,False
104,B7_birth_parent_siblings:capacity_nonclose_control:6760:36790,capacity_nonclose,36790,1,4/77,4/77,1,2589340,miss,0,-91/209,17,False
104,B7_birth_parent_siblings:capacity_nonclose_control:6760:36790,capacity_nonclose,36790,1,4/77,4/77,2,2078830,miss,0,-102/209,19,False
104,B7_birth_parent_siblings:capacity_nonclose_control:6760:36790,capacity_nonclose,36790,1,4/77,4/77,3,1568320,miss,0,-61/133,18,False
104,B7_birth_parent_siblings:capacity_nonclose_control:6760:36790,capacity_nonclose,36790,1,4/77,4/77,4,1057810,miss,0,-54/133,16,False
104,B7_birth_parent_siblings:capacity_nonclose_control:6760:36790,capacity_nonclose,36790,1,4/77,4/77,5,547300,miss,0,-47/133,14,False
104,B7_birth_parent_siblings:capacity_nonclose_control:6760:36790,capacity_nonclose,36790,1,4/77,4/77,6,36790,miss,0,-40/133,12,False
104,B7_birth_parent_siblings:capacity_nonclose_control:6760:36790,capacity_nonclose,36790,1,4/77,4/77,7,9225970,miss,0,-33/133,10,False
104,B7_birth_parent_siblings:capacity_nonclose_control:6760:36790,capacity_nonclose,36790,1,4/77,4/77,8,8715460,miss,0,-26/133,8,False
104,B7_birth_parent_siblings:capacity_nonclose_control:6760:36790,capacity_nonclose,36790,1,4/77,4/77,9,8204950,miss,0,-1/7,6,False
104,B7_birth_parent_siblings:capacity_nonclose_control:6760:36790,capacity_nonclose,36790,1,4/77,4/77,10,7694440,miss,0,-12/133,4,False
104,B7_birth_parent_siblings:capacity_nonclose_control:6760:36790,capacity_nonclose,36790,1,4/77,4/77,11,7183930,trim,0,-5/133,2,False
104,B7_birth_parent_siblings:capacity_nonclose_control:6760:36790,capacity_nonclose,36790,1,4/77,4/77,12,6673420,trim,0,-3/209,1,False
104,B7_birth_parent_siblings:capacity_nonclose_control:6760:36790,capacity_nonclose,36790,1,4/77,4/77,13,6162910,miss,0,-14/209,3,False
104,B7_birth_parent_siblings:capacity_nonclose_control:6760:36790,capacity_nonclose,36790,1,4/77,4/77,14,5652400,miss,0,-25/209,5,False
104,B7_birth_parent_siblings:capacity_nonclose_control:6760:36790,capacity_nonclose,36790,1,4/77,4/77,15,5141890,miss,0,-36/209,7,False
104,B7_birth_parent_siblings:capacity_nonclose_control:6760:36790,capacity_nonclose,36790,1,4/77,4/77,16,4631380,miss,0,-47/209,9,False
104,B7_birth_parent_siblings:capacity_nonclose_control:6760:36790,capacity_nonclose,36790,1,4/77,4/77,17,4120870,miss,0,-58/209,11,False
104,B7_birth_parent_siblings:capacity_nonclose_control:6760:36790,capacity_nonclose,36790,1,4/77,4/77,18,3610360,miss,0,-69/209,13,False
105,B7_birth_parent_siblings:capacity_nonclose_control:7100:37130,capacity_nonclose,37130,1,4/77,4/77,0,2079170,miss,0,-80/209,15,False
105,B7_birth_parent_siblings:capacity_nonclose_control:7100:37130,capacity_nonclose,37130,1,4/77,4/77,1,1568660,miss,0,-69/209,13,False
105,B7_birth_parent_siblings:capacity_nonclose_control:7100:37130,capacity_nonclose,37130,1,4/77,4/77,2,1058150,miss,0,-58/209,11,False
105,B7_birth_parent_siblings:capacity_nonclose_control:7100:37130,capacity_nonclose,37130,1,4/77,4/77,3,547640,miss,0,-47/209,9,False
105,B7_birth_parent_siblings:capacity_nonclose_control:7100:37130,capacity_nonclose,37130,1,4/77,4/77,4,37130,miss,0,-36/209,7,False
105,B7_birth_parent_siblings:capacity_nonclose_control:7100:37130,capacity_nonclose,37130,1,4/77,4/77,5,9226310,miss,0,-25/209,5,False
105,B7_birth_parent_siblings:capacity_nonclose_control:7100:37130,capacity_nonclose,37130,1,4/77,4/77,6,8715800,miss,0,-14/209,3,False
105,B7_birth_parent_siblings:capacity_nonclose_control:7100:37130,capacity_nonclose,37130,1,4/77,4/77,7,8205290,trim,0,-3/209,1,False
105,B7_birth_parent_siblings:capacity_nonclose_control:7100:37130,capacity_nonclose,37130,1,4/77,4/77,8,7694780,trim,0,-5/133,2,False
105,B7_birth_parent_siblings:capacity_nonclose_control:7100:37130,capacity_nonclose,37130,1,4/77,4/77,9,7184270,miss,0,-12/133,4,False
105,B7_birth_parent_siblings:capacity_nonclose_control:7100:37130,capacity_nonclose,37130,1,4/77,4/77,10,6673760,miss,0,-1/7,6,False
105,B7_birth_parent_siblings:capacity_nonclose_control:7100:37130,capacity_nonclose,37130,1,4/77,4/77,11,6163250,miss,0,-26/133,8,False
105,B7_birth_parent_siblings:capacity_nonclose_control:7100:37130,capacity_nonclose,37130,1,4/77,4/77,12,5652740,miss,0,-33/133,10,False
105,B7_birth_parent_siblings:capacity_nonclose_control:7100:37130,capacity_nonclose,37130,1,4/77,4/77,13,5142230,miss,0,-40/133,12,False
105,B7_birth_parent_siblings:capacity_nonclose_control:7100:37130,capacity_nonclose,37130,1,4/77,4/77,14,4631720,miss,0,-47/133,14,False
105,B7_birth_parent_siblings:capacity_nonclose_control:7100:37130,capacity_nonclose,37130,1,4/77,4/77,15,4121210,miss,0,-54/133,16,False
105,B7_birth_parent_siblings:capacity_nonclose_control:7100:37130,capacity_nonclose,37130,1,4/77,4/77,16,3610700,miss,0,-61/133,18,False
105,B7_birth_parent_siblings:capacity_nonclose_control:7100:37130,capacity_nonclose,37130,1,4/77,4/77,17,3100190,miss,0,-102/209,19,False
105,B7_birth_parent_siblings:capacity_nonclose_control:7100:37130,capacity_nonclose,37130,1,4/77,4/77,18,2589680,miss,0,-91/209,17,False
106,B7_birth_parent_siblings:capacity_nonclose_control:7222:37252,capacity_nonclose,37252,1,4/77,4/77,0,6163372,miss,0,-80/209,15,False
106,B7_birth_parent_siblings:capacity_nonclose_control:7222:37252,capacity_nonclose,37252,1,4/77,4/77,1,5652862,miss,0,-91/209,17,False
106,B7_birth_parent_siblings:capacity_nonclose_control:7222:37252,capacity_nonclose,37252,1,4/77,4/77,2,5142352,miss,0,-102/209,19,False
106,B7_birth_parent_siblings:capacity_nonclose_control:7222:37252,capacity_nonclose,37252,1,4/77,4/77,3,4631842,miss,0,-61/133,18,False
106,B7_birth_parent_siblings:capacity_nonclose_control:7222:37252,capacity_nonclose,37252,1,4/77,4/77,4,4121332,miss,0,-54/133,16,False
106,B7_birth_parent_siblings:capacity_nonclose_control:7222:37252,capacity_nonclose,37252,1,4/77,4/77,5,3610822,miss,0,-47/133,14,False
106,B7_birth_parent_siblings:capacity_nonclose_control:7222:37252,capacity_nonclose,37252,1,4/77,4/77,6,3100312,miss,0,-40/133,12,False
106,B7_birth_parent_siblings:capacity_nonclose_control:7222:37252,capacity_nonclose,37252,1,4/77,4/77,7,2589802,miss,0,-33/133,10,False
106,B7_birth_parent_siblings:capacity_nonclose_control:7222:37252,capacity_nonclose,37252,1,4/77,4/77,8,2079292,miss,0,-26/133,8,False
106,B7_birth_parent_siblings:capacity_nonclose_control:7222:37252,capacity_nonclose,37252,1,4/77,4/77,9,1568782,miss,0,-1/7,6,False
106,B7_birth_parent_siblings:capacity_nonclose_control:7222:37252,capacity_nonclose,37252,1,4/77,4/77,10,1058272,miss,0,-12/133,4,False
106,B7_birth_parent_siblings:capacity_nonclose_control:7222:37252,capacity_nonclose,37252,1,4/77,4/77,11,547762,trim,0,-5/133,2,False
106,B7_birth_parent_siblings:capacity_nonclose_control:7222:37252,capacity_nonclose,37252,1,4/77,4/77,12,37252,trim,0,-3/209,1,False
106,B7_birth_parent_siblings:capacity_nonclose_control:7222:37252,capacity_nonclose,37252,1,4/77,4/77,13,9226432,miss,0,-14/209,3,False
106,B7_birth_parent_siblings:capacity_nonclose_control:7222:37252,capacity_nonclose,37252,1,4/77,4/77,14,8715922,miss,0,-25/209,5,False
106,B7_birth_parent_siblings:capacity_nonclose_control:7222:37252,capacity_nonclose,37252,1,4/77,4/77,15,8205412,miss,0,-36/209,7,False
106,B7_birth_parent_siblings:capacity_nonclose_control:7222:37252,capacity_nonclose,37252,1,4/77,4/77,16,7694902,miss,0,-47/209,9,False
106,B7_birth_parent_siblings:capacity_nonclose_control:7222:37252,capacity_nonclose,37252,1,4/77,4/77,17,7184392,miss,0,-58/209,11,False
106,B7_birth_parent_siblings:capacity_nonclose_control:7222:37252,capacity_nonclose,37252,1,4/77,4/77,18,6673882,miss,0,-69/209,13,False
107,B7_birth_parent_siblings:capacity_nonclose_control:7684:37714,capacity_nonclose,37714,1,4/77,4/77,0,9226894,miss,0,-80/209,15,False
107,B7_birth_parent_siblings:capacity_nonclose_control:7684:37714,capacity_nonclose,37714,1,4/77,4/77,1,8716384,miss,0,-91/209,17,False
107,B7_birth_parent_siblings:capacity_nonclose_control:7684:37714,capacity_nonclose,37714,1,4/77,4/77,2,8205874,miss,0,-102/209,19,False
107,B7_birth_parent_siblings:capacity_nonclose_control:7684:37714,capacity_nonclose,37714,1,4/77,4/77,3,7695364,miss,0,-61/133,18,False
107,B7_birth_parent_siblings:capacity_nonclose_control:7684:37714,capacity_nonclose,37714,1,4/77,4/77,4,7184854,miss,0,-54/133,16,False
107,B7_birth_parent_siblings:capacity_nonclose_control:7684:37714,capacity_nonclose,37714,1,4/77,4/77,5,6674344,miss,0,-47/133,14,False
107,B7_birth_parent_siblings:capacity_nonclose_control:7684:37714,capacity_nonclose,37714,1,4/77,4/77,6,6163834,miss,0,-40/133,12,False
107,B7_birth_parent_siblings:capacity_nonclose_control:7684:37714,capacity_nonclose,37714,1,4/77,4/77,7,5653324,miss,0,-33/133,10,False
107,B7_birth_parent_siblings:capacity_nonclose_control:7684:37714,capacity_nonclose,37714,1,4/77,4/77,8,5142814,miss,0,-26/133,8,False
