selection_groups,parent_rank,parent_residue,parent_component_count,parent_residual_measure,parent_max_component_width,best_lift_remainder,best_phase_margin,best_aperture_tension,best_transition_label,trim_lift_count,miss_lift_count,close_lift_count,positive_margin_lift_count,selection_failure_reason
hash_control_200,603,55204,1,6/55,6/55,12,-4/95,4/95,split,2,16,0,0,best_lift_miss
hash_control_200,604,90874,1,12/85,12/85,12,-15/323,15/323,split,2,16,0,0,best_lift_miss
hash_control_200,605,47210,1,1/7,1/7,8,-1/19,1/19,split,2,16,0,0,best_lift_miss
hash_control_200,606,68794,1,1/7,1/7,11,-1/19,1/19,split,2,16,0,0,best_lift_miss
hash_control_200,607,104872,1,1/7,1/7,11,-1/19,1/19,split,2,16,0,0,best_lift_miss
hash_control_200,608,161126,1,2/13,2/13,8,-1/19,1/19,split,2,16,0,0,best_lift_miss
hash_control_200,609,251704,1,1/7,1/7,11,-1/19,1/19,split,2,16,0,0,best_lift_miss
hash_control_200,610,305006,1,1/7,1/7,8,-1/19,1/19,split,2,16,0,0,best_lift_miss
hash_control_200,611,319034,1,1/7,1/7,8,-1/19,1/19,split,2,16,0,0,best_lift_miss
hash_control_200,612,469688,1,1/7,1/7,8,-1/19,1/19,split,2,16,0,0,best_lift_miss
hash_control_200,613,196895,1,3/20,3/20,3,-5/76,5/76,split,2,15,0,0,best_lift_miss
hash_control_200,614,453685,2,19/260,3/52,16,-5/76,5/76,miss,2,16,0,0,best_lift_miss
hash_control_200,615,194266,1,7/44,7/44,13,-14/209,14/209,split,2,15,0,0,best_lift_miss
hash_control_200,616,461411,1,6/35,6/35,0,-7/95,7/95,split,2,15,0,0,best_lift_miss
hash_control_200,617,54634,2,15/143,1/13,11,-16/209,16/209,trim,4,15,0,0,trim_but_margin_negative
hash_control_200,618,227239,3,404/7293,1/33,1,-5/57,5/57,partial_close,0,16,0,0,best_lift_miss
hash_control_200,619,255581,1,8/39,8/39,18,-5/57,5/57,split,2,14,0,0,best_lift_miss
hash_control_200,620,258562,2,75/748,3/44,12,-7/76,7/76,miss,2,16,0,0,best_lift_miss
hash_control_200,621,382304,1,13/68,13/68,7,-7/76,7/76,split,2,15,0,0,best_lift_miss
hash_control_200,622,132244,2,8/65,1/13,11,-9/95,9/95,trim,4,15,0,0,trim_but_margin_negative
hash_control_200,623,185674,2,8/65,1/13,11,-9/95,9/95,trim,4,15,0,0,trim_but_margin_negative
hash_control_200,624,255176,2,12/85,2/17,8,-9/95,9/95,split,2,15,0,0,best_lift_miss
hash_control_200,625,358204,1,1/5,1/5,11,-9/95,9/95,split,2,15,0,0,best_lift_miss
hash_control_200,626,364946,2,12/85,7/85,8,-9/95,9/95,trim,4,15,0,0,trim_but_margin_negative
hash_control_200,627,375154,1,1/5,1/5,11,-9/95,9/95,split,2,15,0,0,best_lift_miss
hash_control_200,628,409024,1,1/5,1/5,11,-9/95,9/95,split,2,15,0,0,best_lift_miss
hash_control_200,629,446696,1,1/5,1/5,8,-9/95,9/95,split,2,15,0,0,best_lift_miss
hash_control_200,630,478414,1,1/5,1/5,11,-9/95,9/95,split,2,15,0,0,best_lift_miss
hash_control_200,631,491704,1,1/5,1/5,11,-9/95,9/95,split,2,15,0,0,best_lift_miss
hash_control_200,632,377719,2,34/231,9/77,1,-13/133,13/133,trim,2,15,0,0,trim_but_margin_negative
hash_control_200,633,4630,1,1/4,1/4,12,-2/19,2/19,split,2,14,0,0,best_lift_miss
hash_control_200,634,6372,1,1/4,1/4,12,-2/19,2/19,split,2,14,0,0,best_lift_miss
hash_control_200,635,56140,2,7/44,1/11,12,-2/19,2/19,miss,4,15,0,0,best_lift_miss
hash_control_200,636,59324,2,9/52,5/52,7,-2/19,2/19,trim,4,14,0,0,trim_but_margin_negative
hash_control_200,637,69316,1,1/4,1/4,12,-2/19,2/19,split,2,14,0,0,best_lift_miss
hash_control_200,638,80148,1,3/13,3/13,7,-2/19,2/19,split,2,14,0,0,best_lift_miss
hash_control_200,639,88990,2,13/68,3/17,12,-2/19,2/19,split,2,14,0,0,best_lift_miss
hash_control_200,640,124604,1,1/4,1/4,7,-2/19,2/19,split,2,14,0,0,best_lift_miss
hash_control_200,641,145550,1,1/4,1/4,7,-2/19,2/19,split,2,14,0,0,best_lift_miss
hash_control_200,642,149888,1,1/4,1/4,7,-2/19,2/19,split,2,14,0,0,best_lift_miss
hash_control_200,643,158660,1,1/4,1/4,7,-2/19,2/19,split,2,14,0,0,best_lift_miss
hash_control_200,644,162320,2,27/187,1/11,7,-2/19,2/19,miss,4,15,0,0,best_lift_miss
hash_control_200,645,196150,1,1/4,1/4,12,-2/19,2/19,split,2,14,0,0,best_lift_miss
hash_control_200,646,239200,2,13/68,9/68,12,-2/19,2/19,trim,4,14,0,0,trim_but_margin_negative
hash_control_200,647,311318,1,1/4,1/4,7,-2/19,2/19,split,2,14,0,0,best_lift_miss
hash_control_200,648,317572,3,101/884,1/13,12,-2/19,2/19,trim,4,14,0,0,trim_but_margin_negative
hash_control_200,649,331178,1,3/13,3/13,7,-2/19,2/19,split,2,14,0,0,best_lift_miss
hash_control_200,650,354380,2,7/44,1/11,7,-2/19,2/19,miss,4,15,0,0,best_lift_miss
hash_control_200,651,381802,1,1/4,1/4,12,-2/19,2/19,split,2,14,0,0,best_lift_miss
hash_control_200,652,400784,1,1/4,1/4,7,-2/19,2/19,split,2,14,0,0,best_lift_miss
hash_control_200,653,411196,1,1/4,1/4,12,-2/19,2/19,split,2,14,0,0,best_lift_miss
hash_control_200,654,415912,1,1/4,1/4,12,-2/19,2/19,split,2,14,0,0,best_lift_miss
hash_control_200,655,466088,1,1/4,1/4,7,-2/19,2/19,split,2,14,0,0,best_lift_miss
hash_control_200,656,471102,2,9/52,5/52,12,-2/19,2/19,trim,4,14,0,0,trim_but_margin_negative
hash_control_200,657,79279,1,13/55,13/55,0,-23/209,23/209,split,2,13,0,0,best_lift_miss
hash_control_200,658,7189,2,40/357,2/21,1,-37/323,37/323,trim,4,14,0,0,trim_but_margin_negative
hash_control_200,659,56099,2,65/476,12/119,2,-9/76,9/76,miss,4,14,0,0,best_lift_miss
hash_control_200,660,307733,1,19/68,19/68,2,-9/76,9/76,split,2,12,0,0,best_lift_miss
hash_control_200,661,409499,2,113/572,25/143,2,-9/76,9/76,split,4,12,0,0,best_lift_miss
hash_control_200,662,273239,2,47/308,9/77,2,-26/209,26/209,miss,4,14,0,0,best_lift_miss
hash_control_200,663,299311,2,183/1001,9/91,17,-26/209,26/209,trim,4,13,0,0,trim_but_margin_negative
hash_control_200,664,439231,2,125/572,11/52,17,-26/209,26/209,split,2,13,0,0,best_lift_miss
hash_control_200,665,42619,2,53/255,7/51,1,-12/95,12/95,trim,4,14,0,0,trim_but_margin_negative
hash_control_200,666,167111,2,118/2805,1/33,18,-12/95,12/95,miss,0,17,0,0,best_lift_miss
hash_control_200,667,175129,1,4/15,4/15,1,-12/95,12/95,split,2,13,0,0,best_lift_miss
hash_control_200,668,232279,1,4/15,4/15,1,-12/95,12/95,split,2,13,0,0,best_lift_miss
hash_control_200,669,285619,2,53/255,16/85,1,-12/95,12/95,split,2,13,0,0,best_lift_miss
hash_control_200,670,350639,1,19/65,19/65,1,-12/95,12/95,split,2,12,0,0,best_lift_miss
hash_control_200,671,411341,2,13/105,2/21,18,-12/95,12/95,trim,4,14,0,0,trim_but_margin_negative
hash_control_200,672,36397,2,137/561,7/51,0,-8/57,8/57,miss,4,13,0,0,best_lift_miss
hash_control_200,673,394056,1,25/77,25/77,9,-1/7,1/7,split,2,12,0,0,best_lift_miss
hash_control_200,674,400794,1,12/35,12/35,10,-14/95,14/95,split,2,12,0,0,best_lift_miss
hash_control_200,675,430806,2,169/595,1/5,9,-14/95,14/95,trim,4,13,0,0,trim_but_margin_negative
hash_control_200,676,81691,2,89/364,7/52,17,-20/133,20/133,trim,4,12,0,0,trim_but_margin_negative
hash_control_200,677,213653,2,71/308,9/44,2,-20/133,20/133,split,2,13,0,0,best_lift_miss
hash_control_200,678,287071,1,9/28,9/28,17,-20/133,20/133,split,2,12,0,0,best_lift_miss
hash_control_200,679,470023,1,9/28,9/28,17,-20/133,20/133,split,2,12,0,0,best_lift_miss
hash_control_200,680,361403,2,186/1001,11/91,1,-34/209,34/209,trim,4,12,0,0,trim_but_margin_negative
hash_control_200,681,72355,2,154/1105,6/65,0,-41/247,41/247,miss,4,14,0,0,best_lift_miss
hash_control_200,682,90353,2,1877/7293,34/143,0,-41/247,41/247,split,2,12,0,0,best_lift_miss
hash_control_200,683,183193,3,1526/7293,4/51,0,-41/247,41/247,split,6,12,0,0,best_lift_miss
hash_control_200,684,470467,1,14/39,14/39,0,-41/247,41/247,split,2,11,0,0,best_lift_miss
hash_control_200,685,120241,2,57/220,9/44,18,-13/76,13/76,trim,4,12,0,0,trim_but_margin_negative
hash_control_200,686,152245,2,43/260,3/20,18,-13/76,13/76,miss,2,14,0,0,best_lift_miss
hash_control_200,687,169319,2,99/340,19/68,1,-13/76,13/76,split,2,11,0,0,best_lift_miss
hash_control_200,688,206399,2,99/340,16/85,1,-13/76,13/76,split,4,11,0,0,best_lift_miss
hash_control_200,689,239971,2,99/340,11/68,18,-13/76,13/76,trim,4,11,0,0,trim_but_margin_negative
hash_control_200,690,252133,3,667/4004,5/77,18,-13/76,13/76,trim,6,12,0,0,trim_but_margin_negative
hash_control_200,691,262147,1,19/52,19/52,18,-13/76,13/76,split,2,11,0,0,best_lift_miss
hash_control_200,692,296551,1,7/20,7/20,18,-13/76,13/76,split,2,11,0,0,best_lift_miss
hash_control_200,693,376127,2,271/884,45/221,1,-13/76,13/76,split,4,11,0,0,best_lift_miss
hash_control_200,694,397199,2,57/220,9/44,1,-13/76,13/76,trim,4,12,0,0,trim_but_margin_negative
hash_control_200,695,403949,2,29/140,5/28,1,-13/76,13/76,trim,4,12,0,0,trim_but_margin_negative
hash_control_200,696,483539,2,219/1540,5/44,1,-13/76,13/76,miss,4,14,0,0,best_lift_miss
hash_control_200,697,487921,2,29/140,5/28,18,-13/76,13/76,trim,4,12,0,0,trim_but_margin_negative
hash_control_200,698,492503,2,157/572,9/44,1,-13/76,13/76,trim,4,12,0,0,trim_but_margin_negative
hash_control_200,699,89213,1,70/187,70/187,1,-56/323,56/323,split,2,11,0,0,best_lift_miss
hash_control_200,700,267253,2,862/4641,2/21,0,-58/323,58/323,miss,4,13,0,0,best_lift_miss
hash_control_200,701,228126,2,92/385,2/11,9,-2/11,2/11,miss,4,13,0,0,best_lift_miss
hash_control_200,702,389826,3,811/5005,1/13,9,-2/11,2/11,miss,6,13,0,0,best_lift_miss
hash_control_200,703,454836,3,811/5005,1/13,9,-2/11,2/11,trim,6,13,0,0,trim_but_margin_negative
hash_control_200,704,385530,1,45/119,45/119,9,-59/323,59/323,split,2,11,0,0,best_lift_miss
hash_control_200,705,234337,2,83/273,8/39,0,-25/133,25/133,split,4,11,0,0,best_lift_miss
hash_control_200,706,270625,2,239/1785,4/35,0,-25/133,25/133,miss,2,15,0,0,best_lift_miss
hash_control_200,707,73705,2,13/60,3/20,18,-11/57,11/57,miss,4,13,0,0,best_lift_miss
hash_control_200,708,88835,2,119/660,3/20,1,-11/57,11/57,miss,2,14,0,0,best_lift_miss
hash_control_200,709,94105,3,109/780,1/15,18,-11/57,11/57,miss,4,14,0,0,best_lift_miss
hash_control_200,710,135667,2,251/1092,7/52,18,-11/57,11/57,miss,4,12,0,0,best_lift_miss
hash_control_200,711,154513,2,73/204,15/68,18,-11/57,11/57,trim,4,11,0,0,trim_but_margin_negative
hash_control_200,712,172693,2,53/156,15/52,18,-11/57,11/57,split,4,10,0,0,best_lift_miss
hash_control_200,713,186685,2,13/60,3/20,18,-11/57,11/57,miss,4,13,0,0,best_lift_miss
hash_control_200,714,221185,2,92/1155,1/15,18,-11/57,11/57,miss,2,16,0,0,best_lift_miss
hash_control_200,715,247805,2,157/780,3/20,1,-11/57,11/57,miss,4,13,0,0,best_lift_miss
hash_control_200,716,254995,2,43/420,1/15,18,-11/57,11/57,miss,4,15,0,0,best_lift_miss
hash_control_200,717,282755,2,13/60,3/20,1,-11/57,11/57,miss,4,13,0,0,best_lift_miss
hash_control_200,718,290333,3,169/924,9/77,1,-11/57,11/57,trim,4,13,0,0,trim_but_margin_negative
hash_control_200,719,336667,3,599/2244,11/68,18,-11/57,11/57,trim,4,11,0,0,trim_but_margin_negative
hash_control_200,720,338317,2,193/924,5/28,18,-11/57,11/57,trim,2,13,0,0,trim_but_margin_negative
hash_control_200,721,365933,2,23/84,5/21,1,-11/57,11/57,trim,4,12,0,0,trim_but_margin_negative
hash_control_200,722,377135,2,13/60,3/20,1,-11/57,11/57,miss,4,13,0,0,best_lift_miss
hash_control_200,723,393067,2,53/156,8/39,18,-11/57,11/57,trim,4,10,0,0,trim_but_margin_negative
hash_control_200,724,420577,3,745/2652,41/221,18,-11/57,11/57,split,6,10,0,0,best_lift_miss
hash_control_200,725,442567,2,23/84,5/21,18,-11/57,11/57,trim,4,12,0,0,trim_but_margin_negative
hash_control_200,726,451405,3,83/660,1/15,18,-11/57,11/57,miss,6,13,0,0,best_lift_miss
hash_control_200,727,466213,3,169/924,4/33,18,-11/57,11/57,partial_close,4,13,0,0,best_lift_miss
hash_control_200,728,491207,2,523/1716,11/39,1,-11/57,11/57,split,4,11,0,0,best_lift_miss
hash_control_200,729,99528,2,27/140,1/7,11,-26/133,26/133,miss,4,14,0,0,best_lift_miss
hash_control_200,730,109650,2,115/364,20/91,11,-26/133,26/133,trim,4,11,0,0,trim_but_margin_negative
hash_control_200,731,380550,2,93/308,1/4,11,-26/133,26/133,split,4,12,0,0,best_lift_miss
hash_control_200,732,490380,2,115/364,9/52,11,-26/133,26/133,trim,4,12,0,0,trim_but_margin_negative
hash_control_200,733,214206,2,3231/9724,17/52,10,-15/76,15/76,split,2,11,0,0,best_lift_miss
hash_control_200,734,430326,2,251/748,3/17,10,-15/76,15/76,miss,4,11,0,0,best_lift_miss
hash_control_200,735,65346,2,77/260,1/5,10,-1/5,1/5,miss,4,12,0,0,best_lift_miss
hash_control_200,736,81456,2,43/140,1/5,10,-1/5,1/5,miss,4,12,0,0,best_lift_miss
hash_control_200,737,82986,2,97/260,1/5,10,-1/5,1/5,miss,4,11,0,0,best_lift_miss
hash_control_200,738,118584,3,333/1540,1/11,9,-1/5,1/5,trim,6,13,0,0,trim_but_margin_negative
hash_control_200,739,168024,2,43/140,1/5,9,-1/5,1/5,miss,4,12,0,0,best_lift_miss
hash_control_200,740,237654,2,93/340,1/4,9,-1/5,1/5,trim,2,13,0,0,trim_but_margin_negative
hash_control_200,741,394146,2,333/1540,6/55,10,-1/5,1/5,miss,4,13,0,0,best_lift_miss
hash_control_200,742,176223,2,25/231,2/33,0,-42/209,42/209,miss,4,15,0,0,best_lift_miss
hash_control_200,743,228465,2,67/1092,1/28,18,-54/247,54/247,miss,4,15,0,0,best_lift_miss
hash_control_200,744,42027,2,19/238,3/68,0,-17/76,17/76,miss,4,15,0,0,best_lift_miss
hash_control_200,745,59625,2,5/42,1/12,0,-17/76,17/76,miss,4,14,0,0,best_lift_miss
hash_control_200,746,182973,2,11/78,1/12,0,-17/76,17/76,miss,4,14,0,0,best_lift_miss
hash_control_200,747,186855,2,7/66,1/12,0,-17/76,17/76,miss,4,14,0,0,best_lift_miss
hash_control_200,748,301335,2,5/42,1/12,0,-17/76,17/76,miss,4,14,0,0,best_lift_miss
hash_control_200,749,306435,2,19/132,1/12,0,-17/76,17/76,miss,4,14,0,0,best_lift_miss
hash_control_200,750,348177,2,11/78,1/12,0,-17/76,17/76,miss,4,14,0,0,best_lift_miss
hash_control_200,751,360063,2,13/102,1/12,0,-17/76,17/76,miss,4,14,0,0,best_lift_miss
hash_control_200,752,364275,2,115/1092,1/12,0,-17/76,17/76,miss,2,15,0,0,best_lift_miss
hash_control_200,753,370053,2,163/5236,1/44,0,-17/76,17/76,miss,2,16,0,0,best_lift_miss
hash_control_200,754,385743,2,107/1428,2/51,0,-17/76,17/76,miss,4,15,0,0,best_lift_miss
hash_control_200,755,394413,2,25/204,1/12,0,-17/76,17/76,miss,4,14,0,0,best_lift_miss
hash_control_200,756,419997,2,1/6,1/12,0,-17/76,17/76,miss,4,13,0,0,best_lift_miss
hash_control_200,757,422505,2,107/1428,2/51,0,-17/76,17/76,miss,4,15,0,0,best_lift_miss
hash_control_200,758,499107,2,257/2652,3/52,0,-17/76,17/76,miss,4,15,0,0,best_lift_miss
hash_control_200,759,503823,2,11/84,1/12,0,-17/76,17/76,miss,4,14,0,0,best_lift_miss
hash_control_200,760,150738,2,543/2860,20/143,10,-3/13,3/13,miss,4,13,0,0,best_lift_miss
hash_control_200,761,237588,2,97/340,1/4,9,-4/17,4/17,trim,4,12,0,0,trim_but_margin_negative
hash_control_200,762,430308,2,97/340,4/17,10,-4/17,4/17,miss,4,12,0,0,best_lift_miss
hash_control_200,763,165852,2,3/10,1/4,9,-1/4,1/4,miss,4,12,0,0,best_lift_miss
hash_control_200,764,248970,4,1329/4862,3/17,9,-1/4,1/4,trim,4,11,0,0,trim_but_margin_negative
hash_control_200,765,434988,3,23/110,1/11,9,-1/4,1/4,trim,6,13,0,0,trim_but_margin_negative
hash_control_200,766,464598,3,483/2210,2/13,9,-1/4,1/4,trim,4,13,0,0,trim_but_margin_negative
hash_control_200,767,479010,2,9/22,15/44,9,-1/4,1/4,split,4,10,0,0,best_lift_miss
