seed_n,cohort_role,n,bin_index,max_branch,max_possible_branch,prefix_exhausts_all_branches,seed_analysis_eligible,full_uncovered_measure,exact_complete,residual_uncovered_measure,residual_gap_count,residual_gap_max,residual_gap_p50,residual_gap_p90,residual_gap_p99,residual_gap_entropy,residual_top_gap_share,residual_gap_near_zero_count
237088,band_ordinary_control,237137,9,1000,118568,False,True,0.07034141620837711,False,0.444180417891053,9673,0.0005023751871264803,3.264362778987451e-05,0.00010369174578539475,0.00020929366288746643,0.9563813789417062,0.0011310160621481992,160
237092,complete,237092,9,1000,118546,False,True,0.0,True,0.438209183794113,9502,0.0004757915883423225,3.282448972277696e-05,0.00010493261263910814,0.00020705968469714175,0.9568241516860576,0.0010857636168708576,144
237092,local_mod6_control,237086,9,1000,118543,False,True,0.004790470274401382,False,0.4451312001578568,9537,0.0003646399631598296,3.3850858138367856e-05,0.00010435149398180243,0.00019781302836785475,0.9583768448268896,0.0008191741289546035,155
237092,band_mod6_control,237140,9,1000,118570,False,True,0.04571924832472052,False,0.44245321467997323,9626,0.00044440101951315203,3.25847614871394e-05,0.00010395786463857082,0.00020773445064314888,0.9562628355127102,0.0010044022842835205,166
237092,band_ordinary_control,237137,9,1000,118568,False,True,0.07034141620837711,False,0.444180417891053,9673,0.0005023751871264803,3.264362778987451e-05,0.00010369174578539475,0.00020929366288746643,0.9563813789417062,0.0011310160621481992,160
237152,complete,237152,9,1000,118576,False,True,0.0,True,0.4395606711070902,9550,0.0004427825716185607,3.250713138613914e-05,0.00010428040476645473,0.00021453681575511752,0.9559207691332127,0.0010073298198024763,146
237152,local_mod6_control,237146,9,1000,118573,False,True,0.03262157699632473,False,0.44331238339359197,9625,0.000609558802684651,3.221090413416117e-05,0.0001032742161393152,0.00020493003362898055,0.9562365283556369,0.001375009644482361,151
237152,band_mod6_control,237140,9,1000,118570,False,True,0.04571924832472052,False,0.44245321467997323,9626,0.00044440101951315203,3.25847614871394e-05,0.00010395786463857082,0.00020773445064314888,0.9562628355127102,0.0010044022842835205,166
237152,band_ordinary_control,237137,9,1000,118568,False,True,0.07034141620837711,False,0.444180417891053,9673,0.0005023751871264803,3.264362778987451e-05,0.00010369174578539475,0.00020929366288746643,0.9563813789417062,0.0011310160621481992,160
421665,complete,421665,10,1000,210832,False,True,0.0,True,0.4676269713061729,17319,0.00027569377140124196,1.9151334512634843e-05,6.112890759668588e-05,0.00012145452481082675,0.9590072275131152,0.0005895591749790987,513
421665,local_mod6_control,421659,10,1000,210829,False,True,0.021105471994970093,False,0.4730992126964784,17327,0.00028285876566713775,1.9210053154361528e-05,6.153551057297424e-05,0.00012652266941071133,0.9587638970453894,0.0005978846679007446,483
421665,band_mod6_control,421695,10,1000,210847,False,True,0.021664174600356856,False,0.46527744222628964,17217,0.00029474967901854665,1.9121390453458176e-05,6.099546954047019e-05,0.0001230307382289464,0.9591889900582447,0.0006334923043081765,478
421665,band_ordinary_control,421696,10,1000,210848,False,True,0.039998244732535215,False,0.46982579338735764,17239,0.00029237900829925945,1.931312448849587e-05,6.083959111768955e-05,0.0001252581187396462,0.9587422592115145,0.0006223136584121117,496
421678,complete,421678,10,1000,210839,False,True,0.0,True,0.4653967147626798,17008,0.00027697233556844836,1.946354892379265e-05,6.10976247402209e-05,0.0001276396182865458,0.95862365210473,0.0005951316947084277,476
