seed_n,cohort_role,n,bin_index,max_branch,branch,cumulative_uncovered_measure,full_uncovered_measure,fill_fraction,residual_fraction,cumulative_max_gap,cumulative_component_count,exact_complete
2312,band_ordinary_control,2371,1,1000,17,0.62800187267267,0.12089043346777535,0.3554290107745978,0.6445709892254022,0.013979149435107807,214,False
2312,band_ordinary_control,2371,1,1000,18,0.6213076850221855,0.12089043346777535,0.3639377503185108,0.6360622496814892,0.013979149435107807,211,False
2312,band_ordinary_control,2371,1,1000,19,0.6213076850221855,0.12089043346777535,0.3639377503185108,0.6360622496814892,0.013979149435107807,211,False
2312,band_ordinary_control,2371,1,1000,20,0.6124581275000616,0.12089043346777535,0.3751861024660903,0.6248138975339098,0.013979149435107807,212,False
2312,band_ordinary_control,2371,1,1000,30,0.5659274008279943,0.12089043346777535,0.4343296243858808,0.5656703756141193,0.013979149435107807,200,False
2312,band_ordinary_control,2371,1,1000,50,0.5012642685833,0.12089043346777535,0.5165205905031628,0.4834794094968372,0.013979149435107807,181,False
2312,band_ordinary_control,2371,1,1000,100,0.4263323223502259,0.12089043346777535,0.6117638742748042,0.38823612572519595,0.013979149435107807,155,False
2312,band_ordinary_control,2371,1,1000,200,0.35200654279016574,0.12089043346777535,0.7062366815360502,0.2937633184639498,0.01193424809611321,134,False
2312,band_ordinary_control,2371,1,1000,500,0.187558972986687,0.12089043346777535,0.9152600333068903,0.08473996669310971,0.01193424809611321,68,False
2312,band_ordinary_control,2371,1,1000,1000,0.1475144495275888,0.12089043346777535,0.966159177170734,0.033840822829266023,0.01193424809611321,53,False
2342,complete,2342,1,1000,1,0.908483725304434,0,0.0,1.0,0.04334549433098911,154,True
2342,complete,2342,1,1000,2,0.8558149694439922,0,0.05797435264213729,0.9420256473578628,0.021100206571467495,193,True
2342,complete,2342,1,1000,3,0.813104195061972,0,0.10498760471520857,0.8950123952847915,0.021100206571467495,215,True
2342,complete,2342,1,1000,4,0.7863151669819709,0,0.13447523045228385,0.8655247695477162,0.018316487489078437,226,True
2342,complete,2342,1,1000,5,0.7597660118033643,0,0.16369881964724703,0.8363011803527529,0.018316487489078437,231,True
2342,complete,2342,1,1000,6,0.7401568465821498,0,0.18528331772358134,0.8147166822764187,0.017974476472602197,231,True
2342,complete,2342,1,1000,7,0.7250875539408129,0,0.20187061832303577,0.7981293816769642,0.017974476472602197,231,True
2342,complete,2342,1,1000,8,0.7107644644546453,0,0.2176365468556223,0.7823634531443777,0.017974476472602197,232,True
2342,complete,2342,1,1000,9,0.6999662237383675,0,0.2295225503309837,0.7704774496690163,0.017974476472602197,230,True
2342,complete,2342,1,1000,10,0.6846070613939376,0,0.24642892071123793,0.7535710792887621,0.017974476472602197,230,True
2342,complete,2342,1,1000,11,0.6771576277486302,0,0.2546287744211226,0.7453712255788775,0.017974476472602197,228,True
2342,complete,2342,1,1000,12,0.6635603285985553,0,0.26959579999499117,0.7304042000050088,0.017974476472602197,228,True
2342,complete,2342,1,1000,13,0.6545425248886102,0,0.2795220138156331,0.720477986184367,0.017974476472602197,226,True
2342,complete,2342,1,1000,14,0.6392056269696886,0,0.2964038769593918,0.7035961230406081,0.017974476472602197,224,True
2342,complete,2342,1,1000,15,0.6320453252635864,0,0.30428547297114517,0.6957145270288548,0.017974476472602197,222,True
2342,complete,2342,1,1000,16,0.6263296272217532,0,0.3105769429035513,0.6894230570964487,0.017974476472602197,221,True
2342,complete,2342,1,1000,17,0.6167319981427021,0,0.3211413909082032,0.6788586090917968,0.017974476472602197,217,True
2342,complete,2342,1,1000,18,0.6098757834669635,0,0.3286882676268159,0.6713117323731841,0.017974476472602197,216,True
2342,complete,2342,1,1000,19,0.6098757834669635,0,0.3286882676268159,0.6713117323731841,0.017974476472602197,216,True
2342,complete,2342,1,1000,20,0.6037087857339176,0,0.33547649900760296,0.6645235009923971,0.017974476472602197,215,True
2342,complete,2342,1,1000,30,0.5498641481567396,0,0.39474518602688297,0.6052548139731171,0.017974476472602197,198,True
2342,complete,2342,1,1000,50,0.47829046413400145,0,0.4735288582371404,0.5264711417628596,0.013785944330671485,186,True
2342,complete,2342,1,1000,100,0.3932179240565149,0,0.5671711962426766,0.43282880375732335,0.013442147833310103,159,True
2342,complete,2342,1,1000,200,0.3167334857399621,0,0.6513603084812286,0.34863969151877133,0.013442147833310103,125,True
2342,complete,2342,1,1000,500,0.1328624255749234,0,0.8537536536161933,0.14624634638380674,0.012030384899625712,55,True
2342,complete,2342,1,1000,1000,0.09710591088525594,0,0.8931121073713064,0.10688789262869364,0.010636514262900215,41,True
2342,local_mod6_control,2336,1,1000,1,0.9084844553502402,0.035802149897495805,0.0,1.0,0.04323254045991043,153,False
2342,local_mod6_control,2336,1,1000,2,0.8586021402864994,0.035802149897495805,0.057159764500853597,0.9428402354991464,0.02104430650009126,190,False
2342,local_mod6_control,2336,1,1000,3,0.8203144386283275,0.035802149897495805,0.1010333499040873,0.8989666500959128,0.02104430650009126,204,False
2342,local_mod6_control,2336,1,1000,4,0.7978160161957418,0.035802149897495805,0.12681412062902322,0.8731858793709769,0.0174632243214915,210,False
2342,local_mod6_control,2336,1,1000,5,0.7719072285148334,0.035802149897495805,0.15650280288947888,0.8434971971105212,0.0174632243214915,215,False
2342,local_mod6_control,2336,1,1000,6,0.7466772555092089,0.035802149897495805,0.1854136365891896,0.8145863634108104,0.0174632243214915,222,False
2342,local_mod6_control,2336,1,1000,7,0.7302302249308272,0.035802149897495805,0.20426016352759138,0.7957398364724086,0.0174632243214915,224,False
2342,local_mod6_control,2336,1,1000,8,0.7125576767319889,0.035802149897495805,0.2245110017632422,0.7754889982367579,0.0174632243214915,224,False
2342,local_mod6_control,2336,1,1000,9,0.7047633571735622,0.035802149897495805,0.23344245311698889,0.7665575468830113,0.0174632243214915,222,False
2342,local_mod6_control,2336,1,1000,10,0.6930478183923278,0.035802149897495805,0.24686719968058107,0.7531328003194191,0.0174632243214915,218,False
2342,local_mod6_control,2336,1,1000,11,0.68192834535222,0.035802149897495805,0.25960891905615496,0.740391080943845,0.015413114452097698,217,False
2342,local_mod6_control,2336,1,1000,12,0.6681607697013091,0.035802149897495805,0.2753850790228319,0.7246149209771682,0.015413114452097698,218,False
2342,local_mod6_control,2336,1,1000,13,0.6538423878222263,0.035802149897495805,0.2917924036467161,0.708207596353284,0.015413114452097698,217,False
2342,local_mod6_control,2336,1,1000,14,0.6473171456594061,0.035802149897495805,0.29926962888899356,0.7007303711110066,0.015413114452097698,215,False
2342,local_mod6_control,2336,1,1000,15,0.6373400020945522,0.035802149897495805,0.31070236162863335,0.6892976383713668,0.015413114452097698,213,False
2342,local_mod6_control,2336,1,1000,16,0.6304355334154289,0.035802149897495805,0.31861413964450735,0.6813858603554928,0.015413114452097698,213,False
2342,local_mod6_control,2336,1,1000,17,0.6218723530912516,0.035802149897495805,0.32842662268750294,0.671573377312497,0.015413114452097698,213,False
2342,local_mod6_control,2336,1,1000,18,0.6173313476188197,0.035802149897495805,0.3336301262351955,0.6663698737648046,0.015413114452097698,212,False
2342,local_mod6_control,2336,1,1000,19,0.6173313476188197,0.035802149897495805,0.3336301262351955,0.6663698737648046,0.015413114452097698,212,False
2342,local_mod6_control,2336,1,1000,20,0.6116910925269312,0.035802149897495805,0.3400932515405291,0.659906748459471,0.015413114452097698,211,False
2342,local_mod6_control,2336,1,1000,30,0.5672123075122744,0.035802149897495805,0.39106115215767456,0.6089388478423254,0.015413114452097698,194,False
2342,local_mod6_control,2336,1,1000,50,0.5026194102855365,0.035802149897495805,0.46507766059739514,0.5349223394026049,0.015413114452097698,178,False
2342,local_mod6_control,2336,1,1000,100,0.42840886976520937,0.035802149897495805,0.5501149531569446,0.44988504684305547,0.015413114452097698,153,False
2342,local_mod6_control,2336,1,1000,200,0.3199055846180706,0.035802149897495805,0.6744480403172802,0.3255519596827198,0.015413114452097698,130,False
2342,local_mod6_control,2336,1,1000,500,0.1756249570653814,0.035802149897495805,0.8397781113536547,0.1602218886463454,0.01040357899429023,75,False
2342,local_mod6_control,2336,1,1000,1000,0.11008139079637934,0.035802149897495805,0.9148839842004729,0.08511601579952711,0.008597203288651878,50,False
2342,band_mod6_control,2372,1,1000,1,0.9076330074925599,0.025950799102634203,0.0,1.0,0.0439102636863824,157,False
2342,band_mod6_control,2372,1,1000,2,0.8538344827025992,0.025950799102634203,0.06101804513919398,0.938981954860806,0.018710019748588214,202,False
2342,band_mod6_control,2372,1,1000,3,0.8146780860624854,0.025950799102634203,0.10542905430724656,0.8945709456927534,0.015749451979862328,221,False
2342,band_mod6_control,2372,1,1000,4,0.7881027503193182,0.025950799102634203,0.1355706807235235,0.8644293192764765,0.015749451979862328,228,False
2342,band_mod6_control,2372,1,1000,5,0.7652056166901322,0.025950799102634203,0.1615405068256055,0.8384594931743945,0.013727100454015706,227,False
2342,band_mod6_control,2372,1,1000,6,0.74649977961394,0.025950799102634203,0.182756583205724,0.817243416794276,0.013727100454015706,226,False
2342,band_mod6_control,2372,1,1000,7,0.7309570118361559,0.025950799102634203,0.20038512059695401,0.799614879403046,0.013727100454015706,227,False
2342,band_mod6_control,2372,1,1000,8,0.7134077176500903,0.025950799102634203,0.22028945122659563,0.7797105487734044,0.013727100454015706,229,False
2342,band_mod6_control,2372,1,1000,9,0.6977471172024275,0.025950799102634203,0.23805163390266568,0.7619483660973343,0.013727100454015706,227,False
2342,band_mod6_control,2372,1,1000,10,0.688501716818125,0.025950799102634203,0.248537725485693,0.751462274514307,0.013727100454015706,225,False
2342,band_mod6_control,2372,1,1000,11,0.6805679328214643,0.025950799102634203,0.25753618765399383,0.7424638123460062,0.013727100454015706,224,False
2342,band_mod6_control,2372,1,1000,12,0.6692966681195359,0.025950799102634203,0.27032000544533985,0.7296799945546601,0.013727100454015706,225,False
2342,band_mod6_control,2372,1,1000,13,0.652946337453254,0.025950799102634203,0.28886447703691237,0.7111355229630876,0.013727100454015706,226,False
2342,band_mod6_control,2372,1,1000,14,0.6438890863548478,0.025950799102634203,0.2991371705450938,0.7008628294549062,0.013727100454015706,225,False
2342,band_mod6_control,2372,1,1000,15,0.6383782227843796,0.025950799102634203,0.3053875672504235,0.6946124327495765,0.013727100454015706,222,False
2342,band_mod6_control,2372,1,1000,16,0.6383782227843796,0.025950799102634203,0.3053875672504235,0.6946124327495765,0.013727100454015706,222,False
2342,band_mod6_control,2372,1,1000,17,0.6251230165604166,0.025950799102634203,0.32042156260365723,0.6795784373963427,0.013727100454015706,221,False
2342,band_mod6_control,2372,1,1000,18,0.6183763965282816,0.025950799102634203,0.3280735487364559,0.6719264512635441,0.013727100454015706,221,False
2342,band_mod6_control,2372,1,1000,19,0.6183763965282816,0.025950799102634203,0.3280735487364559,0.6719264512635441,0.013727100454015706,221,False
2342,band_mod6_control,2372,1,1000,20,0.6103650619734671,0.025950799102634203,0.3371599683994366,0.6628400316005634,0.013727100454015706,221,False
2342,band_mod6_control,2372,1,1000,30,0.5624486045258436,0.025950799102634203,0.39150659918279523,0.6084934008172048,0.013727100454015706,206,False
2342,band_mod6_control,2372,1,1000,50,0.4977827477215909,0.025950799102634203,0.46485032347359323,0.5351496765264068,0.013727100454015706,188,False
2342,band_mod6_control,2372,1,1000,100,0.41412300175148964,0.025950799102634203,0.5597368315305898,0.4402631684694101,0.012783690701967498,164,False
2342,band_mod6_control,2372,1,1000,200,0.34796549513859654,0.025950799102634203,0.634772378333452,0.365227621666548,0.012783690701967498,134,False
2342,band_mod6_control,2372,1,1000,500,0.21157828630611727,0.025950799102634203,0.7894621379028792,0.21053786209712075,0.012783690701967498,90,False
2342,band_mod6_control,2372,1,1000,1000,0.15201179545873797,0.025950799102634203,0.8570221842331278,0.14297781576687213,0.012783690701967498,68,False
2342,band_ordinary_control,2371,1,1000,1,0.90763300749256,0.12089043346777535,0.0,1.0,0.04389143804120277,157,False
2342,band_ordinary_control,2371,1,1000,2,0.8540110261728658,0.12089043346777535,0.06815695894703794,0.9318430410529621,0.018701782589803928,201,False
2342,band_ordinary_control,2371,1,1000,3,0.8130733601082057,0.12089043346777535,0.12019134403850808,0.8798086559614919,0.015742491152498372,220,False
2342,band_ordinary_control,2371,1,1000,4,0.78957023761718,0.12089043346777535,0.1500653120516911,0.8499346879483088,0.015742491152498372,225,False
2342,band_ordinary_control,2371,1,1000,5,0.7657060675280801,0.12089043346777535,0.18039819459421907,0.8196018054057809,0.015406977287990342,228,False
2342,band_ordinary_control,2371,1,1000,6,0.7473473896119367,0.12089043346777535,0.2037332453748383,0.7962667546251617,0.015406977287990342,229,False
2342,band_ordinary_control,2371,1,1000,7,0.7308422563093352,0.12089043346777535,0.22471232270907388,0.7752876772909262,0.015406977287990342,229,False
2342,band_ordinary_control,2371,1,1000,8,0.7125644057547744,0.12089043346777535,0.24794463675692782,0.7520553632430722,0.013979149435107807,229,False
2342,band_ordinary_control,2371,1,1000,9,0.6956668399997582,0.12089043346777535,0.26942252077249895,0.730577479227501,0.013979149435107807,226,False
2342,band_ordinary_control,2371,1,1000,10,0.6874772546791241,0.12089043346777535,0.27983200615059173,0.7201679938494082,0.013979149435107807,224,False
2342,band_ordinary_control,2371,1,1000,11,0.6812935919922583,0.12089043346777535,0.2876918358979915,0.7123081641020085,0.013979149435107807,222,False
2342,band_ordinary_control,2371,1,1000,12,0.670752421226978,0.12089043346777535,0.3010903363901591,0.6989096636098409,0.013979149435107807,221,False
2342,band_ordinary_control,2371,1,1000,13,0.657864250483921,0.12089043346777535,0.3174720235754911,0.6825279764245089,0.013979149435107807,218,False
2342,band_ordinary_control,2371,1,1000,14,0.6468997307807675,0.12089043346777535,0.33140862757425754,0.6685913724257425,0.013979149435107807,218,False
2342,band_ordinary_control,2371,1,1000,15,0.6393146343806536,0.12089043346777535,0.34104976897240297,0.6589502310275971,0.013979149435107807,217,False
2342,band_ordinary_control,2371,1,1000,16,0.6393146343806536,0.12089043346777535,0.34104976897240297,0.6589502310275971,0.013979149435107807,217,False
2342,band_ordinary_control,2371,1,1000,17,0.62800187267267,0.12089043346777535,0.3554290107745978,0.6445709892254022,0.013979149435107807,214,False
2342,band_ordinary_control,2371,1,1000,18,0.6213076850221855,0.12089043346777535,0.3639377503185108,0.6360622496814892,0.013979149435107807,211,False
2342,band_ordinary_control,2371,1,1000,19,0.6213076850221855,0.12089043346777535,0.3639377503185108,0.6360622496814892,0.013979149435107807,211,False
2342,band_ordinary_control,2371,1,1000,20,0.6124581275000616,0.12089043346777535,0.3751861024660903,0.6248138975339098,0.013979149435107807,212,False
2342,band_ordinary_control,2371,1,1000,30,0.5659274008279943,0.12089043346777535,0.4343296243858808,0.5656703756141193,0.013979149435107807,200,False
2342,band_ordinary_control,2371,1,1000,50,0.5012642685833,0.12089043346777535,0.5165205905031628,0.4834794094968372,0.013979149435107807,181,False
2342,band_ordinary_control,2371,1,1000,100,0.4263323223502259,0.12089043346777535,0.6117638742748042,0.38823612572519595,0.013979149435107807,155,False
2342,band_ordinary_control,2371,1,1000,200,0.35200654279016574,0.12089043346777535,0.7062366815360502,0.2937633184639498,0.01193424809611321,134,False
2342,band_ordinary_control,2371,1,1000,500,0.187558972986687,0.12089043346777535,0.9152600333068903,0.08473996669310971,0.01193424809611321,68,False
2342,band_ordinary_control,2371,1,1000,1000,0.1475144495275888,0.12089043346777535,0.966159177170734,0.033840822829266023,0.01193424809611321,53,False
2428,complete,2428,1,1000,1,0.90721587890858,0,0.0,1.0,0.04496449981645001,162,True
2428,complete,2428,1,1000,2,0.8536795858075308,0,0.05901163586935418,0.9409883641306458,0.02851236608621399,208,True
2428,complete,2428,1,1000,3,0.8189792672953012,0,0.09726087656163078,0.9027391234383693,0.024250564460585378,220,True
2428,complete,2428,1,1000,4,0.7929893570790072,0,0.12590886522730652,0.8740911347726935,0.024250564460585378,227,True
2428,complete,2428,1,1000,5,0.7727338896655341,0,0.14823592969386024,0.8517640703061398,0.019925031279136474,229,True
2428,complete,2428,1,1000,6,0.7501120184924764,0,0.17317141825725793,0.8268285817427421,0.019925031279136474,233,True
2428,complete,2428,1,1000,7,0.7355079347021555,0,0.18926911245534705,0.810730887544653,0.011939561618039218,234,True
2428,complete,2428,1,1000,8,0.7263166651168746,0,0.19940040512665513,0.8005995948733449,0.011939561618039218,230,True
2428,complete,2428,1,1000,9,0.7145675867352304,0,0.21235110258995235,0.7876488974100476,0.011939561618039218,229,True
2428,complete,2428,1,1000,10,0.6919164384343767,0,0.23731886255476248,0.7626811374452375,0.011939561618039218,231,True
2428,complete,2428,1,1000,11,0.6892328422871403,0,0.24027691940718976,0.7597230805928102,0.011939561618039218,230,True
2428,complete,2428,1,1000,12,0.6756761255807702,0,0.25522012864938187,0.7447798713506181,0.011939561618039218,229,True
2428,complete,2428,1,1000,13,0.6658749399619877,0,0.2660237155867862,0.7339762844132138,0.011939561618039218,230,True
2428,complete,2428,1,1000,14,0.652886755132659,0,0.2803402472208599,0.7196597527791402,0.011939561618039218,225,True
2428,complete,2428,1,1000,15,0.6485473622063546,0,0.2851234449439034,0.7148765550560966,0.011939561618039218,224,True
2428,complete,2428,1,1000,16,0.6388056812273805,0,0.2958614414951694,0.7041385585048305,0.011939561618039218,219,True
2428,complete,2428,1,1000,17,0.6301744510748485,0,0.3053754175544462,0.6946245824455538,0.011939561618039218,217,True
2428,complete,2428,1,1000,18,0.6267686798938845,0,0.30912950879132056,0.6908704912086794,0.011939561618039218,215,True
2428,complete,2428,1,1000,19,0.6217423926545619,0,0.31466985189617175,0.6853301481038283,0.011939561618039218,214,True
2428,complete,2428,1,1000,20,0.6217423926545619,0,0.31466985189617175,0.6853301481038283,0.011939561618039218,214,True
2428,complete,2428,1,1000,30,0.5615316098525346,0,0.38103860072634377,0.6189613992736562,0.011939561618039218,200,True
2428,complete,2428,1,1000,50,0.5107424744735534,0,0.4370221175052638,0.5629778824947361,0.011224366294275256,190,True
2428,complete,2428,1,1000,100,0.4232111750071937,0,0.5335055471952993,0.46649445280470075,0.011224366294275256,161,True
2428,complete,2428,1,1000,200,0.34972501500411896,0,0.6145073921932966,0.3854926078067034,0.011224366294275256,136,True
2428,complete,2428,1,1000,500,0.24245284647105908,0,0.73275065824163,0.26724934175836995,0.009587817757890804,101,True
2428,complete,2428,1,1000,1000,0.1256162916349955,0,0.8615364936225353,0.1384635063774648,0.008756543273439332,54,True
2428,local_mod6_control,2422,1,1000,1,0.9068041881149049,0.09332819387079438,0.0,1.0,0.04485154594537133,162,False
2428,local_mod6_control,2422,1,1000,2,0.8545135887310376,0.09332819387079438,0.0642804455864199,0.9357195544135801,0.02596839792157457,202,False
2428,local_mod6_control,2422,1,1000,3,0.8191633288447654,0.09332819387079438,0.1077362576034911,0.8922637423965089,0.02596839792157457,219,False
2428,local_mod6_control,2422,1,1000,4,0.7899407962877847,0.09332819387079438,0.14365929991051646,0.8563407000894835,0.02596839792157457,230,False
2428,local_mod6_control,2422,1,1000,5,0.7653215208704607,0.09332819387079438,0.17392359239305058,0.8260764076069494,0.024286705918467266,236,False
2428,local_mod6_control,2422,1,1000,6,0.7456177409939112,0.09332819387079438,0.19814530270284086,0.8018546972971591,0.024286705918467266,234,False
2428,local_mod6_control,2422,1,1000,7,0.7297342884965093,0.09332819387079438,0.21767071292980267,0.7823292870701973,0.016520550088862218,237,False
2428,local_mod6_control,2422,1,1000,8,0.7200128338236388,0.09332819387079438,0.22962122498136459,0.7703787750186354,0.016520550088862218,235,False
2428,local_mod6_control,2422,1,1000,9,0.7093652631676527,0.09332819387079438,0.2427102045349406,0.7572897954650594,0.016520550088862218,233,False
2428,local_mod6_control,2422,1,1000,10,0.695398480526979,0.09332819387079438,0.25987946673751094,0.740120533262489,0.016520550088862218,228,False
2428,local_mod6_control,2422,1,1000,11,0.6935102238718854,0.09332819387079438,0.2622006866240893,0.7377993133759108,0.016520550088862218,227,False
2428,local_mod6_control,2422,1,1000,12,0.6756578576633091,0.09332819387079438,0.2841464678578243,0.7158535321421757,0.016520550088862218,225,False
2428,local_mod6_control,2422,1,1000,13,0.6657485662014591,0.09332819387079438,0.2963278862794679,0.7036721137205321,0.016520550088862218,225,False
2428,local_mod6_control,2422,1,1000,14,0.6547131053232784,0.09332819387079438,0.3098936964032625,0.6901063035967375,0.016520550088862218,223,False
2428,local_mod6_control,2422,1,1000,15,0.6536780010932808,0.09332819387079438,0.3111661423479759,0.6888338576520241,0.016520550088862218,221,False
2428,local_mod6_control,2422,1,1000,16,0.6479592894116796,0.09332819387079438,0.3181961121590889,0.6818038878409111,0.016520550088862218,219,False
2428,local_mod6_control,2422,1,1000,17,0.6446574184440865,0.09332819387079438,0.3222550776245187,0.6777449223754812,0.016520550088862218,218,False
2428,local_mod6_control,2422,1,1000,18,0.6380477664638959,0.09332819387079438,0.3303802737298228,0.6696197262701772,0.016520550088862218,217,False
2428,local_mod6_control,2422,1,1000,19,0.6314684444662196,0.09332819387079438,0.33846818541280965,0.6615318145871903,0.016520550088862218,216,False
2428,local_mod6_control,2422,1,1000,20,0.6314684444662196,0.09332819387079438,0.33846818541280965,0.6615318145871903,0.016520550088862218,216,False
2428,local_mod6_control,2422,1,1000,30,0.5717031422142175,0.09332819387079438,0.4119372277384368,0.5880627722615632,0.016520550088862218,197,False
2428,local_mod6_control,2422,1,1000,50,0.5182781203328357,0.09332819387079438,0.4776122104784312,0.5223877895215688,0.016520550088862218,182,False
2428,local_mod6_control,2422,1,1000,100,0.44016872536154195,0.09332819387079438,0.5736315097865488,0.42636849021345125,0.016520550088862218,150,False
2428,local_mod6_control,2422,1,1000,200,0.3910565740913317,0.09332819387079438,0.6340047127055184,0.3659952872944816,0.016520550088862218,131,False
2428,local_mod6_control,2422,1,1000,500,0.2611660071356062,0.09332819387079438,0.7936782222802182,0.20632177771978175,0.016520550088862218,74,False
2428,local_mod6_control,2422,1,1000,1000,0.23631569023203133,0.09332819387079438,0.8242265323464126,0.1757734676535873,0.016520550088862218,68,False
2428,band_mod6_control,2368,1,1000,1,0.9080547704617712,0.02243760478604473,0.0,1.0,0.04383496110566343,156,False
2428,band_mod6_control,2368,1,1000,2,0.8550855807262666,0.02243760478604473,0.05981048221337156,0.9401895177866284,0.01791756183793114,197,False
2428,band_mod6_control,2368,1,1000,3,0.81726066908097,0.02243760478604473,0.10252071086667035,0.8974792891333296,0.016424278858742092,211,False
2428,band_mod6_control,2368,1,1000,4,0.7944151127844435,0.02243760478604473,0.12831690947478475,0.8716830905252152,0.016424278858742092,214,False
2428,band_mod6_control,2368,1,1000,5,0.7675394291668196,0.02243760478604473,0.15866375081803918,0.8413362491819608,0.015721608670406617,217,False
2428,band_mod6_control,2368,1,1000,6,0.7502167345114105,0.02243760478604473,0.1782237766698325,0.8217762233301675,0.015721608670406617,218,False
2428,band_mod6_control,2368,1,1000,7,0.7356824977198664,0.02243760478604473,0.19463519839341037,0.8053648016065896,0.015721608670406617,218,False
2428,band_mod6_control,2368,1,1000,8,0.7177182393119097,0.02243760478604473,0.21491964985190254,0.7850803501480975,0.012704574205027463,218,False
2428,band_mod6_control,2368,1,1000,9,0.7035117643334183,0.02243760478604473,0.2309609773341356,0.7690390226658644,0.012704574205027463,218,False
2428,band_mod6_control,2368,1,1000,10,0.690645440171208,0.02243760478604473,0.2454890653849056,0.7545109346150944,0.012704574205027463,219,False
2428,band_mod6_control,2368,1,1000,11,0.6828667734145394,0.02243760478604473,0.25427239418447045,0.7457276058155295,0.012704574205027463,219,False
2428,band_mod6_control,2368,1,1000,12,0.6697642720835603,0.02243760478604473,0.2690671631193995,0.7309328368806005,0.012704574205027463,218,False
2428,band_mod6_control,2368,1,1000,13,0.6604931571399659,0.02243760478604473,0.2795356988512249,0.720464301148775,0.012704574205027463,215,False
2428,band_mod6_control,2368,1,1000,14,0.654839870523999,0.02243760478604473,0.28591914175982475,0.7140808582401752,0.012704574205027463,212,False
2428,band_mod6_control,2368,1,1000,15,0.6449576887448977,0.02243760478604473,0.29707766731929847,0.7029223326807015,0.012704574205027463,209,False
2428,band_mod6_control,2368,1,1000,16,0.6449576887448977,0.02243760478604473,0.29707766731929847,0.7029223326807015,0.012704574205027463,209,False
2428,band_mod6_control,2368,1,1000,17,0.6348807834777126,0.02243760478604473,0.3084560660876832,0.6915439339123167,0.012704574205027463,205,False
2428,band_mod6_control,2368,1,1000,18,0.6224542068758581,0.02243760478604473,0.3224876105105751,0.6775123894894249,0.012704574205027463,203,False
2428,band_mod6_control,2368,1,1000,19,0.6224542068758581,0.02243760478604473,0.3224876105105751,0.6775123894894249,0.012704574205027463,203,False
2428,band_mod6_control,2368,1,1000,20,0.6159223346412496,0.02243760478604473,0.32986311370514637,0.6701368862948536,0.012704574205027463,203,False
2428,band_mod6_control,2368,1,1000,30,0.5503783633022079,0.02243760478604473,0.40387248691894534,0.5961275130810547,0.012704574205027463,197,False
2428,band_mod6_control,2368,1,1000,50,0.49886804976939214,0.02243760478604473,0.4620356702099031,0.5379643297900969,0.012704574205027463,183,False
2428,band_mod6_control,2368,1,1000,100,0.4377166487452295,0.02243760478604473,0.5310851459814168,0.4689148540185833,0.012704574205027463,166,False
2428,band_mod6_control,2368,1,1000,200,0.3410987331639309,0.02243760478604473,0.6401818520141854,0.3598181479858146,0.012704574205027463,121,False
2428,band_mod6_control,2368,1,1000,500,0.23583847656537132,0.02243760478604473,0.759037109882009,0.24096289011799088,0.012704574205027463,83,False
2428,band_mod6_control,2368,1,1000,1000,0.1716474049704354,0.02243760478604473,0.8315188481350816,0.1684811518649184,0.012704574205027463,56,False
2428,band_ordinary_control,2371,1,1000,1,0.90763300749256,0.12089043346777535,0.0,1.0,0.04389143804120277,157,False
2428,band_ordinary_control,2371,1,1000,2,0.8540110261728658,0.12089043346777535,0.06815695894703794,0.9318430410529621,0.018701782589803928,201,False
2428,band_ordinary_control,2371,1,1000,3,0.8130733601082057,0.12089043346777535,0.12019134403850808,0.8798086559614919,0.015742491152498372,220,False
2428,band_ordinary_control,2371,1,1000,4,0.78957023761718,0.12089043346777535,0.1500653120516911,0.8499346879483088,0.015742491152498372,225,False
2428,band_ordinary_control,2371,1,1000,5,0.7657060675280801,0.12089043346777535,0.18039819459421907,0.8196018054057809,0.015406977287990342,228,False
2428,band_ordinary_control,2371,1,1000,6,0.7473473896119367,0.12089043346777535,0.2037332453748383,0.7962667546251617,0.015406977287990342,229,False
2428,band_ordinary_control,2371,1,1000,7,0.7308422563093352,0.12089043346777535,0.22471232270907388,0.7752876772909262,0.015406977287990342,229,False
2428,band_ordinary_control,2371,1,1000,8,0.7125644057547744,0.12089043346777535,0.24794463675692782,0.7520553632430722,0.013979149435107807,229,False
2428,band_ordinary_control,2371,1,1000,9,0.6956668399997582,0.12089043346777535,0.26942252077249895,0.730577479227501,0.013979149435107807,226,False
2428,band_ordinary_control,2371,1,1000,10,0.6874772546791241,0.12089043346777535,0.27983200615059173,0.7201679938494082,0.013979149435107807,224,False
2428,band_ordinary_control,2371,1,1000,11,0.6812935919922583,0.12089043346777535,0.2876918358979915,0.7123081641020085,0.013979149435107807,222,False
2428,band_ordinary_control,2371,1,1000,12,0.670752421226978,0.12089043346777535,0.3010903363901591,0.6989096636098409,0.013979149435107807,221,False
2428,band_ordinary_control,2371,1,1000,13,0.657864250483921,0.12089043346777535,0.3174720235754911,0.6825279764245089,0.013979149435107807,218,False
2428,band_ordinary_control,2371,1,1000,14,0.6468997307807675,0.12089043346777535,0.33140862757425754,0.6685913724257425,0.013979149435107807,218,False
2428,band_ordinary_control,2371,1,1000,15,0.6393146343806536,0.12089043346777535,0.34104976897240297,0.6589502310275971,0.013979149435107807,217,False
2428,band_ordinary_control,2371,1,1000,16,0.6393146343806536,0.12089043346777535,0.34104976897240297,0.6589502310275971,0.013979149435107807,217,False
