n,prime_count,uncovered_measure,uncovered_measure_times_log_n,random_arc_baseline,max_uncovered_gap,complete_scale_1_over_n,complete_scale_1_over_pi_n,complete_numeric_1e_9,branch1_uncovered_measure,branch1_max_uncovered_gap,branch1_exposed_gap_estimate,gap_fill_ratio,gap_fill_drop,uncovered_component_count,gap_p50,gap_p90,gap_p99
39238,4132,0.005388808818491575,0.0569995914836447,0.0727517948429153,0.0006184398353280551,False,False,False,0.9323670839472679,0.004361685780048474,0.00436168578004826,0.14178917659703172,0.003743245944720419,23,0.00019078366249536405,0.0004951612464747291,0.000615394102457576
39239,4133,0.07639633233833526,0.808076584765999,0.07274994079801568,0.001363967454175108,False,False,False,0.9323415990980106,0.0041833818823752145,0.004183381882375093,0.3260442131571988,0.0028194144282001066,364,0.0001432062071889395,0.0004618007681593302,0.0009882962163807064
39240,4133,0.08783373016576157,0.9290570572274259,0.07274994079801568,0.0014450139340141943,False,False,False,0.9323415990980107,0.004158004618820099,0.004158004618820089,0.34752581261543675,0.002712990684805905,339,0.0002048542207364612,0.0005231481956633586,0.0010298950073985825
39241,4134,0.08107242272496032,0.8575417189382417,0.07274808689485719,0.0016625122094481304,False,False,False,0.9323161155476425,0.004081658306195335,0.004081658306195266,0.40731293134574503,0.0024191460967472045,381,0.00014582900011128608,0.0004975723394170517,0.0010205694763911976
39242,4134,0.025195617684527105,0.26650671864111813,0.07274808689485719,0.0008964659374680606,False,False,False,0.9323161155476425,0.004056279743751334,0.004056279743751266,0.22100693100594432,0.0031598138062832737,119,0.00019137741992608648,0.000414165620693685,0.0008375381260070404
39243,4134,0.032346755109799785,0.3421487196364487,0.07274808689485719,0.0010694746118952159,False,False,False,0.9323161155476425,0.004030901181307445,0.004030901181307487,0.2653189854553383,0.002961426569412229,130,0.00017945954998432878,0.0005776137030284096,0.0009379892693241102
39244,4134,0.03949102399698279,0.41771843273345965,0.07274808689485719,0.0011272450289976366,False,False,False,0.9323161155476425,0.004005522618863444,0.004005522618863487,0.2814227096581692,0.0028782775898658075,157,0.0002105157446513628,0.0004862081151201903,0.000985175463448642
39245,4134,0.05368773503556824,0.5678862762021067,0.07274808689485719,0.001437865702237029,False,False,False,0.9323161155476426,0.0039801440564196655,0.003980144056419486,0.3612597136824388,0.0025422783541826366,295,0.00012947521727592337,0.0003900655862408013,0.0007943308184814341
39246,4134,0.0716000031650122,0.7573565376729997,0.07274808689485719,0.0015182696296077713,False,False,False,0.9323161155476425,0.003954765493975554,0.003954765493975485,0.3839088896473406,0.0024364958643677825,279,0.0001914453600075361,0.000572230085627179,0.0009864351109505596
39247,4134,0.08437098265598497,0.8924450615001044,0.07274808689485719,0.0013417015310883684,False,False,False,0.9323161155476426,0.003929386931531775,0.003929386931531707,0.34145314637297347,0.002587685400443407,413,0.00015327065298011144,0.0004489336915689535,0.000969651731972223
39248,4134,0.061740566899524785,0.6530704634916307,0.07274808689485719,0.0011827660162779252,False,False,False,0.9323161155476425,0.0039040083690877747,0.0039040083690877058,0.30296195716258023,0.0027212423528098495,294,0.00015522050043700886,0.0004493357950263064,0.000771519040851032
39249,4134,0.016545153180962086,0.1750093565008761,0.07274808689485719,0.0008644232740453728,False,False,False,0.9323161155476426,0.003878629806643996,0.003878629806643927,0.22286820788223646,0.0030142065325986234,95,0.00012598877545741405,0.00041756486436968503,0.0008635315139810279
39250,4134,0.06837594154822013,0.7232606566204599,0.07274808689485719,0.0013317017439057333,False,False,False,0.9323161155476426,0.0038532512441998845,0.0038532512441999266,0.34560470094190726,0.0025215495002941513,264,0.0001969932655282447,0.0005657200936146192,0.001122238917448758
39251,4135,0.0667662475928404,0.7062354870755535,0.07274623351124404,0.001917787172189045,False,False,False,0.9322906384897333,0.0035730404243030645,0.0035730404243031525,0.5367381681843459,0.0016552532521140195,262,0.0001580255990153434,0.0005644603891756625,0.0015887421840200375
39252,4135,0.08935439550803342,0.9451691430879586,0.07274623351124404,0.0013245737365135124,False,False,False,0.9322906384897333,0.003570962961097268,0.0035709629610970912,0.3709290045692616,0.002246389224583756,349,0.00017954830574073988,0.0005865227926305838,0.0012028823318645755
39253,4135,0.10095931785488321,1.0679257715852208,0.07274623351124404,0.001226804423688832,False,False,False,0.9322906384897333,0.00357105515953271,0.003571055159532644,0.34354115769227306,0.002344250735843878,475,0.00014856563763372688,0.0004932102723827048,0.0008504671174308042
39254,4135,0.08242568045858834,0.8718830739933608,0.07274623351124404,0.0012996274277245479,False,False,False,0.9322906384897333,0.003571147357968374,0.003571147357968197,0.3639243350808985,0.002271519930243826,359,0.00017661405826474574,0.000506020000091989,0.0009037556990856316
39255,4135,0.04504872541532268,0.47651794402336983,0.07274623351124404,0.0010759934781530145,False,False,False,0.9322906384897333,0.0035712395564038157,0.0035712395564035278,0.3012941196351789,0.0024952460782508012,221,0.00014259652754924912,0.0004693248129816474,0.0009093016937422595
39256,4135,0.06364679399732853,0.6732468494789792,0.07274623351124404,0.0014256858902723657,False,False,False,0.9322906384897333,0.0035713317548392576,0.0035713317548393027,0.3992028711251819,0.002145645864566892,237,0.00022767898701636646,0.0005533924094681675,0.0009248773102003129
39257,4135,0.04038478664723949,0.4271856309740866,0.07274623351124404,0.001036230369960034,False,False,False,0.9322906384897333,0.0035714239532748104,0.0035714239532748555,0.29014487877023515,0.0025351935833147765,214,0.00013203063522917655,0.0004064924232318263,0.0008472707429659034
39258,4135,0.04733289304519467,0.50068310747876,0.07274623351124404,0.0009898783669132216,False,False,False,0.9322906384897333,0.0035715161517103633,0.0035715161517101864,0.27715914610638925,0.0025816377847971417,190,0.00019662792368374538,0.000586611294338668,0.0008352292065613006
39259,4135,0.033433604254816326,0.353658525932687,0.07274623351124404,0.0009107435235457817,False,False,False,0.9322906384897333,0.003571608350145916,0.003571608350145739,0.2549953506264408,0.0026608648266001345,199,0.00014636929328953885,0.0003413429830849219,0.0008268296634941731
39260,4135,0.044467176806023134,0.4703720828373167,0.07274623351124404,0.0014095621363392485,False,False,False,0.9322906384897331,0.003571700548581358,0.003571700548581514,0.39464734435788906,0.0021621384122421095,228,0.00013616361459409254,0.00042682066899646934,0.0008986919908990996
39261,4135,0.011822668051820306,0.12506002823301987,0.07274623351124404,0.0010875968071561992,False,False,False,0.9322906384897331,0.003571792747017022,0.003571792747016845,0.3044960567951498,0.0024841959398608227,41,0.00022678106204720994,0.0006114198250437575,0.0009283960226524452
39262,4135,0.062429608712062046,0.6603811756432078,0.07274623351124404,0.0014375660513913369,False,False,False,0.9322906384897333,0.0035718849454524637,0.003571884945452398,0.40246706524564024,0.002134318894061127,229,0.0002034470434968405,0.0005484585661921005,0.001169798855877304
39263,4135,0.04586975754668561,0.48521203280937125,0.07274623351124404,0.0014785689640854915,False,False,False,0.9322906384897333,0.0035719771438880166,0.0035719771438879507,0.41393572929643735,0.002093408179802525,212,0.00016119164027205563,0.0004440896405221524,0.0010798710842894075
39264,4135,0.05665736007382516,0.5993251439636424,0.07274623351124404,0.0011498324112699798,False,False,False,0.9322906384897331,0.0035720693423235694,0.0035720693423235035,0.3218953220325879,0.0024222369310535896,250,0.00017747281847463325,0.0004902825367160911,0.0008957578895410121
39265,4135,0.05730554476396464,0.6061831421515349,0.07274623351124404,0.001227076052626841,False,False,False,0.9322906384897331,0.0035721615407591223,0.0035721615407590564,0.34351079552972125,0.0023450854881322813,221,0.00021070050065064017,0.0005065044705701016,0.0011147537964685936
39266,4135,0.029625611142941488,0.3133831003873424,0.07274623351124404,0.0010325963957718565,False,False,False,0.932290638489733,0.003572253739194564,0.0035722537391946092,0.28906020433046725,0.0025396573434227077,125,0.00019781367140842,0.0005024703347051408,0.0008585447360384426
39267,4135,0.020220138094147938,0.21389144653349337,0.07274623351124404,0.0007406774006679662,False,False,False,0.932290638489733,0.003572345937630228,0.00357234593762994,0.20733641522951335,0.002831668536962262,108,0.00014262416956851987,0.0004158345606495667,0.0006579679329783983
39268,4135,0,0.0,0.07274623351124404,0.0,True,True,True,0.932290638489733,0.00357243813606567,0.003572438136065715,0.0,0.00357243813606567,0,0.0,0.0,0.0
39269,4135,0.0779900448875207,0.8249935661582133,0.07274623351124404,0.0012846228153073902,False,False,False,0.932290638489733,0.0035725303345012227,0.003572530334501268,0.35958345906858263,0.0022879075191938325,474,0.00012211090366602562,0.00036038101750101854,0.0006508039296139417
39270,4135,0.17120919939806173,1.8110879176854604,0.07274623351124404,0.0014920812159370245,False,False,False,0.9322906384897331,0.0035726225329366645,0.0035726225329365986,0.4176431185162309,0.00208054131699964,677,0.00018441430096494127,0.0005725372032052921,0.0010651731165210437
39271,4135,0.041931959093700066,0.4435663945567869,0.07274623351124404,0.0022060294137189462,False,False,False,0.9322906384897331,0.0035727147313723284,0.0035727147313721515,0.6174658710777001,0.0013666853176533822,150,0.0001509071257672634,0.0007214454110174073,0.0015309880764184244
39272,4135,0,0.0,0.07274623351124404,0.0,True,True,True,0.9322906384897331,0.0035728069298077703,0.0035728069298079264,0.0,0.0035728069298077703,0,0.0,0.0,0.0
39273,4135,0.03868263693773469,0.40919624970141294,0.07274623351124404,0.0020323704367828377,False,False,False,0.9322906384897333,0.003572899128243323,0.003572899128243257,0.5688295033904546,0.0015405286914604854,163,0.0001605042137722279,0.0005287465055416663,0.0010419692051949615
39274,4135,0.020687166048033,0.2188354210020002,0.07274623351124404,0.0010355081858832715,False,False,False,0.9322906384897331,0.003572991326678876,0.00357299132667881,0.2898154770629641,0.0025374831407956044,67,0.00022522816594472417,0.0006928252524830202,0.00099757771660439
39275,4135,0.05260980828021544,0.5565246215172146,0.07274623351124404,0.0016469072531895002,False,False,False,0.932290638489733,0.003573083525114429,0.003573083525114141,0.46092044633542606,0.0019261762719249287,226,0.00015904098414878942,0.0005953297359492099,0.0009681814177918413
39276,4135,0.09780673381829652,1.0346357136096918,0.07274623351124404,0.0015043493863639013,False,False,False,0.932290638489733,0.0035731757235498707,0.0035731757235499158,0.42101186808393615,0.0020688263371859694,380,0.00020476099665273084,0.0005947408626713947,0.001047132451410147
39277,4135,0.10883883200799253,1.1513400893622228,0.07274623351124404,0.002792199435294518,False,False,False,0.932290638489733,0.0035732679219855346,0.0035732679219854686,0.7814133997942686,0.0007810684866910167,431,0.0001665326559946445,0.0005597738154660137,0.0013048541518126274
39278,4135,0.016865284563614857,0.1784080609138372,0.07274623351124404,0.0007301626723335009,False,False,False,0.932290638489733,0.0035733601204209764,0.0035733601204207995,0.2043350369756409,0.0028431974480874755,85,0.00014298742583895852,0.0004132551288315246,0.0007129961092795933
39279,4135,0.016185109229584632,0.17121329272274116,0.07274623351124404,0.0005997128920052497,False,False,False,0.932290638489733,0.0035734523188565293,0.0035734523188563523,0.16782451212253816,0.0029737394268512796,92,0.00012353849212523582,0.00039443266008563904,0.0005986611366433231
39280,4135,0.04904964138004131,0.5188701972483273,0.07274623351124404,0.001238089243077889,False,False,False,0.932290638489733,0.003573544517291971,0.003573544517292127,0.34645972285693305,0.002335455274214082,177,0.00021642682023892412,0.0006700090160883799,0.0010573185747078386
39281,4135,0.038171830436449734,0.40380056399745906,0.07274623351124404,0.0016701961856486758,False,False,False,0.9322906384897329,0.003573636715727635,0.003573636715727458,0.4673659687617699,0.0019034405300789592,125,0.00018353253123758878,0.0007235675773213269,0.001062264055022868
39282,4135,0.045255294859953776,0.4787341177053301,0.07274623351124404,0.0008873793894185189,False,False,False,0.9322906384897329,0.003573728914163077,0.003573728914163011,0.24830629595371315,0.002686349524744558,201,0.00018178339736818483,0.000511873676767749,0.0007845471269343207
39283,4135,0.051684519972756165,0.5467471306453374,0.07274623351124404,0.0007528775334697535,False,False,False,0.9322906384897329,0.0035738211125986297,0.0035738211125985637,0.21066458273909358,0.002820943579128876,321,0.00013112713128329845,0.00034765151720922427,0.0006190994203282789
39284,4135,0.06749976417653625,0.7140511551681126,0.07274623351124404,0.0011608200842452843,False,False,False,0.932290638489733,0.0035739133110341825,0.0035739133110341166,0.3248036488913543,0.0024130932267888983,301,0.0001724024637749788,0.000514678381485445,0.0009631014074766298
39285,4135,0.02957702669349474,0.312883476774756,0.07274623351124404,0.0010925101259898762,False,False,False,0.932290638489733,0.0035740055094697354,0.0035740055094696695,0.3056822724797558,0.002481495383479859,111,0.00019483357543625957,0.0005680454267449342,0.0010643622829713546
39286,4135,0.0832690931342791,0.8808723854784732,0.07274623351124404,0.0016221393575498455,False,False,False,0.932290638489733,0.0035740977079051772,0.0035740977079052223,0.4538598242465513,0.0019519583503553317,319,0.00017909575774344155,0.0006112992206606327,0.001117740792770689
39287,4135,0.08369743548324579,0.8854057883549906,0.07274623351124404,0.001811355616852417,False,False,False,0.9322906384897333,0.003574189906340841,0.003574189906340553,0.5067877377301515,0.0017628342894884241,330,0.00017843425360614118,0.0005590443722532925,0.0011696026560282721
39288,4135,0.09094580709010447,0.9620860819534447,0.07274623351124404,0.0013070554312434313,False,False,False,0.9322906384897333,0.003574282104776283,0.003574282104776328,0.36568334365572996,0.0022672266735328517,405,0.00016435707467327143,0.0005377947344550107,0.0009223992526893494
39289,4135,0.06128901492231707,0.6483580936064284,0.07274623351124404,0.0013352278362508407,False,False,False,0.9322906384897333,0.003574374303211836,0.003574374303211881,0.37355568359224195,0.002239146466960995,291,0.00013552330433610343,0.0004822876459247283,0.0010415161016138399
39290,4135,0.0376701164025352,0.39850181391429845,0.07274623351124404,0.0013676363804324132,False,False,False,0.9322906384897333,0.0035744665016473887,0.0035744665016472117,0.38261272830563703,0.0022068301212149755,160,0.00016300587381920528,0.000558679254489569,0.0010255770821962795
39291,4135,0.03696997628515908,0.3910961648715965,0.07274623351124404,0.0015524442728320764,False,False,False,0.9322906384897331,0.0035745587000829415,0.0035745587000827646,0.43430375693538187,0.002022114427250865,123,0.0002254097363184604,0.000652687746899283,0.0013111175424777271
39292,4135,0.11118905479642127,1.1762441282258926,0.07274623351124404,0.0017741176632668498,False,False,False,0.9322906384897333,0.0035746508985183834,0.0035746508985185395,0.4963051536031627,0.0018005332352515335,416,0.00021010463292492343,0.0005847899933118517,0.001076105653003068
39293,4136,0.08403215988855489,0.8889595529379085,0.07274438215584157,0.0023275624917322713,False,False,False,0.9322651886640645,0.003574743096953936,0.0035747430969538703,0.6511132208956788,0.001247180605221665,376,0.0001608330614556175,0.0004961882767297726,0.0010106633333576698
39294,4136,0.08280923897196685,0.8760246225632903,0.07274438215584157,0.0012946573830756591,False,False,False,0.9322651886640645,0.003574835295389489,0.003574835295389423,0.36215861042476427,0.00228017791231383,344,0.00017964224256095118,0.0005555700179736889,0.0009869514661786094
39295,4136,0.07305198479354057,0.7728061765873193,0.07274438215584157,0.0015976251700741129,False,False,False,0.9322651886640644,0.003574927493825042,0.003574927493824976,0.4468972231838784,0.001977302323750929,265,0.00020385016751833795,0.0006244549313209946,0.0010767580253339447
39296,4136,0.02521605054334486,0.2667575226300354,0.07274438215584157,0.0009659245861197707,False,False,False,0.9322651886640644,0.0035750196922604838,0.003575019692260529,0.2701872071392751,0.002609095106140713,103,0.00019927868996638676,0.0005655049503940135,0.0008987842840954124
39297,4136,0.04554540133680088,0.48182040374642104,0.07274438215584157,0.0010984528743327449,False,False,False,0.9322651886640646,0.0035751118906961477,0.0035751118906960817,0.3072499289298757,0.002476659016363403,217,0.00015965597277670107,0.00042843476599440663,0.0009180623710628712
39298,4136,0.019048606564135873,0.2015138545999229,0.07274438215584157,0.0008409792953119055,False,False,False,0.9322651886640646,0.0035752040891315895,0.0035752040891316346,0.23522553519907666,0.002734224793819684,68,0.0002443898778140552,0.0006377080227023437,0.000799944095980004
39299,4136,0.04707017089734869,0.49795318927523435,0.07274438215584157,0.002191381634949585,False,False,False,0.9322651886640645,0.0035752962875671424,0.0035752962875669654,0.612923086282379,0.0013839146526175572,206,0.00016582195515002507,0.0004772518012265692,0.0010882744346562018
39300,4136,0.07482886921706322,0.7916130957438217,0.07274438215584157,0.001433288522986631,False,False,False,0.9322651886640645,0.003575388486002695,0.0035753884860027403,0.4008763043786203,0.002142099963016064,277,0.00020287950362007923,0.0005418349221868902,0.001021522552700646
39301,4137,0.09854744258189904,1.0425339117410284,0.07274253122439743,0.0018861482356784531,False,False,False,0.9322397440188901,0.003575480684438248,0.003575480684438071,0.5275229828223195,0.001689332448759795,404,0.0001515153233087596,0.0005368026887563213,0.0014897852016691623
39302,4137,0.007172243356489361,0.07587538256399226,0.07274253122439743,0.0007897840920068067,False,False,False,0.93223974401889,0.00357557288287369,0.003575572882873624,0.2208832312689587,0.0027857887908668832,33,0.00020733818101098533,0.00041588960218866825,0.0006872135816283542
39303,4137,0.03637910183989246,0.38485656035310417,0.07274253122439743,0.0008601953554231989,False,False,False,0.93223974401889,0.003575665081309354,0.003575665081309177,0.2405693307014673,0.002715469725886155,194,0.0001433916061638063,0.0004317108813354124,0.0007267490159933949
39304,4137,0.05136301536702115,0.5433735294465499,0.07274253122439743,0.001303440710506143,False,False,False,0.93223974401889,0.0035757572797447956,0.0035757572797447297,0.36452158480934993,0.0022723165692386527,173,0.0002378896486340265,0.000678711596291226,0.0011700648507875313
39305,4137,0.05554363500946502,0.5876020588354306,0.07274253122439743,0.0011960583407545355,False,False,False,0.93223974401889,0.0035758494781803485,0.0035758494781802826,0.33448229520085304,0.002379791137425813,227,0.00017508179067959873,0.0005055763803797242,0.0008987268739708907
39306,4137,0.062059898058826,0.6565398818918107,0.07274253122439743,0.0012741779319082047,False,False,False,0.9322397440188899,0.0035759416766157903,0.0035759416766158354,0.35631955080264754,0.0023017637447075856,275,0.00018171459073518248,0.0004862858514972035,0.0009305748815870594
39307,4137,0.10760754809430155,1.1383972424186672,0.07274253122439743,0.002003496847524988,False,False,False,0.9322397440188901,0.003576033875051454,0.0035760338750511662,0.5602566747207227,0.001572537027526466,473,0.00014859252427908837,0.0005111422982896131,0.001034095064583674
39308,4137,0.028998665454640415,0.3067821984449533,0.07274253122439743,0.0007410628644284323,False,False,False,0.9322397440188901,0.003576126073486896,0.003576126073486941,0.20722503882696175,0.0028350632090584638,144,0.00015583908240732192,0.0004202101283691696,0.0007155659975049322
39309,4137,0.025406191505924713,0.2687774042273621,0.07274253122439743,0.0007430685296136719,False,False,False,0.9322397440188901,0.003576218271922449,0.003576218271922494,0.2077805304691943,0.002833149742308777,140,0.00012692525988824976,0.0004325116283271814,0.0007042779083132247
39310,4137,0.02456998859535553,0.25993166409407376,0.07274253122439743,0.0011380258623282513,False,False,False,0.93223974401889,0.0035763104703580018,0.003576310470357825,0.31821226701671984,0.0024382846080297504,92,0.00020831650029307092,0.000623858970942981,0.001007299549440232
39311,4137,0.027269034957432853,0.28848620140809195,0.07274253122439743,0.0008580788981204235,False,False,False,0.93223974401889,0.0035764026687935546,0.0035764026687933777,0.2399279325026014,0.002718323770673131,161,0.00013556712895073514,0.00032906331887239126,0.0006692773558703248
39312,4137,0.06412504575193989,0.6783971407243623,0.07274253122439743,0.001970074393842336,False,False,False,0.93223974401889,0.0035764948672289965,0.0035764948672291526,0.5508394299384844,0.0016064204733866605,273,0.0001623225576475873,0.0005555894064284144,0.0009489389909258376
39313,4138,0.07478973126754593,0.7912237916814214,0.07274068090501043,0.0014295091534169968,False,False,False,0.9322143071405038,0.0035765870656645493,0.0035765870656644834,0.39968526619703193,0.0021470779122475525,297,0.00017107106649348787,0.0006235503616069283,0.0009293226355631984
39314,4138,0.042859061458137226,0.45342041046098375,0.07274068090501043,0.0013047372748022923,False,False,False,0.9322143071405037,0.003576679264100102,0.0035766792641000363,0.36479012471099115,0.00227194198929781,190,0.00017412161513932767,0.0004932593551660702,0.0008296034283477244
39315,4138,0.03685883775711343,0.3899429655795915,0.07274068090501043,0.0014548595144282528,False,False,False,0.9322143071405037,0.003576771462535544,0.003576771462535589,0.40675215894194,0.0021219119481072912,163,0.00015086150375587248,0.0004857173878764838,0.0009688457057665694
39316,4138,0.009168099190420165,0.09699286792007174,0.07274068090501043,0.0011110187005789474,False,False,False,0.9322143071405037,0.003576863660971208,0.00357686366097092,0.31061253821379314,0.0024658449603922605,30,0.0002438788551443194,0.0006468053116489126,0.0010109913341101498
39317,4139,0.1541428508557693,1.630740768339195,0.07273883082092825,0.0013749153874835773,False,False,False,0.9321888728499932,0.0035769558594066497,0.003576955859406695,0.3843814241844321,0.0022020404719230724,755,0.00013993826651747393,0.00047056468101259747,0.0010210538989362848
39318,4139,0.03655790876112858,0.3867621184828884,0.07273883082092825,0.0011662049797814822,False,False,False,0.9321888728499933,0.0035770480578422026,0.0035770480578422477,0.32602440921215264,0.0024108430780607204,176,0.0001437439275571717,0.0004602245702395036,0.000990640744457691
39319,4139,0.046304064873088815,0.489872147630531,0.07273883082092825,0.0008834605943210949,False,False,False,0.9321888728499932,0.0035771402562776444,0.0035771402562775785,0.24697398788618366,0.0026936796619565495,254,0.00014625646216848143,0.0004133565296586721,0.0006746917599393559
39320,4139,0.051413951111665246,0.5439333083434814,0.07273883082092825,0.0011153993157630993,False,False,False,0.9321888728499932,0.0035772324547133083,0.0035772324547131314,0.31180509790283983,0.002461833138950209,242,0.00016297503197243435,0.0004704492278836903,0.0008069584453634787
39321,4139,0.024473548537166545,0.2589182495325142,0.07273883082092825,0.00155228490440662,False,False,False,0.9321888728499933,0.00357732465314875,0.0035773246531489063,0.43392340782945255,0.00202503974874213,81,0.000232390117201553,0.0006204059262205908,0.0011521287223145175
39322,4139,0.03196535273173262,0.3381787098643158,0.07273883082092825,0.0008612492560399199,False,False,False,0.9322397349628053,0.003577416851584303,0.003577416851584237,0.24074612821776836,0.002716167595544383,133,0.00018054144488266477,0.0005904931841598238,0.0007986436274110178
39323,4140,0.09866253442660461,1.043806683047059,0.07273698106618065,0.0012291247361121416,False,False,False,0.9322143045531215,0.003577509050019856,0.00357750905001979,0.34356998652604936,0.0023483843139077143,532,0.00013048523136992458,0.0004048773893516308,0.0008023665971244977
39324,4140,0.15508320706018502,1.6407167928721555,0.07273698106618065,0.0014380872381590803,False,False,False,0.9322143045531214,0.0035776012484554087,0.0035776012484551208,0.40196968255754023,0.0021395140102963284,677,0.00017377638425442044,0.0004918767149347802,0.0009577957429253099
39325,4140,0.023600958972271824,0.24968907673719454,0.07273698106618065,0.0008146132572875164,False,False,False,0.9322143045531214,0.0035776934468908506,0.0035776934468908957,0.22769230214384237,0.002763080189603334,123,0.00016071420384007606,0.0004166317599744451,0.0006414349721899013
39326,4140,0.06960523986751371,0.7363984604256811,0.07273698106618065,0.0013493983949206534,False,False,False,0.9322143045531215,0.0035777856453265144,0.0035777856453264485,0.37716021268163624,0.002228387250405861,328,0.00016413360384978648,0.0004929627773112123,0.0008403858477240531
39327,4140,0.026040715329529313,0.275502085817827,0.07273698106618065,0.0010404408713288182,False,False,False,0.9322143045531215,0.0035778778437619563,0.0035778778437617793,0.29079832145271,0.002537436972433138,109,0.00018052913081167965,0.0005279827457066234,0.000892424175413429
39328,4140,0.008019850699560238,0.08484755038650342,0.07273698106618065,0.0007784749200857588,False,False,False,0.9322143045531214,0.003577970042197509,0.003577970042197332,0.2175744656619978,0.0027994951221117503,35,0.00018574251017133836,0.0005134458438683877,0.0007626743547475077
39329,4140,0.0783873148967158,0.8293156424263404,0.07273698106618065,0.0014755117254813266,False,False,False,0.9322143045531215,0.003578062240632951,0.003578062240633107,0.4123773222067574,0.0021025505151516244,469,0.0001215718187278711,0.0003789755135152117,0.000758509086177177
39330,4140,0.05620096754350551,0.5945917853984325,0.07273698106618065,0.0011027588534974209,False,False,False,0.9322143045531215,0.003578154439068615,0.003578154439068438,0.30819207842366536,0.002475395585571194,222,0.00018801481417529686,0.000579417803697696,0.000944049766366015
39331,4140,0.0715863578098585,0.7573670784239313,0.07273698106618065,0.0015886009012511249,False,False,False,0.9322143045531214,0.0035782466375040567,0.0035782466375039908,0.443960705391517,0.001989645736252932,243,0.00020270310595515983,0.0006919443121641057,0.0011983743585284711
39332,4140,0.006950563765144413,0.07353553084443744,0.07273698106618065,0.000680000667334868,False,False,False,0.9322143045531213,0.0035783388359396096,0.0035783388359395436,0.1900324979024273,0.0028983381686047416,35,0.00013740807108780784,0.0005760050703889743,0.000679629035867414
39333,4140,0.03955163552361732,0.41844915053769577,0.07273698106618065,0.001078221233263954,False,False,False,0.9322143045531215,0.0035784310343751624,0.0035784310343750965,0.30131116763361754,0.0025002098011112084,201,0.00013300525370762983,0.000425345927683507,0.0009248276051553317
39334,4140,0.06736708880385112,0.712733328259688,0.07273698106618065,0.0010933710557803344,False,False,False,0.9322143045531214,0.0035785232328107153,0.0035785232328106494,0.3055369448926442,0.002485152177030381,245,0.0002141802008457372,0.0006001987697235255,0.0010286527544326996
39335,4140,0.027125407406160124,0.28698328369516163,0.07273698106618065,0.0007403907866402881,False,False,False,0.9322143045531213,0.003578615431246157,0.003578615431246202,0.20689308501150314,0.002838224644605869,157,0.00014162819928023596,0.0003571634354497922,0.0006125693507033469
