h,observed_pair_count,independent_expected_pair_count,independent_observed_to_expected,mod30_expected_pair_count,mod30_observed_to_expected,mod210_expected_pair_count,mod210_observed_to_expected
117,17,555.527592193791,0.030601540299495508,24.9458879141267,0.6814750414385132,14.790000186981818,1.1494252728247716
118,173,555.5270366006387,0.31141598626525085,215.17469423348865,0.803997889325571,120.929443263283,1.4305862603150412
119,46,555.5264810074865,0.08280433349743428,71.39207392632336,0.6443292297051352,72.36741631602048,0.6356451887009908
120,3527,555.5259254143344,6.348938615906028,4701.677887222862,0.750157727645458,3749.8408425444613,0.940573253132191
121,33,555.5253698211822,0.05940322763409051,71.39205549630766,0.4622363058548823,56.559103763317054,0.5834604476424368
122,248,555.52481422803,0.4464247026383988,215.17464250020598,1.1525521646899568,222.89442754396362,1.112634365662123
123,30,555.5242586348778,0.05400304223207237,24.94587808172502,1.2026034883084575,38.726288334366444,0.7746675782862834
124,1583,555.5237030417256,2.849563378362453,2196.8005314359616,0.7205934163559472,1700.910564587005,0.9306779750552995
125,45,555.5231474485735,0.08100472537765097,106.78355809703095,0.4214131913370959,60.88563761900864,0.7390905599377495
126,350,555.5225918554212,0.6300373830540632,297.15188645118815,1.1778488239800995,402.89180334622864,0.8687195844965463
127,767,555.5220362622691,1.3806833031514332,1217.2610220410068,0.6301031464179764,932.6131936011493,0.8224202759113259
128,131,555.5214806691168,0.23581446363192396,72.61160937970364,1.8041192189387976,154.20694226174723,0.8495077982782623
129,20,555.5209250759647,0.03600224419496908,15.340756277721548,1.3037166902289419,10.203721106178909,1.9600692523719518
130,148,555.5203694828125,0.26641687349428333,75.23030398195273,1.9672923299034424,152.69442352229916,0.9692560906023291
131,713,555.5198138896603,1.283482572849542,1195.0272805769532,0.5966390990302474,898.9168783538257,0.7931767854951253
132,315,555.5192582965082,0.5670370474030784,301.7456340280659,1.0439256263462664,311.24837065832355,1.012053490701787
133,61,555.518702703356,0.10980728408089921,117.06318669185004,0.5210861050671093,88.43305878946407,0.6897872903528647
134,48,555.5181471102037,0.08640581815318764,74.41041906506341,0.6450709538140013,48.510929439125015,0.9894677458248627
135,1,555.5175915170516,0.0018001230118908033,2.000969476704336,0.4997577482526288,1.3054979387596781,0.7659912515450432
136,16,555.5170359238994,0.02880199699616746,74.4094657767977,0.2150264060219756,38.57581598053697,0.41476763597360156
137,155,555.5164803307472,0.27901962495822813,117.06294130554234,1.3240740260868666,107.95487418685033,1.4357851015760814
138,113,555.515924737595,0.20341451067019722,301.74470016938886,0.37448876462972097,194.05508310668029,0.5823088897799144
139,739,555.5153691444428,1.3302962276959942,1195.0272446743354,0.6183959430995146,932.3906758428909,0.7925862185740288
140,32,555.5148135512907,0.05760422444080412,75.23015644650202,0.42536133794638553,43.399913893811494,0.7373286518101355
141,3,555.5142579581384,0.005400401442488393,15.340542015836329,0.19556023489281174,8.049756216131358,0.3726820936500079
