selected_rank,seed_mod210,priority_label,direction_label,seed_n,cohort_role,n,control_delta,row_mod210,residue,nearest_covered_residue,nearest_covered_source_k,nearest_covered_source_prime,circular_residue_distance,complete_circular_residue_distance,distance_minus_complete,normalized_residue_distance
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,24249,local_mod210_control,24039,-210,99,24039,24051,7,17,12,41,-29,1.2371529399393177e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,24249,local_any_control,24248,-1,98,24248,24208,5,11,40,41,-1,4.123843133131059e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,30549,complete_uncertified,30549,0,99,30549,30572,5,11,23,23,0,2.371209801550359e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,30549,local_mod210_control,30339,-210,99,30339,30242,4,7,97,23,74,1.0000319597842817e-05
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,30549,local_any_control,30548,-1,98,30548,30572,5,11,24,23,1,2.4743058798786353e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,30759,complete_uncertified,30759,0,99,30759,30808,5,11,49,49,0,5.051707838085547e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,30759,local_any_control,30758,-1,98,30758,30808,5,11,50,49,1,5.1548039164138234e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,35379,complete_uncertified,35379,0,99,35379,35428,5,11,49,49,0,5.051707838085547e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,35379,local_mod210_control,35169,-210,99,35169,35192,5,11,23,49,-26,2.371209801550359e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,35379,local_any_control,35378,-1,98,35378,35428,5,11,50,49,1,5.1548039164138234e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,51549,complete_uncertified,51549,0,99,51549,51598,5,11,49,49,0,5.051707838085547e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,51549,local_mod210_control,51339,-210,99,51339,51362,5,11,23,49,-26,2.371209801550359e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,51549,local_any_control,51548,-1,98,51548,51598,5,11,50,49,1,5.1548039164138234e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,59109,complete_uncertified,59109,0,99,59109,59121,6,13,12,12,0,1.2371529399393177e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,59109,local_mod210_control,58899,-210,99,58899,58858,5,11,41,12,29,4.226939211459335e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,59109,local_any_control,59108,-1,98,59108,59121,6,13,13,12,1,1.340249018267594e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,59949,complete_uncertified,59949,0,99,59949,59942,5,11,7,7,0,7.216725482979353e-07
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,59949,local_mod210_control,59739,-210,99,59739,59751,7,17,12,7,5,1.2371529399393177e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,59949,local_any_control,59948,-1,98,59948,59942,5,11,6,7,-1,6.185764699696588e-07
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,63309,complete_uncertified,63309,0,99,63309,63321,7,17,12,12,0,1.2371529399393177e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,63309,local_mod210_control,63099,-210,99,63099,63092,7,17,7,12,-5,7.216725482979353e-07
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,63309,local_any_control,63308,-1,98,63308,63321,7,17,13,12,1,1.340249018267594e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,88509,complete_uncertified,88509,0,99,88509,88558,5,11,49,49,0,5.051707838085547e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,88509,local_mod210_control,88719,210,99,88719,88652,5,11,67,49,18,6.907437247994524e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,88509,local_any_control,88508,-1,98,88508,88558,5,11,50,49,1,5.1548039164138234e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,89349,complete_uncertified,89349,0,99,89349,89312,5,11,37,37,0,3.8145548981462296e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,89349,local_mod210_control,89139,-210,99,89139,89151,6,13,12,37,-25,1.2371529399393177e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,89349,local_any_control,89348,-1,98,89348,89312,5,11,36,37,-1,3.711458819817953e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,98169,complete_uncertified,98169,0,99,98169,98128,5,11,41,41,0,4.226939211459335e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,98169,local_mod210_control,97959,-210,99,97959,97892,5,11,67,41,26,6.907437247994524e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,98169,local_any_control,98168,-1,98,98168,98128,5,11,40,41,-1,4.123843133131059e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,102369,complete_uncertified,102369,0,99,102369,102418,5,11,49,49,0,5.051707838085547e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,102369,local_mod210_control,102159,-210,99,102159,102182,5,11,23,49,-26,2.371209801550359e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,102369,local_any_control,102368,-1,98,102368,102418,5,11,50,49,1,5.1548039164138234e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,107829,complete_uncertified,107829,0,99,107829,107792,5,11,37,37,0,3.8145548981462296e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,107829,local_mod210_control,107619,-210,99,107619,107698,5,11,79,37,42,8.144590187933842e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,107829,local_any_control,107828,-1,98,107828,107792,5,11,36,37,-1,3.711458819817953e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,125469,complete_uncertified,125469,0,99,125469,125518,5,11,49,49,0,5.051707838085547e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,125469,local_mod210_control,125259,-210,99,125259,125282,5,11,23,49,-26,2.371209801550359e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,125469,local_any_control,125468,-1,98,125468,125518,5,11,50,49,1,5.1548039164138234e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,132189,complete_uncertified,132189,0,99,132189,132212,5,11,23,23,0,2.371209801550359e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,132189,local_mod210_control,132399,210,99,132399,132448,5,11,49,23,26,5.051707838085547e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,132189,local_any_control,132188,-1,98,132188,132212,5,11,24,23,1,2.4743058798786353e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,137019,complete_uncertified,137019,0,99,137019,137068,5,11,49,49,0,5.051707838085547e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,137019,local_mod210_control,136809,-210,99,136809,136832,5,11,23,49,-26,2.371209801550359e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,137019,local_any_control,137018,-1,98,137018,137068,5,11,50,49,1,5.1548039164138234e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,141639,complete_uncertified,141639,0,99,141639,141688,5,11,49,49,0,5.051707838085547e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,141639,local_mod210_control,141429,-210,99,141429,141452,5,11,23,49,-26,2.371209801550359e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,141639,local_any_control,141638,-1,98,141638,141688,5,11,50,49,1,5.1548039164138234e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,147939,complete_uncertified,147939,0,99,147939,147958,5,11,19,19,0,1.958825488237253e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,147939,local_mod210_control,147729,-210,99,147729,147722,5,11,7,19,-12,7.216725482979353e-07
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,147939,local_any_control,147938,-1,98,147938,147958,5,11,20,19,1,2.0619215665655294e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,151929,complete_uncertified,151929,0,99,151929,151918,5,11,11,11,0,1.1340568616110413e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,151929,local_mod210_control,151719,-210,99,151719,151682,5,11,37,11,26,3.8145548981462296e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,151929,local_any_control,151928,-1,98,151928,151918,5,11,10,11,-1,1.0309607832827647e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,160959,complete_uncertified,160959,0,99,160959,160922,5,11,37,37,0,3.8145548981462296e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,160959,local_mod210_control,160749,-210,99,160749,160828,5,11,79,37,42,8.144590187933842e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,160959,local_any_control,160958,-1,98,160958,160922,5,11,36,37,-1,3.711458819817953e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,170619,complete_uncertified,170619,0,99,170619,170522,4,7,97,97,0,1.0000319597842817e-05
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,170619,local_mod210_control,170409,-210,99,170409,170398,5,11,11,97,-86,1.1340568616110413e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,170619,local_any_control,170618,-1,98,170618,170522,4,7,96,97,-1,9.897223519514541e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,173979,complete_uncertified,173979,0,99,173979,173991,7,17,12,12,0,1.2371529399393177e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,173979,local_mod210_control,173769,-210,99,173769,173781,6,13,12,12,0,1.2371529399393177e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,173979,local_any_control,173978,-1,98,173978,173991,7,17,13,12,1,1.340249018267594e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,175449,complete_uncertified,175449,0,99,175449,175442,5,11,7,7,0,7.216725482979353e-07
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,175449,local_mod210_control,175239,-210,99,175239,175142,4,7,97,7,90,1.0000319597842817e-05
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,175449,local_any_control,175448,-1,98,175448,175442,5,11,6,7,-1,6.185764699696588e-07
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,186999,complete_uncertified,186999,0,99,186999,186992,5,11,7,7,0,7.216725482979353e-07
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,186999,local_mod210_control,186789,-210,99,186789,186692,4,7,97,7,90,1.0000319597842817e-05
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,186999,local_any_control,186998,-1,98,186998,186992,5,11,6,7,-1,6.185764699696588e-07
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,199179,complete_uncertified,199179,0,99,199179,199202,5,11,23,23,0,2.371209801550359e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,199179,local_mod210_control,198969,-210,99,198969,198981,7,17,12,23,-11,1.2371529399393177e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,199179,local_any_control,199178,-1,98,199178,199202,5,11,24,23,1,2.4743058798786353e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,199809,complete_uncertified,199809,0,99,199809,199839,6,13,30,30,0,3.092882349848294e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,199809,local_mod210_control,199599,-210,99,199599,199532,5,11,67,30,37,6.907437247994524e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,199809,local_any_control,199808,-1,98,199808,199839,6,13,31,30,1,3.1959784281765704e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,206109,complete_uncertified,206109,0,99,206109,206121,7,17,12,12,0,1.2371529399393177e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,206109,local_mod210_control,205899,-210,99,205899,205802,4,7,97,12,85,1.0000319597842817e-05
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,206109,local_any_control,206108,-1,98,206108,206121,7,17,13,12,1,1.340249018267594e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,207579,complete_uncertified,207579,0,99,207579,207482,4,7,97,97,0,1.0000319597842817e-05
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,207579,local_mod210_control,207369,-210,99,207369,207358,5,11,11,97,-86,1.1340568616110413e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,207579,local_any_control,207578,-1,98,207578,207482,4,7,96,97,-1,9.897223519514541e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,219549,complete_uncertified,219549,0,99,219549,219568,5,11,19,19,0,1.958825488237253e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,219549,local_mod210_control,219759,210,99,219759,219662,4,7,97,19,78,1.0000319597842817e-05
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,219549,local_any_control,219548,-1,98,219548,219568,5,11,20,19,1,2.0619215665655294e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,220179,complete_uncertified,220179,0,99,220179,220191,6,13,12,12,0,1.2371529399393177e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,220179,local_mod210_control,219969,-210,99,219969,219958,8,19,11,12,-1,1.1340568616110413e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,220179,local_any_control,220178,-1,98,220178,220191,6,13,13,12,1,1.340249018267594e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,222489,complete_uncertified,222489,0,99,222489,222538,5,11,49,49,0,5.051707838085547e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,222489,local_mod210_control,222699,210,99,222699,222632,5,11,67,49,18,6.907437247994524e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,222489,local_any_control,222488,-1,98,222488,222538,5,11,50,49,1,5.1548039164138234e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,223539,complete_uncertified,223539,0,99,223539,223528,5,11,11,11,0,1.1340568616110413e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,223539,local_mod210_control,223329,-210,99,223329,223341,8,19,12,11,1,1.2371529399393177e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,223539,local_any_control,223538,-1,98,223538,223528,5,11,10,11,-1,1.0309607832827647e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,223749,complete_uncertified,223749,0,99,223749,223652,4,7,97,97,0,1.0000319597842817e-05
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,223749,local_mod210_control,223959,210,99,223959,223952,5,11,7,97,-90,7.216725482979353e-07
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,223749,local_any_control,223748,-1,98,223748,223652,4,7,96,97,-1,9.897223519514541e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,234039,complete_uncertified,234039,0,99,234039,234088,5,11,49,49,0,5.051707838085547e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,234039,local_mod210_control,233829,-210,99,233829,233841,6,13,12,49,-37,1.2371529399393177e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,234039,local_any_control,234038,-1,98,234038,234088,5,11,50,49,1,5.1548039164138234e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,236139,complete_uncertified,236139,0,99,236139,236162,5,11,23,23,0,2.371209801550359e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,236139,local_mod210_control,235929,-210,99,235929,235832,4,7,97,23,74,1.0000319597842817e-05
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,236139,local_any_control,236138,-1,98,236138,236162,5,11,24,23,1,2.4743058798786353e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,240969,complete_uncertified,240969,0,99,240969,241018,5,11,49,49,0,5.051707838085547e-06
3,99,large_class_mixed_direction,mod210_complete_larger__any_complete_smaller,240969,local_mod210_control,240759,-210,99,240759,240782,5,11,23,49,-26,2.371209801550359e-06
