seed_n,control_role,metric,complete_n,control_n,complete_value,control_value,delta_complete_minus_control
23734,band_mod6_control,residual_uncovered_measure,23734,23716,0.3368482129594323,0.3700407396841718,-0.03319252672473949
23734,band_ordinary_control,residual_top_gap_share,23734,23714,0.009575737208719279,0.007622019403991624,0.001953717804727655
23734,band_ordinary_control,residual_gap_max,23734,23714,0.0032255699665262316,0.002443799327847551,0.0007817706386786805
23734,band_ordinary_control,residual_gap_p90,23734,23714,0.0007834048423670525,0.0007826882957979731,7.165465690794903e-07
23734,band_ordinary_control,residual_gap_entropy,23734,23714,0.9391413660148624,0.9432991405150936,-0.004157774500231137
23734,band_ordinary_control,residual_gap_count,23734,23714,942.0,943.0,-1.0
23734,band_ordinary_control,residual_uncovered_measure,23734,23714,0.3368482129594323,0.3206236035777792,0.0162246093816531
42122,local_mod6_control,residual_top_gap_share,42122,42116,0.004099325025934153,0.004803340329601262,-0.0007040153036671085
42122,local_mod6_control,residual_gap_max,42122,42116,0.0014542766702695387,0.001719529218262572,-0.00026525254799303344
42122,local_mod6_control,residual_gap_p90,42122,42116,0.000504310147950604,0.0005045559283987089,-2.4578044810485977e-07
42122,local_mod6_control,residual_gap_entropy,42122,42116,0.945016827071306,0.9463240693145024,-0.0013072422431964492
42122,local_mod6_control,residual_gap_count,42122,42116,1592.0,1657.0,-65.0
42122,local_mod6_control,residual_uncovered_measure,42122,42116,0.35476003026574804,0.3579861305403931,-0.0032261002746450385
42122,band_mod6_control,residual_top_gap_share,42122,42170,0.004099325025934153,0.005353624134055445,-0.0012542991081212918
42122,band_mod6_control,residual_gap_max,42122,42170,0.0014542766702695387,0.0017713385341857624,-0.0003170618639162237
42122,band_mod6_control,residual_gap_p90,42122,42170,0.000504310147950604,0.0004699382557344922,3.437189221611181e-05
42122,band_mod6_control,residual_gap_entropy,42122,42170,0.945016827071306,0.9478865004366772,-0.0028696733653712503
42122,band_mod6_control,residual_gap_count,42122,42170,1592.0,1566.0,26.0
42122,band_mod6_control,residual_uncovered_measure,42122,42170,0.35476003026574804,0.3308671826469724,0.023892847618775637
42122,band_ordinary_control,residual_top_gap_share,42122,42169,0.004099325025934153,0.0043837615260547335,-0.00028443650012058026
42122,band_ordinary_control,residual_gap_max,42122,42169,0.0014542766702695387,0.0015311407945380884,-7.686412426854972e-05
42122,band_ordinary_control,residual_gap_p90,42122,42169,0.000504310147950604,0.00046403156441382487,4.0278583536779156e-05
42122,band_ordinary_control,residual_gap_entropy,42122,42169,0.945016827071306,0.9513859653321117,-0.006369138260805762
42122,band_ordinary_control,residual_gap_count,42122,42169,1592.0,1620.0,-28.0
42122,band_ordinary_control,residual_uncovered_measure,42122,42169,0.35476003026574804,0.34927556744083965,0.005484462824908387
42208,local_mod6_control,residual_top_gap_share,42208,42202,0.004217725649546788,0.005153817347911967,-0.0009360916983651791
42208,local_mod6_control,residual_gap_max,42208,42202,0.001534804852889371,0.0018045767953186465,-0.0002697719424292755
42208,local_mod6_control,residual_gap_p90,42208,42202,0.0004944249207775031,0.0004980645273873208,-3.6396066098176583e-06
42208,local_mod6_control,residual_gap_entropy,42208,42202,0.9470038797496032,0.9461876223217076,0.0008162574278955947
42208,local_mod6_control,residual_gap_count,42208,42202,1669.0,1579.0,90.0
42208,local_mod6_control,residual_uncovered_measure,42208,42202,0.36389395148408765,0.3501437232830453,0.013750228201042325
42208,band_mod6_control,residual_top_gap_share,42208,42172,0.004217725649546788,0.003955483351520242,0.00026224229802654635
42208,band_mod6_control,residual_gap_max,42208,42172,0.001534804852889371,0.0014063581152319315,0.00012844673765743941
42208,band_mod6_control,residual_gap_p90,42208,42172,0.0004944249207775031,0.0004971400825090067,-2.715161731503546e-06
42208,band_mod6_control,residual_gap_entropy,42208,42172,0.9470038797496032,0.9475483219320421,-0.0005444421824388757
42208,band_mod6_control,residual_gap_count,42208,42172,1669.0,1689.0,-20.0
42208,band_mod6_control,residual_uncovered_measure,42208,42172,0.36389395148408765,0.3555464630362848,0.008347488447802864
42208,band_ordinary_control,residual_top_gap_share,42208,42169,0.004217725649546788,0.0043837615260547335,-0.00016603587650794536
42208,band_ordinary_control,residual_gap_max,42208,42169,0.001534804852889371,0.0015311407945380884,3.664058351282584e-06
42208,band_ordinary_control,residual_gap_p90,42208,42169,0.0004944249207775031,0.00046403156441382487,3.0393356363678237e-05
42208,band_ordinary_control,residual_gap_entropy,42208,42169,0.9470038797496032,0.9513859653321117,-0.004382085582508521
42208,band_ordinary_control,residual_gap_count,42208,42169,1669.0,1620.0,49.0
42208,band_ordinary_control,residual_uncovered_measure,42208,42169,0.36389395148408765,0.34927556744083965,0.014618384043248
42212,local_mod6_control,residual_top_gap_share,42212,42206,0.005228952140622705,0.005455549721703188,-0.00022659758108048347
42212,local_mod6_control,residual_gap_max,42212,42206,0.0019398614203259834,0.0019580365080129614,-1.8175087686977953e-05
42212,local_mod6_control,residual_gap_p90,42212,42206,0.0005156022050266662,0.0005048449212339268,1.0757283792739436e-05
42212,local_mod6_control,residual_gap_entropy,42212,42206,0.948137905042005,0.9481041255673887,3.3779474616357774e-05
42212,local_mod6_control,residual_gap_count,42212,42206,1566.0,1644.0,-78.0
42212,local_mod6_control,residual_uncovered_measure,42212,42206,0.3709847342559478,0.35890727935693245,0.01207745489901535
42212,band_mod6_control,residual_top_gap_share,42212,42170,0.005228952140622705,0.005353624134055445,-0.0001246719934327404
42212,band_mod6_control,residual_gap_max,42212,42170,0.0019398614203259834,0.0017713385341857624,0.00016852288614022104
42212,band_mod6_control,residual_gap_p90,42212,42170,0.0005156022050266662,0.0004699382557344922,4.566394929217399e-05
42212,band_mod6_control,residual_gap_entropy,42212,42170,0.948137905042005,0.9478865004366772,0.0002514046053277985
42212,band_mod6_control,residual_gap_count,42212,42170,1566.0,1566.0,0.0
42212,band_mod6_control,residual_uncovered_measure,42212,42170,0.3709847342559478,0.3308671826469724,0.0401175516089754
42212,band_ordinary_control,residual_top_gap_share,42212,42169,0.005228952140622705,0.0043837615260547335,0.0008451906145679712
42212,band_ordinary_control,residual_gap_max,42212,42169,0.0019398614203259834,0.0015311407945380884,0.00040872062578789503
42212,band_ordinary_control,residual_gap_p90,42212,42169,0.0005156022050266662,0.00046403156441382487,5.1570640612841334e-05
42212,band_ordinary_control,residual_gap_entropy,42212,42169,0.948137905042005,0.9513859653321117,-0.0032480602901067135
42212,band_ordinary_control,residual_gap_count,42212,42169,1566.0,1620.0,-54.0
42212,band_ordinary_control,residual_uncovered_measure,42212,42169,0.3709847342559478,0.34927556744083965,0.02170916681510815
74968,local_mod6_control,residual_top_gap_share,74968,74962,0.0026061935549135137,0.002666153383839166,-5.995982892565213e-05
74968,local_mod6_control,residual_gap_max,74968,74962,0.0010217365523719213,0.001082736634753556,-6.100008238163479e-05
74968,local_mod6_control,residual_gap_p90,74968,74962,0.0002919409305232601,0.00029570527175049044,-3.76434122723035e-06
74968,local_mod6_control,residual_gap_entropy,74968,74962,0.9524073257103474,0.9497517894045482,0.0026555363057991777
74968,local_mod6_control,residual_gap_count,74968,74962,3009.0,3072.0,-63.0
74968,local_mod6_control,residual_uncovered_measure,74968,74962,0.39204170022046864,0.40610440543914017,-0.014062705218671534
74968,band_mod6_control,residual_top_gap_share,74968,74986,0.0026061935549135137,0.002343884147288832,0.0002623094076246819
74968,band_mod6_control,residual_gap_max,74968,74986,0.0010217365523719213,0.0009381005706569079,8.363598171501341e-05
74968,band_mod6_control,residual_gap_p90,74968,74986,0.0002919409305232601,0.00029082211882480724,1.1188116984528484e-06
74968,band_mod6_control,residual_gap_entropy,74968,74986,0.9524073257103474,0.9536795681005247,-0.0012722423901773139
74968,band_mod6_control,residual_gap_count,74968,74986,3009.0,3051.0,-42.0
74968,band_mod6_control,residual_uncovered_measure,74968,74986,0.39204170022046864,0.40023333565441266,-0.008191635433944022
74968,band_ordinary_control,residual_top_gap_share,74968,74989,0.0026061935549135137,0.0026833405408953404,-7.714698598182673e-05
74968,band_ordinary_control,residual_gap_max,74968,74989,0.0010217365523719213,0.001063486012734316,-4.1749460362394686e-05
74968,band_ordinary_control,residual_gap_p90,74968,74989,0.0002919409305232601,0.00028888526750669996,3.0556630165601284e-06
74968,band_ordinary_control,residual_gap_entropy,74968,74989,0.9524073257103474,0.9510861236241545,0.0013212020861929075
74968,band_ordinary_control,residual_gap_count,74968,74989,3009.0,3044.0,-35.0
74968,band_ordinary_control,residual_uncovered_measure,74968,74989,0.39204170022046864,0.39632912652207253,-0.004287426301603892
74972,local_mod6_control,residual_top_gap_share,74972,74966,0.002394638952534129,0.0027851837732770423,-0.00039054482074291335
74972,local_mod6_control,residual_gap_max,74972,74966,0.0009514934602128378,0.0010849019053722486,-0.00013340844515941086
74972,local_mod6_control,residual_gap_p90,74972,74966,0.00029838586856618943,0.000294772888414771,3.6129801514184212e-06
74972,local_mod6_control,residual_gap_entropy,74972,74966,0.9510074393762507,0.9482603973704413,0.0027470420058093303
74972,local_mod6_control,residual_gap_count,74972,74966,3037.0,2984.0,53.0
74972,local_mod6_control,residual_uncovered_measure,74972,74966,0.3973431816123758,0.38952614753164205,0.007817034080733753
74972,band_mod6_control,residual_top_gap_share,74972,74990,0.002394638952534129,0.002965172913057088,-0.0005705339605229592
74972,band_mod6_control,residual_gap_max,74972,74990,0.0009514934602128378,0.0011744732371613553,-0.00022297977694851756
74972,band_mod6_control,residual_gap_p90,74972,74990,0.00029838586856618943,0.00029383894115087017,4.546927415319257e-06
74972,band_mod6_control,residual_gap_entropy,74972,74990,0.9510074393762507,0.9516705702357855,-0.000663130859534844
74972,band_mod6_control,residual_gap_count,74972,74990,3037.0,3015.0,22.0
74972,band_mod6_control,residual_uncovered_measure,74972,74990,0.3973431816123758,0.3960892911133724,0.0012538904990034294
74972,band_ordinary_control,residual_top_gap_share,74972,74989,0.002394638952534129,0.0026833405408953404,-0.00028870158836121146
74972,band_ordinary_control,residual_gap_max,74972,74989,0.0009514934602128378,0.001063486012734316,-0.00011199255252147822
74972,band_ordinary_control,residual_gap_p90,74972,74989,0.00029838586856618943,0.00028888526750669996,9.500601059489466e-06
74972,band_ordinary_control,residual_gap_entropy,74972,74989,0.9510074393762507,0.9510861236241545,-7.868424790380413e-05
74972,band_ordinary_control,residual_gap_count,74972,74989,3037.0,3044.0,-7.0
74972,band_ordinary_control,residual_uncovered_measure,74972,74989,0.3973431816123758,0.39632912652207253,0.0010140550903032786
75028,local_mod6_control,residual_top_gap_share,75028,75022,0.00402740554568421,0.002532659726592148,0.001494745819092062
75028,local_mod6_control,residual_gap_max,75028,75022,0.0015553766611167141,0.001024453661924718,0.0005309229991919961
75028,local_mod6_control,residual_gap_p90,75028,75022,0.00028932762225136743,0.00028973301814344543,-4.0539589207799764e-07
75028,local_mod6_control,residual_gap_entropy,75028,75022,0.9500478213788593,0.9512286362275898,-0.0011808148487304493
75028,local_mod6_control,residual_gap_count,75028,75022,2993.0,3133.0,-140.0
75028,local_mod6_control,residual_uncovered_measure,75028,75022,0.38619817236520027,0.4044971581331158,-0.018298985767915554
75028,band_mod6_control,residual_top_gap_share,75028,74986,0.00402740554568421,0.002343884147288832,0.0016835213983953782
75028,band_mod6_control,residual_gap_max,75028,74986,0.0015553766611167141,0.0009381005706569079,0.0006172760904598062
75028,band_mod6_control,residual_gap_p90,75028,74986,0.00028932762225136743,0.00029082211882480724,-1.4944965734398075e-06
75028,band_mod6_control,residual_gap_entropy,75028,74986,0.9500478213788593,0.9536795681005247,-0.00363174672166533
75028,band_mod6_control,residual_gap_count,75028,74986,2993.0,3051.0,-58.0
75028,band_mod6_control,residual_uncovered_measure,75028,74986,0.38619817236520027,0.40023333565441266,-0.014035163289212393
75028,band_ordinary_control,residual_top_gap_share,75028,74989,0.00402740554568421,0.0026833405408953404,0.0013440650047888696
75028,band_ordinary_control,residual_gap_max,75028,74989,0.0015553766611167141,0.001063486012734316,0.0004918906483823982
75028,band_ordinary_control,residual_gap_p90,75028,74989,0.00028932762225136743,0.00028888526750669996,4.423547446674725e-07
75028,band_ordinary_control,residual_gap_entropy,75028,74989,0.9500478213788593,0.9510861236241545,-0.0010383022452951085
75028,band_ordinary_control,residual_gap_count,75028,74989,2993.0,3044.0,-51.0
75028,band_ordinary_control,residual_uncovered_measure,75028,74989,0.38619817236520027,0.39632912652207253,-0.010130954156872263
133292,local_mod6_control,residual_top_gap_share,133292,133286,0.0021045013916998925,0.0014679742658799439,0.0006365271258199487
133292,local_mod6_control,residual_gap_max,133292,133286,0.00087497183514329,0.0006129784608482902,0.0002619933742949998
133292,local_mod6_control,residual_gap_p90,133292,133286,0.00017575355371590717,0.0001734612602798391,2.2922934360680713e-06
133292,local_mod6_control,residual_gap_entropy,133292,133286,0.9525680946890414,0.9529818080403879,-0.0004137133513465452
133292,local_mod6_control,residual_gap_count,133292,133286,5345.0,5374.0,-29.0
133292,local_mod6_control,residual_uncovered_measure,133292,133286,0.4157620605974222,0.4175675794158791,-0.0018055188184568638
133292,band_mod6_control,residual_top_gap_share,133292,133346,0.0021045013916998925,0.001782755057157985,0.00032174633454190756
133292,band_mod6_control,residual_gap_max,133292,133346,0.00087497183514329,0.000744052610278767,0.000130919224864523
133292,band_mod6_control,residual_gap_p90,133292,133346,0.00017575355371590717,0.00017676004901689968,-1.0064953009925048e-06
133292,band_mod6_control,residual_gap_entropy,133292,133346,0.9525680946890414,0.954018691032863,-0.0014505963438216085
133292,band_mod6_control,residual_gap_count,133292,133346,5345.0,5354.0,-9.0
133292,band_mod6_control,residual_uncovered_measure,133292,133346,0.4157620605974222,0.4173610992106305,-0.0015990386132083145
133292,band_ordinary_control,residual_top_gap_share,133292,133351,0.0021045013916998925,0.0018641523942089743,0.00024034899749091824
133292,band_ordinary_control,residual_gap_max,133292,133351,0.00087497183514329,0.0008009424008682542,7.402943427503583e-05
133292,band_ordinary_control,residual_gap_p90,133292,133351,0.00017575355371590717,0.00017441743149876343,1.3361222171437426e-06
133292,band_ordinary_control,residual_gap_entropy,133292,133351,0.9525680946890414,0.9537691641917659,-0.0012010695027245832
133292,band_ordinary_control,residual_gap_count,133292,133351,5345.0,5553.0,-208.0
133292,band_ordinary_control,residual_uncovered_measure,133292,133351,0.4157620605974222,0.42965500211055563,-0.013892941513133417
133348,local_mod6_control,residual_top_gap_share,133348,133342,0.0014675617934326883,0.0016655451213616196,-0.0001979833279289313
133348,local_mod6_control,residual_gap_max,133348,133342,0.0006139344730579088,0.0007040637717953269,-9.012929873741804e-05
133348,local_mod6_control,residual_gap_p90,133348,133342,0.00017435204593679865,0.00017617882337905844,-1.826777442259786e-06
133348,local_mod6_control,residual_gap_entropy,133348,133342,0.9535463660695993,0.954706065234967,-0.0011596991653677335
133348,local_mod6_control,residual_gap_count,133348,133342,5382.0,5393.0,-11.0
133348,local_mod6_control,residual_uncovered_measure,133348,133342,0.41833636975645877,0.4227227246895235,-0.004386354933064718
133348,band_mod6_control,residual_top_gap_share,133348,133354,0.0014675617934326883,0.001772249469432218,-0.0003046876759995297
133348,band_mod6_control,residual_gap_max,133348,133354,0.0006139344730579088,0.0007352414289677478,-0.00012130695590983898
133348,band_mod6_control,residual_gap_p90,133348,133354,0.00017435204593679865,0.00017571667883842235,-1.3646329016236969e-06
133348,band_mod6_control,residual_gap_entropy,133348,133354,0.9535463660695993,0.9542264584130886,-0.0006800923434893136
133348,band_mod6_control,residual_gap_count,133348,133354,5382.0,5338.0,44.0
133348,band_mod6_control,residual_uncovered_measure,133348,133354,0.41833636975645877,0.41486339347208256,0.0034729762843762058
133348,band_ordinary_control,residual_top_gap_share,133348,133351,0.0014675617934326883,0.0018641523942089743,-0.000396590600776286
133348,band_ordinary_control,residual_gap_max,133348,133351,0.0006139344730579088,0.0008009424008682542,-0.00018700792781034536
133348,band_ordinary_control,residual_gap_p90,133348,133351,0.00017435204593679865,0.00017441743149876343,-6.53855619647814e-08
133348,band_ordinary_control,residual_gap_entropy,133348,133351,0.9535463660695993,0.9537691641917659,-0.0002227981221666342
133348,band_ordinary_control,residual_gap_count,133348,133351,5382.0,5553.0,-171.0
133348,band_ordinary_control,residual_uncovered_measure,133348,133351,0.41833636975645877,0.42965500211055563,-0.011318632354096858
133352,local_mod6_control,residual_top_gap_share,133352,133346,0.0014158722762078716,0.001782755057157985,-0.0003668827809501134
133352,local_mod6_control,residual_gap_max,133352,133346,0.0006060818649584743,0.000744052610278767,-0.00013797074532029274
133352,local_mod6_control,residual_gap_p90,133352,133346,0.00017319166009374665,0.00017676004901689968,-3.568388923153032e-06
133352,local_mod6_control,residual_gap_entropy,133352,133346,0.9550647262357451,0.954018691032863,0.0010460352028821562
133352,local_mod6_control,residual_gap_count,133352,133346,5512.0,5354.0,158.0
133352,local_mod6_control,residual_uncovered_measure,133352,133346,0.4280625273500957,0.4173610992106305,0.010701428139465174
133352,band_mod6_control,residual_top_gap_share,133352,133358,0.0014158722762078716,0.0014951337226765257,-7.92614464686541e-05
133352,band_mod6_control,residual_gap_max,133352,133358,0.0006060818649584743,0.0006390722922631209,-3.299042730464663e-05
133352,band_mod6_control,residual_gap_p90,133352,133358,0.00017319166009374665,0.0001729741152610726,2.175448326740409e-07
133352,band_mod6_control,residual_gap_entropy,133352,133358,0.9550647262357451,0.9537032318393591,0.0013614943963859982
133352,band_mod6_control,residual_gap_count,133352,133358,5512.0,5475.0,37.0
133352,band_mod6_control,residual_uncovered_measure,133352,133358,0.4280625273500957,0.4274348725939246,0.0006276547561711032
133352,band_ordinary_control,residual_top_gap_share,133352,133351,0.0014158722762078716,0.0018641523942089743,-0.0004482801180011027
133352,band_ordinary_control,residual_gap_max,133352,133351,0.0006060818649584743,0.0008009424008682542,-0.00019486053590977992
133352,band_ordinary_control,residual_gap_p90,133352,133351,0.00017319166009374665,0.00017441743149876343,-1.2257714050167845e-06
133352,band_ordinary_control,residual_gap_entropy,133352,133351,0.9550647262357451,0.9537691641917659,0.0012955620439791815
133352,band_ordinary_control,residual_gap_count,133352,133351,5512.0,5553.0,-41.0
133352,band_ordinary_control,residual_uncovered_measure,133352,133351,0.4280625273500957,0.42965500211055563,-0.0015924747604599276
237088,local_mod6_control,residual_top_gap_share,237088,237082,0.0011253734923969702,0.0009256023431016979,0.0001997711492952724
237088,local_mod6_control,residual_gap_max,237088,237082,0.0005040866409490308,0.0004111051917641273,9.298144918490348e-05
237088,local_mod6_control,residual_gap_p90,237088,237082,0.00010574997987122803,0.00010289133800304301,2.858641868185019e-06
237088,local_mod6_control,residual_gap_entropy,237088,237082,0.9570099942182728,0.9574116222835477,-0.0004016280652748838
237088,local_mod6_control,residual_gap_count,237088,237082,9687.0,9689.0,-2.0
237088,local_mod6_control,residual_uncovered_measure,237088,237082,0.44792830500686487,0.4441488235504157,0.003779481456449185
237088,band_mod6_control,residual_top_gap_share,237088,237136,0.0011253734923969702,0.0010034545223051895,0.00012191897009178072
237088,band_mod6_control,residual_gap_max,237088,237136,0.0005040866409490308,0.0004482098696515502,5.587677129748059e-05
237088,band_mod6_control,residual_gap_p90,237088,237136,0.00010574997987122803,0.00010350765441780041,2.2423254534276182e-06
237088,band_mod6_control,residual_gap_entropy,237088,237136,0.9570099942182728,0.9560218829264849,0.0009881112917878854
237088,band_mod6_control,residual_gap_count,237088,237136,9687.0,9740.0,-53.0
237088,band_mod6_control,residual_uncovered_measure,237088,237136,0.44792830500686487,0.4466668490584889,0.0012614559483759558
237088,band_ordinary_control,residual_top_gap_share,237088,237137,0.0011253734923969702,0.0011310160621481992,-5.642569751228982e-06
237088,band_ordinary_control,residual_gap_max,237088,237137,0.0005040866409490308,0.0005023751871264803,1.711453822550446e-06
237088,band_ordinary_control,residual_gap_p90,237088,237137,0.00010574997987122803,0.00010369174578539475,2.058234085833277e-06
237088,band_ordinary_control,residual_gap_entropy,237088,237137,0.9570099942182728,0.9563813789417062,0.0006286152765666575
237088,band_ordinary_control,residual_gap_count,237088,237137,9687.0,9673.0,14.0
237088,band_ordinary_control,residual_uncovered_measure,237088,237137,0.44792830500686487,0.444180417891053,0.0037478871158118654
237092,local_mod6_control,residual_top_gap_share,237092,237086,0.0010857636168708576,0.0008191741289546035,0.0002665894879162541
237092,local_mod6_control,residual_gap_max,237092,237086,0.0004757915883423225,0.0003646399631598296,0.00011115162518249289
237092,local_mod6_control,residual_gap_p90,237092,237086,0.00010493261263910814,0.00010435149398180243,5.811186573057014e-07
237092,local_mod6_control,residual_gap_entropy,237092,237086,0.9568241516860576,0.9583768448268896,-0.001552693140831951
237092,local_mod6_control,residual_gap_count,237092,237086,9502.0,9537.0,-35.0
237092,local_mod6_control,residual_uncovered_measure,237092,237086,0.438209183794113,0.4451312001578568,-0.006922016363743788
237092,band_mod6_control,residual_top_gap_share,237092,237140,0.0010857636168708576,0.0010044022842835205,8.136133258733707e-05
237092,band_mod6_control,residual_gap_max,237092,237140,0.0004757915883423225,0.00044440101951315203,3.139056882917046e-05
237092,band_mod6_control,residual_gap_p90,237092,237140,0.00010493261263910814,0.00010395786463857082,9.747480005373177e-07
237092,band_mod6_control,residual_gap_entropy,237092,237140,0.9568241516860576,0.9562628355127102,0.0005613161733474259
237092,band_mod6_control,residual_gap_count,237092,237140,9502.0,9626.0,-124.0
237092,band_mod6_control,residual_uncovered_measure,237092,237140,0.438209183794113,0.44245321467997323,-0.004244030885860228
237092,band_ordinary_control,residual_top_gap_share,237092,237137,0.0010857636168708576,0.0011310160621481992,-4.525244527734166e-05
237092,band_ordinary_control,residual_gap_max,237092,237137,0.0004757915883423225,0.0005023751871264803,-2.6583598784157836e-05
237092,band_ordinary_control,residual_gap_p90,237092,237137,0.00010493261263910814,0.00010369174578539475,1.240866853713385e-06
237092,band_ordinary_control,residual_gap_entropy,237092,237137,0.9568241516860576,0.9563813789417062,0.00044277274435144953
237092,band_ordinary_control,residual_gap_count,237092,237137,9502.0,9673.0,-171.0
237092,band_ordinary_control,residual_uncovered_measure,237092,237137,0.438209183794113,0.444180417891053,-0.0059712340969400035
237152,local_mod6_control,residual_top_gap_share,237152,237146,0.0010073298198024763,0.001375009644482361,-0.0003676798246798848
237152,local_mod6_control,residual_gap_max,237152,237146,0.0004427825716185607,0.000609558802684651,-0.0001667762310660903
237152,local_mod6_control,residual_gap_p90,237152,237146,0.00010428040476645473,0.0001032742161393152,1.006188627139526e-06
237152,local_mod6_control,residual_gap_entropy,237152,237146,0.9559207691332127,0.9562365283556369,-0.0003157592224242167
237152,local_mod6_control,residual_gap_count,237152,237146,9550.0,9625.0,-75.0
237152,local_mod6_control,residual_uncovered_measure,237152,237146,0.4395606711070902,0.44331238339359197,-0.003751712286501785
237152,band_mod6_control,residual_top_gap_share,237152,237140,0.0010073298198024763,0.0010044022842835205,2.9275355189557935e-06
237152,band_mod6_control,residual_gap_max,237152,237140,0.0004427825716185607,0.00044440101951315203,-1.6184478945913128e-06
237152,band_mod6_control,residual_gap_p90,237152,237140,0.00010428040476645473,0.00010395786463857082,3.2254012788390796e-07
237152,band_mod6_control,residual_gap_entropy,237152,237140,0.9559207691332127,0.9562628355127102,-0.0003420663794975187
237152,band_mod6_control,residual_gap_count,237152,237140,9550.0,9626.0,-76.0
237152,band_mod6_control,residual_uncovered_measure,237152,237140,0.4395606711070902,0.44245321467997323,-0.002892543572883044
237152,band_ordinary_control,residual_top_gap_share,237152,237137,0.0010073298198024763,0.0011310160621481992,-0.00012368624234572294
237152,band_ordinary_control,residual_gap_max,237152,237137,0.0004427825716185607,0.0005023751871264803,-5.959261550791961e-05
237152,band_ordinary_control,residual_gap_p90,237152,237137,0.00010428040476645473,0.00010369174578539475,5.886589810599752e-07
237152,band_ordinary_control,residual_gap_entropy,237152,237137,0.9559207691332127,0.9563813789417062,-0.0004606098084934951
237152,band_ordinary_control,residual_gap_count,237152,237137,9550.0,9673.0,-123.0
237152,band_ordinary_control,residual_uncovered_measure,237152,237137,0.4395606711070902,0.444180417891053,-0.004619746783962819
421665,local_mod6_control,residual_top_gap_share,421665,421659,0.0005895591749790987,0.0005978846679007446,-8.325492921645882e-06
421665,local_mod6_control,residual_gap_max,421665,421659,0.00027569377140124196,0.00028285876566713775,-7.1649942658957855e-06
421665,local_mod6_control,residual_gap_p90,421665,421659,6.112890759668588e-05,6.153551057297424e-05,-4.066029762883616e-07
421665,local_mod6_control,residual_gap_entropy,421665,421659,0.9590072275131152,0.9587638970453894,0.00024333046772573308
421665,local_mod6_control,residual_gap_count,421665,421659,17319.0,17327.0,-8.0
421665,local_mod6_control,residual_uncovered_measure,421665,421659,0.4676269713061729,0.4730992126964784,-0.005472241390305499
421665,band_mod6_control,residual_top_gap_share,421665,421695,0.0005895591749790987,0.0006334923043081765,-4.3933129329077735e-05
421665,band_mod6_control,residual_gap_max,421665,421695,0.00027569377140124196,0.00029474967901854665,-1.905590761730469e-05
421665,band_mod6_control,residual_gap_p90,421665,421695,6.112890759668588e-05,6.099546954047019e-05,1.334380562156845e-07
421665,band_mod6_control,residual_gap_entropy,421665,421695,0.9590072275131152,0.9591889900582447,-0.00018176254512947132
421665,band_mod6_control,residual_gap_count,421665,421695,17319.0,17217.0,102.0
421665,band_mod6_control,residual_uncovered_measure,421665,421695,0.4676269713061729,0.46527744222628964,0.0023495290798832835
421665,band_ordinary_control,residual_top_gap_share,421665,421696,0.0005895591749790987,0.0006223136584121117,-3.275448343301299e-05
421665,band_ordinary_control,residual_gap_max,421665,421696,0.00027569377140124196,0.00029237900829925945,-1.6685236898017486e-05
421665,band_ordinary_control,residual_gap_p90,421665,421696,6.112890759668588e-05,6.083959111768955e-05,2.893164789963265e-07
421665,band_ordinary_control,residual_gap_entropy,421665,421696,0.9590072275131152,0.9587422592115145,0.00026496830160072093
421665,band_ordinary_control,residual_gap_count,421665,421696,17319.0,17239.0,80.0
421665,band_ordinary_control,residual_uncovered_measure,421665,421696,0.4676269713061729,0.46982579338735764,-0.0021988220811847148
421678,local_mod6_control,residual_top_gap_share,421678,421672,0.0005951316947084277,0.0009121643777392749,-0.00031703268303084724
421678,local_mod6_control,residual_gap_max,421678,421672,0.00027697233556844836,0.0004305164843149134,-0.00015354414874646505
421678,local_mod6_control,residual_gap_p90,421678,421672,6.10976247402209e-05,6.151922824082501e-05,-4.2160350060410634e-07
421678,local_mod6_control,residual_gap_entropy,421678,421672,0.95862365210473,0.9588421204147421,-0.00021846831001215428
421678,local_mod6_control,residual_gap_count,421678,421672,17008.0,17315.0,-307.0
421678,local_mod6_control,residual_uncovered_measure,421678,421672,0.4653967147626798,0.4719724808613042,-0.006575766098624425
421678,band_mod6_control,residual_top_gap_share,421678,421696,0.0005951316947084277,0.0006223136584121117,-2.7181963703684056e-05
421678,band_mod6_control,residual_gap_max,421678,421696,0.00027697233556844836,0.00029237900829925945,-1.540667273081109e-05
421678,band_mod6_control,residual_gap_p90,421678,421696,6.10976247402209e-05,6.083959111768955e-05,2.5803362253135065e-07
421678,band_mod6_control,residual_gap_entropy,421678,421696,0.95862365210473,0.9587422592115145,-0.00011860710678446296
421678,band_mod6_control,residual_gap_count,421678,421696,17008.0,17239.0,-231.0
421678,band_mod6_control,residual_uncovered_measure,421678,421696,0.4653967147626798,0.46982579338735764,-0.00442907862467784
421678,band_ordinary_control,residual_top_gap_share,421678,421697,0.0005951316947084277,0.0006046370401314654,-9.50534542303776e-06
421678,band_ordinary_control,residual_gap_max,421678,421697,0.00027697233556844836,0.00028427689698218295,-7.304561413734589e-06
421678,band_ordinary_control,residual_gap_p90,421678,421697,6.10976247402209e-05,6.115481032564762e-05,-5.718558542672225e-08
421678,band_ordinary_control,residual_gap_entropy,421678,421697,0.95862365210473,0.9583720758138956,0.0002515762908343877
421678,band_ordinary_control,residual_gap_count,421678,421697,17008.0,17342.0,-334.0
